Conc1	2E-06	
Start1	450.03	
Stop1	2549.84	
Kobs	0.309094673791586	
Error Kobs	0.0141867798770162	
Koff	0.00616458806376849	
Error Koff	6.29079479997975E-05	
Time1	Data1	Fit1	
450.03	0.10758467	0.10758467	
450.23	0.12426766	0.12039071	
450.43	0.1411956	0.13244212	
450.63	0.15895499	0.14378413	
450.83	0.17650069	0.15445924	
451.03	0.19433566	0.16450742	
451.23	0.21054453	0.17396624	
451.43	0.2248823	0.18287102	
451.63	0.23750161	0.19125496	
451.83	0.24729785	0.19914927	
452.03	0.25347842	0.20658328	
452.23	0.25508155	0.21358457	
452.43	0.25695691	0.22017908	
452.63	0.25827909	0.22639117	
452.83	0.25954814	0.23224376	
453.03	0.26108818	0.23775839	
453.23	0.26257262	0.24295529	
453.43	0.26441995	0.24785351	
453.63	0.2659069	0.25247093	
453.83	0.26751411	0.25682438	
454.03	0.26875692	0.26092966	
454.23	0.27001307	0.26480164	
454.43	0.27064801	0.2684543	
454.63	0.27173359	0.27190077	
454.83	0.27287784	0.27515338	
455.03	0.27414642	0.27822377	
455.23	0.27459152	0.28112282	
455.43	0.27593341	0.28386081	
455.63	0.27735177	0.28644736	
455.83	0.27858562	0.28889156	
456.03	0.27960623	0.29120192	
456.23	0.28027374	0.29338644	
456.43	0.28176018	0.29545267	
456.63	0.28277176	0.29740767	
456.83	0.28328017	0.29925811	
457.03	0.284301	0.30101023	
457.23	0.28495731	0.30266992	
457.43	0.28569094	0.30424271	
457.63	0.28629188	0.30573379	
457.83	0.28696829	0.30714805	
458.03	0.28747244	0.30849008	
458.23	0.28846689	0.3097642	
458.43	0.28898565	0.31097447	
458.63	0.28968015	0.31212469	
458.83	0.29014329	0.31321846	
459.03	0.29059531	0.31425916	
459.23	0.29158308	0.31524993	
459.43	0.29214668	0.31619378	
459.63	0.29288118	0.31709349	
459.83	0.29389934	0.31795171	
460.03	0.29493075	0.3187709	
460.23	0.29539558	0.31955339	
460.43	0.29595619	0.32030137	
460.63	0.2960375	0.32101689	
460.83	0.29629052	0.3217019	
461.03	0.29676231	0.3223582	
461.23	0.29687606	0.3229875	
461.43	0.29726595	0.32359141	
461.63	0.29780621	0.32417144	
461.83	0.29838496	0.324729	
462.03	0.29888986	0.32526544	
462.23	0.29978859	0.325782	
462.43	0.29994131	0.32627987	
462.63	0.30026412	0.32676015	
462.83	0.30058956	0.32722388	
463.03	0.30118417	0.32767204	
463.23	0.30184732	0.32810556	
463.43	0.30256459	0.3285253	
463.63	0.30366586	0.32893207	
463.83	0.30464571	0.32932663	
464.03	0.30525291	0.32970972	
464.23	0.30554206	0.33008199	
464.43	0.3063433	0.3304441	
464.63	0.30719577	0.33079663	
464.83	0.30786067	0.33114014	
465.03	0.30800537	0.33147517	
465.23	0.30860788	0.33180221	
465.43	0.30912889	0.33212173	
465.63	0.31004054	0.33243416	
465.83	0.31033712	0.33273992	
466.03	0.30993902	0.3330394	
466.23	0.30995564	0.33333295	
466.43	0.30939996	0.33362093	
466.63	0.30943178	0.33390365	
466.83	0.3095609	0.33418142	
