Conc1	1E-07	
Start1	690.01	
Stop1	2789.81	
Kobs	0.0621038608421714	
Error Kobs	0.000338706718152588	
Koff	0.00410049468498464	
Error Koff	2.24897405339494E-05	
Time1	Data1	Fit1	
690.01	0.01273575	0.01273575	
690.21	0.01414971	0.0168671	
690.41	0.01522542	0.020948	
690.61	0.01736064	0.02497909	
690.81	0.01970485	0.02896098	
691.01	0.02250966	0.03289427	
691.21	0.02509127	0.03677957	
691.41	0.02778768	0.04061746	
691.61	0.03094888	0.04440853	
691.81	0.0343507	0.04815336	
692.01	0.03719141	0.05185253	
692.21	0.04060971	0.05550658	
692.41	0.04366691	0.05911608	
692.61	0.04698764	0.06268159	
692.81	0.05046799	0.06620363	
693.01	0.05391878	0.06968276	
693.21	0.0571968	0.07311949	
693.41	0.06022782	0.07651435	
693.61	0.06326817	0.07986787	
693.81	0.06667991	0.08318054	
694.01	0.06997653	0.08645287	
694.21	0.07353556	0.08968536	
694.41	0.07676303	0.0928785	
694.61	0.08052799	0.09603278	
694.81	0.08398979	0.09914867	
695.01	0.08747065	0.10222666	
695.21	0.09054666	0.1052672	
695.41	0.09362099	0.10827076	
695.61	0.09711221	0.1112378	
695.81	0.0999966	0.11416877	
696.01	0.10279037	0.1170641	
696.21	0.10644348	0.11992425	
696.41	0.10986441	0.12274964	
696.61	0.1135236	0.12554071	
696.81	0.11681059	0.12829787	
697.01	0.12008616	0.13102155	
697.21	0.12361911	0.13371216	
697.41	0.1264274	0.13637011	
697.61	0.12969929	0.13899579	
697.81	0.13321984	0.14158962	
698.01	0.13613139	0.14415197	
698.21	0.13945172	0.14668324	
698.41	0.14274412	0.14918382	
698.61	0.1457963	0.15165408	
698.81	0.14880298	0.15409439	
699.01	0.15209652	0.15650513	
699.21	0.15481205	0.15888666	
699.41	0.15743037	0.16123934	
699.61	0.16029846	0.16356352	
699.81	0.16305952	0.16585957	
700.01	0.16562388	0.16812781	
700.21	0.16908852	0.17036861	
700.41	0.17196461	0.17258229	
700.61	0.17427255	0.17476919	
700.81	0.17668815	0.17692964	
701.01	0.17872682	0.17906397	
701.21	0.18123856	0.1811725	
701.41	0.18338154	0.18325555	
701.61	0.18594644	0.18531343	
701.81	0.18824337	0.18734645	
702.01	0.19040662	0.18935492	
702.21	0.1929236	0.19133915	
702.41	0.19560671	0.19329942	
702.61	0.19831283	0.19523604	
702.81	0.20103314	0.1971493	
703.01	0.20380046	0.19903949	
703.21	0.2060699	0.20090689	
703.41	0.20905996	0.20275178	
703.61	0.21187152	0.20457444	
703.81	0.21453698	0.20637514	
704.01	0.21665447	0.20815416	
704.21	0.21951737	0.20991176	
704.41	0.22114617	0.21164821	
704.61	0.22297645	0.21336376	
704.81	0.22519406	0.21505868	
705.01	0.22681781	0.21673322	
705.21	0.22828858	0.21838764	
705.41	0.23022591	0.22002217	
705.61	0.2316239	0.22163706	
705.81	0.23326616	0.22323256	
706.01	0.23509898	0.22480891	
706.21	0.23657038	0.22636634	
706.41	0.23810402	0.22790508	
706.61	0.23925079	0.22942537	
706.81	0.24069808	0.23092744	
707.01	0.24210853	0.2324115	
