Conc1	1E-07	
Start1	690.01	
Stop1	2789.81	
Kobs	0.0579032318366379	
Error Kobs	0.000298128187728913	
Koff	0.00373244360883688	
Error Koff	1.87837952967482E-05	
Time1	Data1	Fit1	
690.01	0.0089158	0.0089158	
690.21	0.00983359	0.01307644	
690.41	0.01087864	0.01718975	
690.61	0.01292943	0.02125629	
690.81	0.01491192	0.02527659	
691.01	0.01733694	0.02925119	
691.21	0.02011714	0.0331806	
691.41	0.02264438	0.03706536	
691.61	0.02549943	0.04090597	
691.81	0.02866224	0.04470294	
692.01	0.03163948	0.04845678	
692.21	0.03491986	0.05216797	
692.41	0.03824515	0.05583702	
692.61	0.04172235	0.05946441	
692.81	0.04538013	0.06305061	
693.01	0.04844097	0.0665961	
693.21	0.05202337	0.07010135	
693.41	0.05553479	0.07356682	
693.61	0.05928931	0.07699297	
693.81	0.06290321	0.08038025	
694.01	0.06650674	0.08372911	
694.21	0.07025499	0.08704	
694.41	0.07375269	0.09031334	
694.61	0.07759752	0.09354957	
694.81	0.08080482	0.09674911	
695.01	0.08440038	0.0999124	
695.21	0.08763887	0.10303984	
695.41	0.0902116	0.10613185	
695.61	0.09343014	0.10918884	
695.81	0.09641479	0.11221121	
696.01	0.09951682	0.11519935	
696.21	0.10275999	0.11815367	
696.41	0.10643557	0.12107455	
696.61	0.10920455	0.12396237	
696.81	0.11241667	0.12681752	
697.01	0.11537246	0.12964037	
697.21	0.11875301	0.1324313	
697.41	0.12174796	0.13519067	
697.61	0.1250739	0.13791884	
697.81	0.12844591	0.14061617	
698.01	0.13182751	0.14328302	
698.21	0.13467023	0.14591974	
698.41	0.1375154	0.14852667	
698.61	0.14040226	0.15110417	
698.81	0.14342936	0.15365256	
699.01	0.14688307	0.15617218	
699.21	0.14979443	0.15866336	
699.41	0.15248356	0.16112643	
699.61	0.15582873	0.16356172	
699.81	0.15926983	0.16596954	
700.01	0.1621918	0.1683502	
700.21	0.16547569	0.17070403	
700.41	0.16889472	0.17303133	
700.61	0.17151809	0.1753324	
