Conc1	1E-07	
Start1	690.01	
Stop1	2789.81	
Kobs	0.0716065525169056	
Error Kobs	0.00236772623590803	
Koff	0.00815458474472661	
Error Koff	0.000426298498340868	
Time1	Data1	Fit1	
690.01	0.00900514	0.00900514	
690.21	0.00981213	0.00931674	
690.41	0.01058148	0.00962406	
690.61	0.0114251	0.00992715	
690.81	0.01243756	0.01022608	
691.01	0.01367815	0.0105209	
691.21	0.01456381	0.01081168	
691.41	0.01490298	0.01109847	
691.61	0.01553922	0.01138133	
691.81	0.01582711	0.01166031	
692.01	0.01564461	0.01193547	
692.21	0.01558694	0.01220686	
692.41	0.0156791	0.01247454	
692.61	0.01550007	0.01273856	
692.81	0.01579423	0.01299897	
693.01	0.01643285	0.01325582	
693.21	0.01673547	0.01350917	
693.41	0.01645887	0.01375906	
693.61	0.01600366	0.01400554	
693.81	0.01637101	0.01424866	
694.01	0.0164813	0.01448848	
694.21	0.01683038	0.01472502	
694.41	0.01701121	0.01495835	
694.61	0.01748886	0.01518851	
694.81	0.01830968	0.01541554	
695.01	0.01902299	0.01563949	
695.21	0.01924728	0.01586039	
695.41	0.01911403	0.01607831	
695.61	0.01945366	0.01629327	
695.81	0.01929051	0.01650532	
696.01	0.01959288	0.01671449	
696.21	0.02016482	0.01692084	
696.41	0.02029392	0.0171244	
696.61	0.02050933	0.01732522	
696.81	0.02108362	0.01752332	
697.01	0.02118041	0.01771875	
697.21	0.0214366	0.01791154	
697.41	0.02108141	0.01810174	
697.61	0.02086977	0.01828938	
697.81	0.02138731	0.0184745	
698.01	0.02113216	0.01865713	
698.21	0.02043693	0.01883731	
698.41	0.02029694	0.01901507	
698.61	0.02039595	0.01919045	
698.81	0.02026537	0.01936348	
699.01	0.02027799	0.0195342	
699.21	0.01979782	0.01970263	
699.41	0.01931454	0.01986881	
699.61	0.01938279	0.02003278	
699.81	0.01987085	0.02019456	
700.01	0.01986797	0.02035418	
700.21	0.02035831	0.02051168	
700.41	0.02050394	0.02066708	
700.61	0.02087389	0.02082042	
700.81	0.02077402	0.02097173	
701.01	0.02095872	0.02112102	
701.21	0.02161743	0.02126834	
701.41	0.02148498	0.02141371	
701.61	0.02149453	0.02155716	
701.81	0.02198825	0.02169871	
702.01	0.02180093	0.02183839	
702.21	0.02181545	0.02197623	
702.41	0.02229896	0.02211226	
702.61	0.02268041	0.0222465	
702.81	0.02275089	0.02237897	
703.01	0.02334161	0.02250971	
703.21	0.02339988	0.02263873	
703.41	0.0240583	0.02276606	
703.61	0.02450824	0.02289172	
703.81	0.02520407	0.02301574	
704.01	0.02480973	0.02313814	
