Temperature Log
Time (s), Plate
2020/02/22 03:04:51, 25.0000
2020/02/22 03:05:52, 25.0000
2020/02/22 03:05:54, 25.0000
2020/02/22 03:06:54, 25.0000
2020/02/22 03:07:16, 25.0000
2020/02/22 03:07:30, 25.0000
2020/02/22 03:07:46, 25.0000
2020/02/22 03:08:01, 25.1000
2020/02/22 03:08:17, 25.0000
2020/02/22 03:08:33, 25.0000
2020/02/22 03:08:49, 25.0000
2020/02/22 03:09:49, 25.1000
2020/02/22 03:10:49, 25.0000
2020/02/22 03:11:49, 25.0000
2020/02/22 03:12:49, 25.0000
2020/02/22 03:13:49, 25.0000
2020/02/22 03:13:58, 25.0000
2020/02/22 03:14:58, 25.0000
2020/02/22 03:15:59, 25.0000
2020/02/22 03:16:59, 25.0000
2020/02/22 03:17:59, 25.0000
2020/02/22 03:18:59, 25.0000
2020/02/22 03:19:04, 25.0000
2020/02/22 03:20:04, 25.0000
2020/02/22 03:21:04, 25.0000
2020/02/22 03:22:04, 25.0000
2020/02/22 03:23:04, 25.0000
2020/02/22 03:24:04, 25.0000
2020/02/22 03:25:04, 25.0000
2020/02/22 03:26:04, 25.0000
2020/02/22 03:27:04, 25.0000
2020/02/22 03:28:04, 25.0000
2020/02/22 03:29:04, 25.0000
2020/02/22 03:30:04, 25.0000
2020/02/22 03:31:04, 25.0000
2020/02/22 03:32:04, 25.0000
2020/02/22 03:33:04, 25.0000
2020/02/22 03:34:04, 25.0000
2020/02/22 03:35:04, 25.0000
2020/02/22 03:36:05, 25.0000
2020/02/22 03:37:05, 25.0000
2020/02/22 03:38:05, 25.0000
2020/02/22 03:39:05, 25.0000
2020/02/22 03:39:09, 25.0000
2020/02/22 03:40:09, 25.0000
2020/02/22 03:41:09, 25.0000
2020/02/22 03:42:09, 25.0000
2020/02/22 03:43:09, 25.0000
2020/02/22 03:44:09, 25.0000
2020/02/22 03:45:10, 25.0000
2020/02/22 03:46:10, 25.0000
2020/02/22 03:47:10, 25.0000
2020/02/22 03:48:10, 25.0000
2020/02/22 03:49:10, 25.0000
2020/02/22 03:50:10, 25.0000
2020/02/22 03:51:10, 25.0000
2020/02/22 03:52:10, 25.0000
2020/02/22 03:53:10, 25.0000
2020/02/22 03:54:10, 25.0000
2020/02/22 03:54:15, 25.0000
2020/02/22 03:54:29, 25.0000
2020/02/22 03:54:45, 25.0000
2020/02/22 03:55:01, 25.0000
2020/02/22 03:55:17, 25.0000
2020/02/22 03:55:32, 25.0000
2020/02/22 03:55:48, 25.0000
2020/02/22 03:56:48, 25.0000
2020/02/22 03:57:48, 25.0000
2020/02/22 03:58:48, 25.0000
2020/02/22 03:59:48, 25.0000
2020/02/22 04:00:49, 25.0000
2020/02/22 04:01:23, 25.0000

Signature=0xACC39F67
