Temperature Log
Time (s), Plate
2020/02/22 04:04:40, 25.0000
2020/02/22 04:05:41, 24.9000
2020/02/22 04:05:43, 24.9000
2020/02/22 04:06:43, 24.9000
2020/02/22 04:07:05, 24.9000
2020/02/22 04:07:19, 25.0000
2020/02/22 04:07:35, 25.0000
2020/02/22 04:07:51, 25.0000
2020/02/22 04:08:06, 25.0000
2020/02/22 04:08:22, 25.0000
2020/02/22 04:08:38, 25.0000
2020/02/22 04:09:38, 25.0000
2020/02/22 04:10:38, 25.0000
2020/02/22 04:11:38, 25.0000
2020/02/22 04:12:38, 25.0000
2020/02/22 04:13:38, 25.0000
2020/02/22 04:13:48, 25.0000
2020/02/22 04:14:48, 25.0000
2020/02/22 04:15:48, 25.0000
2020/02/22 04:16:48, 25.0000
2020/02/22 04:17:48, 25.0000
2020/02/22 04:18:48, 25.0000
2020/02/22 04:18:53, 25.0000
2020/02/22 04:19:53, 25.0000
2020/02/22 04:20:53, 25.0000
2020/02/22 04:21:53, 25.0000
2020/02/22 04:22:53, 25.0000
2020/02/22 04:23:53, 25.0000
2020/02/22 04:24:53, 25.0000
2020/02/22 04:25:53, 25.0000
2020/02/22 04:26:53, 25.0000
2020/02/22 04:27:53, 25.0000
2020/02/22 04:28:53, 25.0000
2020/02/22 04:29:53, 25.0000
2020/02/22 04:30:53, 25.0000
2020/02/22 04:31:54, 25.0000
2020/02/22 04:32:54, 25.0000
2020/02/22 04:33:54, 25.0000
2020/02/22 04:34:54, 25.0000
2020/02/22 04:35:54, 25.0000
2020/02/22 04:36:54, 25.0000
2020/02/22 04:37:54, 25.0000
2020/02/22 04:38:54, 25.0000
2020/02/22 04:39:00, 25.0000
2020/02/22 04:40:00, 25.0000
2020/02/22 04:41:00, 25.0000
2020/02/22 04:42:00, 25.0000
2020/02/22 04:43:00, 25.0000
2020/02/22 04:44:00, 25.0000
2020/02/22 04:45:00, 25.0000
2020/02/22 04:46:00, 25.0000
2020/02/22 04:47:00, 25.0000
2020/02/22 04:48:00, 25.0000
2020/02/22 04:49:00, 25.0000
2020/02/22 04:50:00, 25.0000
2020/02/22 04:51:00, 25.0000
2020/02/22 04:52:01, 25.0000
2020/02/22 04:53:01, 25.0000
2020/02/22 04:54:01, 25.0000
2020/02/22 04:54:08, 25.0000
2020/02/22 04:54:23, 25.0000
2020/02/22 04:54:38, 25.0000
2020/02/22 04:54:54, 25.0000
2020/02/22 04:55:10, 25.0000
2020/02/22 04:55:26, 25.0000
2020/02/22 04:55:42, 25.0000
2020/02/22 04:56:42, 25.0000
2020/02/22 04:57:42, 25.0000
2020/02/22 04:58:42, 25.0000
2020/02/22 04:59:42, 25.0000
2020/02/22 05:00:42, 25.0000
2020/02/22 05:01:16, 25.0000

Signature=0x9473B619
