Temperature Log
Time (s), Plate
2020/02/26 19:01:12, 24.8000
2020/02/26 19:02:12, 24.9000
2020/02/26 19:02:14, 24.9000
2020/02/26 19:03:14, 25.0000
2020/02/26 19:03:36, 25.0000
2020/02/26 19:03:50, 25.0000
2020/02/26 19:04:06, 25.0000
2020/02/26 19:04:22, 25.1000
2020/02/26 19:04:37, 25.1000
2020/02/26 19:04:53, 25.1000
2020/02/26 19:05:09, 25.1000
2020/02/26 19:06:09, 25.1000
2020/02/26 19:07:09, 25.1000
2020/02/26 19:08:09, 25.1000
2020/02/26 19:09:09, 25.1000
2020/02/26 19:10:09, 25.1000
2020/02/26 19:10:19, 25.1000
2020/02/26 19:11:19, 25.1000
2020/02/26 19:12:19, 25.0000
2020/02/26 19:13:19, 25.0000
2020/02/26 19:14:19, 25.0000
2020/02/26 19:15:19, 25.0000
2020/02/26 19:15:24, 25.0000
2020/02/26 19:16:24, 25.0000
2020/02/26 19:17:24, 25.0000
2020/02/26 19:18:24, 25.0000
2020/02/26 19:19:24, 25.0000
2020/02/26 19:20:24, 25.0000
2020/02/26 19:21:24, 25.0000
2020/02/26 19:22:24, 25.0000
2020/02/26 19:23:24, 25.0000
2020/02/26 19:24:24, 25.0000
2020/02/26 19:25:24, 25.0000
2020/02/26 19:26:24, 25.0000
2020/02/26 19:27:24, 25.0000
2020/02/26 19:28:24, 25.0000
2020/02/26 19:29:25, 25.0000
2020/02/26 19:30:25, 25.0000
2020/02/26 19:31:25, 25.0000
2020/02/26 19:32:25, 25.0000
2020/02/26 19:33:25, 25.0000
2020/02/26 19:34:25, 25.0000
2020/02/26 19:35:25, 25.0000
2020/02/26 19:35:29, 25.0000
2020/02/26 19:36:29, 25.0000
2020/02/26 19:37:29, 25.0000
2020/02/26 19:38:30, 25.0000
2020/02/26 19:39:30, 25.0000
2020/02/26 19:40:30, 25.0000
2020/02/26 19:41:30, 25.0000
2020/02/26 19:42:30, 25.0000
2020/02/26 19:43:30, 25.0000
2020/02/26 19:44:30, 25.0000
2020/02/26 19:45:30, 25.0000
2020/02/26 19:46:30, 25.0000
2020/02/26 19:47:30, 25.0000
2020/02/26 19:48:30, 25.0000
2020/02/26 19:49:30, 25.0000
2020/02/26 19:50:30, 25.0000
2020/02/26 19:50:35, 25.0000
2020/02/26 19:50:50, 25.0000
2020/02/26 19:51:06, 25.0000
2020/02/26 19:51:21, 25.0000
2020/02/26 19:51:37, 25.0000
2020/02/26 19:51:53, 25.0000
2020/02/26 19:52:09, 25.0000
2020/02/26 19:53:09, 25.0000
2020/02/26 19:54:09, 25.0000
2020/02/26 19:55:09, 25.0000
2020/02/26 19:56:09, 25.0000
2020/02/26 19:57:09, 25.0000
2020/02/26 19:57:43, 25.0000

Signature=0x4C851B2D
