Temperature Log
Time (s), Plate
2020/02/27 03:01:39, 24.9000
2020/02/27 03:01:42, 24.9000
2020/02/27 03:02:42, 24.9000
2020/02/27 03:03:04, 24.9000
2020/02/27 03:03:18, 25.0000
2020/02/27 03:03:34, 25.0000
2020/02/27 03:03:50, 25.0000
2020/02/27 03:04:06, 25.0000
2020/02/27 03:04:21, 25.0000
2020/02/27 03:04:37, 25.0000
2020/02/27 03:05:37, 25.0000
2020/02/27 03:05:47, 25.0000
2020/02/27 03:06:47, 25.0000
2020/02/27 03:07:47, 25.0000
2020/02/27 03:08:47, 25.0000
2020/02/27 03:09:47, 25.0000
2020/02/27 03:10:47, 25.0000
2020/02/27 03:10:52, 25.0000
2020/02/27 03:11:52, 25.0000
2020/02/27 03:12:52, 25.0000
2020/02/27 03:13:52, 25.0000
2020/02/27 03:14:52, 25.0000
2020/02/27 03:15:52, 25.0000
2020/02/27 03:16:52, 25.0000
2020/02/27 03:17:52, 25.0000
2020/02/27 03:18:53, 25.0000
2020/02/27 03:19:53, 25.0000
2020/02/27 03:20:53, 25.0000
2020/02/27 03:21:53, 25.0000
2020/02/27 03:22:53, 25.0000
2020/02/27 03:23:53, 25.0000
2020/02/27 03:24:53, 25.0000
2020/02/27 03:25:53, 25.0000
2020/02/27 03:26:53, 25.0000
2020/02/27 03:27:53, 25.0000
2020/02/27 03:28:53, 25.0000
2020/02/27 03:29:53, 25.0000
2020/02/27 03:30:53, 25.0000
2020/02/27 03:30:59, 25.0000
2020/02/27 03:31:59, 25.0000
2020/02/27 03:33:00, 25.0000
2020/02/27 03:34:00, 25.0000
2020/02/27 03:35:00, 25.0000
2020/02/27 03:36:00, 25.0000
2020/02/27 03:37:00, 25.0000
2020/02/27 03:38:00, 25.0000
2020/02/27 03:39:00, 25.0000
2020/02/27 03:40:00, 25.0000
2020/02/27 03:41:00, 25.0000
2020/02/27 03:42:00, 25.0000
2020/02/27 03:43:00, 25.0000
2020/02/27 03:44:00, 25.0000
2020/02/27 03:45:00, 25.0000
2020/02/27 03:46:00, 25.0000
2020/02/27 03:46:08, 25.0000
2020/02/27 03:46:23, 25.0000
2020/02/27 03:46:38, 25.0000
2020/02/27 03:46:55, 25.0000
2020/02/27 03:47:10, 25.0000
2020/02/27 03:47:26, 25.0000
2020/02/27 03:47:42, 25.0000
2020/02/27 03:48:42, 25.0000
2020/02/27 03:49:16, 25.0000

Signature=0x791B992C
