Conc1	1.8E-05	
Start1	2040.46	
Stop1	3240.66	
Kobs	579.735604579176	
Error Kobs	0	
Koff	0.717945856335516	
Error Koff	NaN	
Time1	Data1	Fit1	
2092.26	0.14106575	0.13142003	
2092.46	0.14099286	0.13142003	
2092.66	0.14080558	0.13142003	
2092.86	0.14108492	0.13142003	
2093.06	0.14046594	0.13142003	
2093.26	0.14015394	0.13142003	
2093.46	0.1402944	0.13142003	
2093.66	0.14068636	0.13142003	
2093.86	0.14063072	0.13142003	
2094.06	0.1398632	0.13142003	
2094.26	0.13954223	0.13142003	
2094.46	0.13979356	0.13142003	
2094.66	0.14033602	0.13142003	
2094.86	0.14054501	0.13142003	
2095.06	0.13993629	0.13142003	
2095.26	0.13989241	0.13142003	
2095.46	0.13976754	0.13142003	
2095.66	0.13971751	0.13142003	
2095.86	0.13979902	0.13142003	
2096.06	0.14048125	0.13142003	
2096.26	0.14020741	0.13142003	
2096.46	0.14060295	0.13142003	
2096.66	0.1409198	0.13142003	
2096.86	0.14101896	0.13142003	
2097.06	0.14090558	0.13142003	
2097.26	0.14053919	0.13142003	
2097.46	0.14079803	0.13142003	
2097.66	0.14059845	0.13142003	
2097.86	0.14018663	0.13142003	
2098.06	0.13948702	0.13142003	
2098.26	0.13961348	0.13142003	
2098.46	0.13996002	0.13142003	
2098.66	0.13955174	0.13142003	
2098.86	0.13865077	0.13142003	
2099.06	0.13833131	0.13142003	
2099.26	0.13832268	0.13142003	
2099.46	0.13773805	0.13142003	
2099.66	0.13792956	0.13142003	
2099.86	0.13815455	0.13142003	
2100.06	0.13787592	0.13142003	
2100.26	0.13759714	0.13142003	
2100.46	0.13779738	0.13142003	
2100.66	0.13746586	0.13142003	
2100.86	0.13683478	0.13142003	
2101.06	0.1367125	0.13142003	
2101.26	0.13644044	0.13142003	
2101.46	0.13722886	0.13142003	
2101.66	0.13720029	0.13142003	
2101.86	0.13721499	0.13142003	
2102.06	0.13700164	0.13142003	
2102.26	0.13698865	0.13142003	
2102.46	0.13684944	0.13142003	
2102.66	0.13659575	0.13142003	
2102.86	0.13670958	0.13142003	
2103.06	0.13688628	0.13142003	
2103.26	0.13677135	0.13142003	
2103.46	0.13661626	0.13142003	
2103.66	0.1369229	0.13142003	
2103.86	0.13662418	0.13142003	
2104.06	0.13629217	0.13142003	
2104.26	0.13638863	0.13142003	
2104.46	0.13612914	0.13142003	
2104.66	0.13549141	0.13142003	
2104.86	0.13509295	0.13142003	
2105.06	0.13560838	0.13142003	
2105.26	0.13575461	0.13142003	
2105.46	0.13589924	0.13142003	
2105.66	0.13515629	0.13142003	
2105.86	0.13515822	0.13142003	
2106.06	0.13509382	0.13142003	
2106.26	0.13489249	0.13142003	
2106.46	0.13516954	0.13142003	
2106.66	0.13560599	0.13142003	
2106.86	0.13579611	0.13142003	
2107.06	0.1362007	0.13142003	
2107.26	0.1364951	0.13142003	
2107.46	0.13663821	0.13142003	
2107.66	0.13692858	0.13142003	
2107.86	0.13703767	0.13142003	
2108.06	0.13740261	0.13142003	
2108.26	0.13715748	0.13142003	
2108.46	0.13681715	0.13142003	
2108.66	0.1367487	0.13142003	
2108.86	0.13680063	0.13142003	
2109.06	0.13697378	0.13142003	
2109.26	0.13673659	0.13142003	
2109.46	0.13659314	0.13142003	
2109.66	0.13638486	0.13142003	
2109.86	0.1365296	0.13142003	
2110.06	0.13672569	0.13142003	
2110.26	0.13700058	0.13142003	
2110.46	0.13710396	0.13142003	
2110.66	0.13698437	0.13142003	
2110.86	0.13672188	0.13142003	
2111.06	0.13663953	0.13142003	
2111.26	0.13620196	0.13142003	
2111.46	0.13605582	0.13142003	
2111.66	0.13545214	0.13142003	
2111.86	0.13501112	0.13142003	
