Temperature Log
Time (s), Plate
2020/02/22 05:04:24, 24.9000
2020/02/22 05:05:24, 24.8000
2020/02/22 05:05:27, 24.8000
2020/02/22 05:06:27, 24.9000
2020/02/22 05:06:49, 24.9000
2020/02/22 05:07:03, 24.9000
2020/02/22 05:07:19, 24.9000
2020/02/22 05:07:34, 25.0000
2020/02/22 05:07:50, 25.0000
2020/02/22 05:08:06, 25.0000
2020/02/22 05:08:22, 25.0000
2020/02/22 05:09:22, 25.0000
2020/02/22 05:10:22, 25.0000
2020/02/22 05:11:22, 25.0000
2020/02/22 05:12:22, 25.0000
2020/02/22 05:13:22, 25.0000
2020/02/22 05:13:31, 25.0000
2020/02/22 05:14:31, 25.0000
2020/02/22 05:15:31, 25.0000
2020/02/22 05:16:32, 25.0000
2020/02/22 05:17:32, 25.0000
2020/02/22 05:18:32, 25.0000
2020/02/22 05:18:39, 25.0000
2020/02/22 05:19:39, 25.0000
2020/02/22 05:20:39, 25.0000
2020/02/22 05:21:39, 25.0000
2020/02/22 05:22:39, 25.0000
2020/02/22 05:23:39, 25.0000
2020/02/22 05:24:39, 25.0000
2020/02/22 05:25:39, 25.0000
2020/02/22 05:26:39, 25.0000
2020/02/22 05:27:39, 25.0000
2020/02/22 05:28:39, 25.0000
2020/02/22 05:29:39, 25.0000
2020/02/22 05:30:40, 25.0000
2020/02/22 05:31:40, 25.0000
2020/02/22 05:32:40, 25.0000
2020/02/22 05:33:40, 25.0000
2020/02/22 05:34:40, 25.0000
2020/02/22 05:35:40, 25.0000
2020/02/22 05:36:40, 25.0000
2020/02/22 05:37:40, 25.0000
2020/02/22 05:38:40, 25.0000
2020/02/22 05:38:48, 25.0000
2020/02/22 05:39:48, 25.0000
2020/02/22 05:40:48, 25.0000
2020/02/22 05:41:48, 25.0000
2020/02/22 05:42:48, 25.0000
2020/02/22 05:43:48, 25.0000
2020/02/22 05:44:48, 25.0000
2020/02/22 05:45:48, 25.0000
2020/02/22 05:46:48, 25.0000
2020/02/22 05:47:48, 25.0000
2020/02/22 05:48:49, 25.0000
2020/02/22 05:49:49, 25.0000
2020/02/22 05:50:49, 25.0000
2020/02/22 05:51:49, 25.0000
2020/02/22 05:52:49, 25.0000
2020/02/22 05:53:49, 25.0000
2020/02/22 05:53:58, 25.0000
2020/02/22 05:54:13, 25.0000
2020/02/22 05:54:29, 25.0000
2020/02/22 05:54:44, 25.0000
2020/02/22 05:55:00, 25.0000
2020/02/22 05:55:16, 25.0000
2020/02/22 05:55:32, 25.0000
2020/02/22 05:56:32, 25.0000
2020/02/22 05:57:32, 25.0000
2020/02/22 05:58:32, 25.0000
2020/02/22 05:59:32, 25.0000
2020/02/22 06:00:32, 25.0000
2020/02/22 06:01:06, 25.0000

Signature=0xD8123A7F
