Temperature Log
Time (s), Plate
2020/03/04 21:12:18, 24.9000
2020/03/04 21:13:18, 24.8000
2020/03/04 21:13:21, 24.9000
2020/03/04 21:14:21, 24.9000
2020/03/04 21:14:43, 24.9000
2020/03/04 21:14:57, 25.0000
2020/03/04 21:15:13, 25.0000
2020/03/04 21:15:28, 25.0000
2020/03/04 21:15:44, 25.0000
2020/03/04 21:16:00, 25.0000
2020/03/04 21:16:16, 25.0000
2020/03/04 21:17:16, 25.0000
2020/03/04 21:17:25, 25.0000
2020/03/04 21:18:25, 25.0000
2020/03/04 21:19:25, 25.0000
2020/03/04 21:20:25, 25.0000
2020/03/04 21:21:25, 25.0000
2020/03/04 21:22:25, 25.0000
2020/03/04 21:22:30, 25.0000
2020/03/04 21:23:30, 25.0000
2020/03/04 21:24:30, 25.0000
2020/03/04 21:25:30, 25.0000
2020/03/04 21:26:30, 25.0000
2020/03/04 21:27:30, 25.0000
2020/03/04 21:28:30, 25.0000
2020/03/04 21:29:31, 25.0000
2020/03/04 21:30:31, 25.0000
2020/03/04 21:31:31, 25.0000
2020/03/04 21:32:31, 25.0000
2020/03/04 21:33:31, 25.0000
2020/03/04 21:34:31, 25.0000
2020/03/04 21:35:31, 25.0000
2020/03/04 21:36:31, 25.0000
2020/03/04 21:37:31, 25.0000
2020/03/04 21:38:31, 25.0000
2020/03/04 21:39:31, 25.0000
2020/03/04 21:40:31, 25.0000
2020/03/04 21:41:31, 25.0000
2020/03/04 21:42:31, 25.0000
2020/03/04 21:42:37, 25.0000
2020/03/04 21:43:37, 25.0000
2020/03/04 21:44:37, 25.0000
2020/03/04 21:45:37, 25.0000
2020/03/04 21:46:37, 25.0000
2020/03/04 21:47:37, 25.0000
2020/03/04 21:48:37, 25.0000
2020/03/04 21:49:37, 25.0000
2020/03/04 21:50:37, 25.0000
2020/03/04 21:51:37, 25.0000
2020/03/04 21:52:37, 25.0000
2020/03/04 21:53:37, 25.0000
2020/03/04 21:54:38, 25.0000
2020/03/04 21:55:38, 25.0000
2020/03/04 21:56:38, 25.0000
2020/03/04 21:57:38, 25.0000
2020/03/04 21:57:44, 25.0000
2020/03/04 21:57:59, 25.0000
2020/03/04 21:58:15, 25.0000
2020/03/04 21:58:31, 25.0000
2020/03/04 21:58:46, 25.0000
2020/03/04 21:59:02, 25.0000
2020/03/04 21:59:18, 25.0000
2020/03/04 22:00:18, 25.0000
2020/03/04 22:00:53, 25.0000

Signature=0x855D9E37
