Temperature Log
Time (s), Plate
2020/02/27 04:10:45, 24.9000
2020/02/27 04:10:48, 24.9000
2020/02/27 04:11:48, 24.8000
2020/02/27 04:12:10, 24.9000
2020/02/27 04:12:24, 24.9000
2020/02/27 04:12:40, 24.9000
2020/02/27 04:12:56, 24.9000
2020/02/27 04:13:12, 25.0000
2020/02/27 04:13:27, 25.0000
2020/02/27 04:13:43, 25.0000
2020/02/27 04:14:43, 25.0000
2020/02/27 04:14:52, 25.0000
2020/02/27 04:15:52, 25.0000
2020/02/27 04:16:52, 25.0000
2020/02/27 04:17:52, 25.0000
2020/02/27 04:18:52, 25.0000
2020/02/27 04:19:52, 25.0000
2020/02/27 04:19:58, 25.0000
2020/02/27 04:20:58, 25.0000
2020/02/27 04:21:58, 25.0000
2020/02/27 04:22:58, 25.0000
2020/02/27 04:23:58, 25.0000
2020/02/27 04:24:58, 25.0000
2020/02/27 04:25:58, 25.0000
2020/02/27 04:26:58, 25.0000
2020/02/27 04:27:58, 25.0000
2020/02/27 04:28:58, 25.0000
2020/02/27 04:29:58, 25.0000
2020/02/27 04:30:58, 25.0000
2020/02/27 04:31:58, 25.0000
2020/02/27 04:32:58, 25.0000
2020/02/27 04:33:58, 25.0000
2020/02/27 04:34:58, 25.0000
2020/02/27 04:35:59, 25.0000
2020/02/27 04:36:59, 25.0000
2020/02/27 04:37:59, 25.0000
2020/02/27 04:38:59, 25.0000
2020/02/27 04:39:59, 25.0000
2020/02/27 04:40:06, 25.0000
2020/02/27 04:41:06, 25.0000
2020/02/27 04:42:06, 25.0000
2020/02/27 04:43:06, 25.0000
2020/02/27 04:44:06, 25.0000
2020/02/27 04:45:06, 25.0000
2020/02/27 04:46:06, 25.0000
2020/02/27 04:47:06, 25.0000
2020/02/27 04:48:06, 25.0000
2020/02/27 04:49:06, 25.0000
2020/02/27 04:50:06, 25.0000
2020/02/27 04:51:06, 25.0000
2020/02/27 04:52:06, 25.0000
2020/02/27 04:53:06, 25.0000
2020/02/27 04:54:07, 25.0000
2020/02/27 04:55:07, 25.0000
2020/02/27 04:55:15, 25.0000
2020/02/27 04:55:31, 25.0000
2020/02/27 04:55:46, 25.0000
2020/02/27 04:56:02, 25.0000
2020/02/27 04:56:18, 25.0000
2020/02/27 04:56:34, 25.0000
2020/02/27 04:56:50, 25.0000
2020/02/27 04:57:50, 25.0000
2020/02/27 04:58:24, 25.0000

Signature=0x7A12F0DC
