Temperature Log
Time (s), Plate
2020/02/24 22:44:07, 24.9000
2020/02/24 22:45:08, 24.9000
2020/02/24 22:45:10, 24.9000
2020/02/24 22:46:10, 25.0000
2020/02/24 22:46:32, 25.0000
2020/02/24 22:46:46, 25.0000
2020/02/24 22:47:02, 25.0000
2020/02/24 22:47:18, 25.0000
2020/02/24 22:47:33, 25.0000
2020/02/24 22:47:49, 25.0000
2020/02/24 22:48:05, 25.0000
2020/02/24 22:49:05, 25.0000
2020/02/24 22:50:05, 25.0000
2020/02/24 22:51:05, 25.0000
2020/02/24 22:52:05, 25.0000
2020/02/24 22:53:05, 25.0000
2020/02/24 22:53:15, 25.0000
2020/02/24 22:54:15, 25.0000
2020/02/24 22:55:15, 25.0000
2020/02/24 22:56:15, 25.0000
2020/02/24 22:57:15, 25.0000
2020/02/24 22:58:15, 25.0000
2020/02/24 22:58:20, 25.0000
2020/02/24 22:59:20, 25.0000
2020/02/24 23:00:20, 25.0000
2020/02/24 23:01:20, 25.0000
2020/02/24 23:02:20, 25.0000
2020/02/24 23:03:20, 25.0000
2020/02/24 23:04:20, 25.0000
2020/02/24 23:05:20, 25.0000
2020/02/24 23:06:20, 25.0000
2020/02/24 23:07:20, 25.0000
2020/02/24 23:08:20, 25.0000
2020/02/24 23:09:20, 25.0000
2020/02/24 23:10:20, 25.0000
2020/02/24 23:11:21, 25.0000
2020/02/24 23:12:21, 25.0000
2020/02/24 23:13:21, 25.0000
2020/02/24 23:14:21, 25.0000
2020/02/24 23:15:21, 25.0000
2020/02/24 23:16:21, 25.0000
2020/02/24 23:17:21, 25.0000
2020/02/24 23:18:21, 25.0000
2020/02/24 23:18:27, 25.0000
2020/02/24 23:19:27, 25.0000
2020/02/24 23:20:27, 25.0000
2020/02/24 23:21:27, 25.0000
2020/02/24 23:22:27, 25.0000
2020/02/24 23:23:27, 25.0000
2020/02/24 23:24:27, 25.0000
2020/02/24 23:25:28, 25.0000
2020/02/24 23:26:28, 25.0000
2020/02/24 23:27:28, 25.0000
2020/02/24 23:28:28, 25.0000
2020/02/24 23:29:28, 25.0000
2020/02/24 23:30:28, 25.0000
2020/02/24 23:31:28, 25.0000
2020/02/24 23:32:28, 25.0000
2020/02/24 23:33:28, 25.0000
2020/02/24 23:33:36, 25.0000
2020/02/24 23:33:51, 25.0000
2020/02/24 23:34:06, 25.0000
2020/02/24 23:34:22, 25.0000
2020/02/24 23:34:38, 25.0000
2020/02/24 23:34:54, 25.0000
2020/02/24 23:35:10, 25.0000
2020/02/24 23:36:10, 25.0000
2020/02/24 23:37:10, 25.0000
2020/02/24 23:38:10, 25.0000
2020/02/24 23:39:10, 25.0000
2020/02/24 23:40:10, 25.0000
2020/02/24 23:40:44, 25.0000

Signature=0xF3285227
