Temperature Log
Time (s), Plate
2020/03/04 01:56:05, 25.0000
2020/03/04 01:56:08, 25.0000
2020/03/04 01:57:08, 24.9000
2020/03/04 01:57:30, 24.9000
2020/03/04 01:57:44, 24.9000
2020/03/04 01:58:00, 24.9000
2020/03/04 01:58:16, 25.0000
2020/03/04 01:58:32, 25.0000
2020/03/04 01:58:47, 25.0000
2020/03/04 01:59:03, 25.0000
2020/03/04 02:00:03, 25.0000
2020/03/04 02:00:13, 25.0000
2020/03/04 02:01:13, 25.0000
2020/03/04 02:02:13, 25.0000
2020/03/04 02:03:13, 25.0000
2020/03/04 02:04:13, 25.0000
2020/03/04 02:05:13, 25.0000
2020/03/04 02:05:18, 25.0000
2020/03/04 02:06:18, 25.0000
2020/03/04 02:07:18, 25.0000
2020/03/04 02:08:18, 25.0000
2020/03/04 02:09:18, 25.0000
2020/03/04 02:10:18, 25.0000
2020/03/04 02:11:18, 25.0000
2020/03/04 02:12:18, 25.0000
2020/03/04 02:13:18, 25.0000
2020/03/04 02:14:18, 25.0000
2020/03/04 02:15:19, 25.0000
2020/03/04 02:16:19, 25.0000
2020/03/04 02:17:19, 25.0000
2020/03/04 02:18:19, 25.0000
2020/03/04 02:19:19, 25.0000
2020/03/04 02:20:19, 25.0000
2020/03/04 02:21:19, 25.0000
2020/03/04 02:22:19, 25.0000
2020/03/04 02:23:19, 25.0000
2020/03/04 02:24:19, 25.0000
2020/03/04 02:25:19, 25.0000
2020/03/04 02:25:26, 25.0000
2020/03/04 02:26:26, 25.0000
2020/03/04 02:27:26, 25.0000
2020/03/04 02:28:26, 25.0000
2020/03/04 02:29:26, 25.0000
2020/03/04 02:30:26, 25.0000
2020/03/04 02:31:26, 25.0000
2020/03/04 02:32:26, 25.0000
2020/03/04 02:33:26, 25.0000
2020/03/04 02:34:27, 25.0000
2020/03/04 02:35:27, 25.0000
2020/03/04 02:36:27, 25.0000
2020/03/04 02:37:27, 25.0000
2020/03/04 02:38:27, 25.0000
2020/03/04 02:39:27, 25.0000
2020/03/04 02:40:27, 25.0000
2020/03/04 02:40:36, 25.0000
2020/03/04 02:40:51, 25.0000
2020/03/04 02:41:07, 25.0000
2020/03/04 02:41:23, 25.0000
2020/03/04 02:41:38, 25.0000
2020/03/04 02:41:54, 25.0000
2020/03/04 02:42:10, 25.0000
2020/03/04 02:43:10, 25.0000
2020/03/04 02:43:45, 25.0000

Signature=0xBB7B8578
