Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	0.309892416334053	
Error Kobs	0.0150247039848155	
Koff	0.0044181034507539	
Error Koff	1.86844849632699E-05	
Time1	Data1	Fit1	
690.02	0.01433537	0.01433537	
690.22	0.01968389	0.0187899	
690.42	0.02515833	0.02298391	
690.62	0.03086919	0.02693308	
690.82	0.03682784	0.03065209	
691.02	0.04246888	0.03415479	
691.22	0.04814376	0.03745416	
691.42	0.05318653	0.04056243	
691.62	0.05778969	0.04349108	
691.82	0.06157405	0.04625089	
692.02	0.06410307	0.04885202	
692.22	0.06550535	0.05130399	
692.42	0.06607858	0.05361576	
692.62	0.06744294	0.05579576	
692.82	0.06819596	0.0578519	
693.02	0.06898561	0.05979163	
693.22	0.06975188	0.06162193	
693.42	0.07053118	0.06334937	
693.62	0.07080934	0.06498015	
693.82	0.07118456	0.06652006	
694.02	0.07197935	0.06797455	
694.22	0.07252783	0.06934877	
694.42	0.07236511	0.07064753	
694.62	0.07246999	0.07187536	
694.82	0.07308716	0.07303652	
695.02	0.07307692	0.07413502	
695.22	0.07372937	0.07517462	
695.42	0.07409708	0.07615885	
695.62	0.07447396	0.07709104	
695.82	0.07491822	0.07797431	
696.02	0.07523404	0.0788116	
696.22	0.07569528	0.07960567	
696.42	0.07577178	0.08035911	
696.62	0.07652915	0.08107437	
696.82	0.07623515	0.08175373	
697.02	0.07643524	0.08239934	
697.22	0.07661913	0.08301324	
697.42	0.07673415	0.08359732	
697.62	0.07745463	0.08415338	
697.82	0.07839314	0.08468309	
698.02	0.07859922	0.08518803	
698.22	0.07905339	0.0856697	
698.42	0.07894557	0.08612948	
698.62	0.07896334	0.08656869	
698.82	0.07948513	0.08698855	
699.02	0.07958426	0.08739024	
699.22	0.07997993	0.08777484	
699.42	0.07994734	0.08814337	
699.62	0.0798298	0.08849679	
699.82	0.08034769	0.08883601	
700.02	0.08038817	0.08916189	
700.22	0.08044313	0.08947521	
700.42	0.0804741	0.08977673	
700.62	0.08077593	0.09006716	
700.82	0.08040695	0.09034715	
701.02	0.08047753	0.09061734	
701.22	0.08064074	0.09087831	
701.42	0.08107738	0.09113061	
701.62	0.08163276	0.09137476	
701.82	0.08193125	0.09161124	
702.02	0.08169973	0.09184051	
702.22	0.08210962	0.09206301	
702.42	0.08194778	0.09227913	
702.62	0.08193601	0.09248925	
702.82	0.08223921	0.09269374	
703.02	0.08256561	0.09289293	
703.22	0.08248917	0.09308713	
703.42	0.0826352	0.09327664	
703.62	0.08282784	0.09346174	
703.82	0.0833693	0.0936427	
704.02	0.08332153	0.09381974	
704.22	0.08363957	0.09399312	
704.42	0.08399743	0.09416304	
704.62	0.08425773	0.09432971	
704.82	0.0847048	0.09449333	
705.02	0.08525241	0.09465407	
705.22	0.08584144	0.0948121	
705.42	0.08611299	0.09496758	
705.62	0.08638757	0.09512066	
705.82	0.08700234	0.09527149	
706.02	0.08719741	0.09542019	
706.22	0.08752811	0.09556689	
706.42	0.08753767	0.09571171	
706.62	0.08757303	0.09585475	
706.82	0.08778726	0.09599613	
707.02	0.08824001	0.09613593	
707.22	0.08793202	0.09627425	
707.42	0.08823691	0.09641118	
707.62	0.08817793	0.09654679	
707.82	0.08812614	0.09668116	
708.02	0.08842909	0.09681436	
708.22	0.08850501	0.09694647	
