Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	0.00240069243609511	
Error Kobs	9.20648214078164E-06	
Koff	0.0281638533594791	
Error Koff	0.000465914003754873	
Time1	Data1	Fit1	
690.02	0.01145772	0.01145772	
690.22	0.01576826	0.01437958	
690.42	0.01985915	0.01715525	
690.62	0.02402131	0.01979239	
690.82	0.02813387	0.02229821	
691.02	0.03212821	0.02467958	
691.22	0.03593304	0.02694299	
691.42	0.03956033	0.02909459	
691.62	0.04252684	0.03114022	
691.82	0.04537485	0.03308541	
692.02	0.04738106	0.0349354	
692.22	0.04792262	0.03669517	
692.42	0.04819173	0.03836942	
692.62	0.04887687	0.0399626	
692.82	0.0497024	0.04147896	
693.02	0.05054347	0.04292251	
693.22	0.05119648	0.04429703	
693.42	0.05170602	0.04560613	
693.62	0.05205916	0.04685323	
693.82	0.05250149	0.04804156	
694.02	0.05322859	0.04917418	
694.22	0.05369709	0.050254	
694.42	0.05336584	0.05128378	
694.62	0.05342093	0.05226613	
694.82	0.05390627	0.05320351	
695.02	0.05420574	0.05409828	
695.22	0.0546655	0.05495266	
695.42	0.05573996	0.05576875	
695.62	0.05620568	0.05654855	
695.82	0.05686494	0.05729395	
696.02	0.05673366	0.05800674	
696.22	0.05673798	0.05868863	
696.42	0.05705899	0.05934122	
696.62	0.05744804	0.05996604	
696.82	0.05753397	0.06056455	
697.02	0.05781586	0.0611381	
697.22	0.05811301	0.061688	
697.42	0.05808746	0.06221549	
697.62	0.0584379	0.06272172	
697.82	0.05878115	0.06320782	
698.02	0.05830151	0.06367481	
698.22	0.05836108	0.06412371	
698.42	0.05863177	0.06455544	
698.62	0.05901372	0.06497092	
698.82	0.06003729	0.06537097	
699.02	0.06033643	0.0657564	
699.22	0.0608837	0.06612798	
699.42	0.06135884	0.06648642	
699.62	0.06128513	0.06683241	
699.82	0.06168841	0.0671666	
700.02	0.06196424	0.06748959	
700.22	0.06261971	0.06780197	
700.42	0.06240977	0.06810429	
700.62	0.06331478	0.06839707	
700.82	0.06355474	0.06868081	
701.02	0.06405458	0.06895598	
701.22	0.06471135	0.06922301	
701.42	0.06484892	0.06948235	
701.62	0.06512374	0.06973437	
701.82	0.06507768	0.06997946	
702.02	0.06450024	0.07021799	
702.22	0.0647326	0.07045028	
702.42	0.06444333	0.07067667	
702.62	0.06412231	0.07089745	
702.82	0.06441328	0.07111292	
703.02	0.06447713	0.07132336	
703.22	0.06455486	0.07152901	
703.42	0.0646023	0.07173013	
703.62	0.06448421	0.07192696	
703.82	0.06441227	0.07211971	
704.02	0.06427709	0.07230859	
704.22	0.06464072	0.0724938	
704.42	0.06507492	0.07267554	
704.62	0.06675934	0.07285397	
704.82	0.06722118	0.07302928	
705.02	0.0679606	0.07320161	
705.22	0.06862347	0.07337113	
705.42	0.06878954	0.07353797	
705.62	0.06895501	0.07370227	
705.82	0.06929809	0.07386417	
706.02	0.06921923	0.07402378	
706.22	0.06931767	0.07418122	
706.42	0.06947171	0.0743366	
706.62	0.06959003	0.07449003	
706.82	0.06976628	0.0746416	
707.02	0.07028956	0.07479142	
707.22	0.07010249	0.07493956	
707.42	0.07002906	0.07508611	
707.62	0.06925895	0.07523116	
707.82	0.06913133	0.07537477	
708.02	0.06933965	0.07551703	
708.22	0.06993909	0.07565799	
708.42	0.06995717	0.07579772	
708.62	0.070666	0.07593629	
708.82	0.07083296	0.07607375	
709.02	0.07109313	0.07621016	
709.22	0.07131191	0.07634556	
709.42	0.07177753	0.07648002	
709.62	0.07193862	0.07661356	
709.82	0.07189755	0.07674625	
710.02	0.07194929	0.07687812	
710.22	0.07196036	0.07700921	
710.42	0.07171221	0.07713956	
710.62	0.07118212	0.0772692	
710.82	0.07110188	0.07739817	
711.02	0.07135989	0.0775265	
711.22	0.07114932	0.07765422	
711.42	0.07130533	0.07778137	
711.62	0.07127554	0.07790796	
711.82	0.07128103	0.07803402	
712.02	0.07200195	0.07815958	
712.22	0.07276528	0.07828466	
712.42	0.07318242	0.07840928	
712.62	0.07417874	0.07853347	
712.82	0.07479359	0.07865725	
713.02	0.07505594	0.07878062	
713.22	0.07609409	0.07890362	
713.42	0.0762728	0.07902625	
713.62	0.07591297	0.07914854	
713.82	0.0754262	0.0792705	
714.02	0.07528327	0.07939214	
714.22	0.07495184	0.07951347	
714.42	0.07482335	0.07963452	
714.62	0.07471325	0.07975528	
714.82	0.07513885	0.07987579	
715.02	0.0752293	0.07999603	
715.22	0.07514419	0.08011603	
715.42	0.07521504	0.0802358	
715.62	0.07576397	0.08035534	
715.82	0.07581576	0.08047466	
716.02	0.07662453	0.08059378	
716.22	0.07685131	0.08071269	
716.42	0.07694956	0.08083141	
716.62	0.07728889	0.08094995	
716.82	0.07772082	0.0810683	
717.02	0.07774007	0.08118649	
717.22	0.07828288	0.08130451	
717.42	0.07754486	0.08142237	
717.62	0.07747574	0.08154007	
717.82	0.07708293	0.08165762	
718.02	0.07750009	0.08177503	
718.22	0.07744799	0.0818923	
