Temperature Log
Time (s), Plate
2020/02/26 03:10:13, 25.0000
2020/02/26 03:11:13, 25.0000
2020/02/26 03:11:15, 25.0000
2020/02/26 03:12:15, 25.0000
2020/02/26 03:12:37, 25.0000
2020/02/26 03:12:51, 25.0000
2020/02/26 03:13:07, 25.0000
2020/02/26 03:13:23, 25.0000
2020/02/26 03:13:39, 25.0000
2020/02/26 03:13:54, 25.0000
2020/02/26 03:14:10, 25.0000
2020/02/26 03:15:10, 25.0000
2020/02/26 03:16:10, 25.0000
2020/02/26 03:17:10, 25.0000
2020/02/26 03:18:11, 25.0000
2020/02/26 03:19:11, 25.0000
2020/02/26 03:19:20, 25.0000
2020/02/26 03:20:20, 25.0000
2020/02/26 03:21:20, 25.0000
2020/02/26 03:22:20, 25.0000
2020/02/26 03:23:20, 25.0000
2020/02/26 03:24:20, 25.0000
2020/02/26 03:24:25, 25.0000
2020/02/26 03:25:25, 25.0000
2020/02/26 03:26:25, 25.0000
2020/02/26 03:27:25, 25.0000
2020/02/26 03:28:25, 25.0000
2020/02/26 03:29:25, 25.0000
2020/02/26 03:30:25, 25.0000
2020/02/26 03:31:25, 25.0000
2020/02/26 03:32:25, 25.0000
2020/02/26 03:33:25, 25.0000
2020/02/26 03:34:26, 25.0000
2020/02/26 03:35:26, 25.0000
2020/02/26 03:36:26, 25.0000
2020/02/26 03:37:26, 25.0000
2020/02/26 03:38:26, 25.0000
2020/02/26 03:39:26, 25.0000
2020/02/26 03:40:26, 25.0000
2020/02/26 03:41:26, 25.0000
2020/02/26 03:42:26, 25.0000
2020/02/26 03:43:26, 25.0000
2020/02/26 03:44:26, 25.0000
2020/02/26 03:44:32, 25.0000
2020/02/26 03:45:32, 25.0000
2020/02/26 03:46:32, 25.0000
2020/02/26 03:47:32, 25.0000
2020/02/26 03:48:32, 25.0000
2020/02/26 03:49:32, 25.0000
2020/02/26 03:50:32, 25.0000
2020/02/26 03:51:32, 25.0000
2020/02/26 03:52:32, 25.0000
2020/02/26 03:53:32, 25.0000
2020/02/26 03:54:32, 25.0000
2020/02/26 03:55:32, 25.0000
2020/02/26 03:56:32, 25.0000
2020/02/26 03:57:32, 25.0000
2020/02/26 03:58:32, 25.0000
2020/02/26 03:59:33, 25.0000
2020/02/26 03:59:39, 25.0000
2020/02/26 03:59:53, 25.0000
2020/02/26 04:00:09, 25.0000
2020/02/26 04:00:25, 25.0000
2020/02/26 04:00:41, 25.0000
2020/02/26 04:00:57, 25.0000
2020/02/26 04:01:12, 25.0000
2020/02/26 04:02:12, 25.0000
2020/02/26 04:03:13, 25.0000
2020/02/26 04:04:13, 25.0000
2020/02/26 04:05:13, 25.0000
2020/02/26 04:06:13, 25.0000
2020/02/26 04:06:47, 25.0000

Signature=0x6DD4EF82
