Temperature Log
Time (s), Plate
2020/03/03 22:58:39, 25.1000
2020/03/03 22:58:42, 25.1000
2020/03/03 22:59:42, 25.1000
2020/03/03 23:00:04, 25.1000
2020/03/03 23:00:18, 25.1000
2020/03/03 23:00:34, 25.1000
2020/03/03 23:00:50, 25.1000
2020/03/03 23:01:05, 25.1000
2020/03/03 23:01:21, 25.1000
2020/03/03 23:01:37, 25.1000
2020/03/03 23:02:37, 25.1000
2020/03/03 23:02:47, 25.1000
2020/03/03 23:03:47, 25.1000
2020/03/03 23:04:47, 25.0000
2020/03/03 23:05:47, 25.0000
2020/03/03 23:06:47, 25.0000
2020/03/03 23:07:47, 25.0000
2020/03/03 23:07:52, 25.0000
2020/03/03 23:08:52, 25.0000
2020/03/03 23:09:52, 25.0000
2020/03/03 23:10:52, 25.0000
2020/03/03 23:11:52, 25.0000
2020/03/03 23:12:52, 25.0000
2020/03/03 23:13:52, 25.0000
2020/03/03 23:14:52, 25.0000
2020/03/03 23:15:52, 25.0000
2020/03/03 23:16:52, 25.0000
2020/03/03 23:17:52, 25.0000
2020/03/03 23:18:52, 25.0000
2020/03/03 23:19:53, 25.0000
2020/03/03 23:20:53, 25.0000
2020/03/03 23:21:53, 25.0000
2020/03/03 23:22:53, 25.0000
2020/03/03 23:23:53, 25.0000
2020/03/03 23:24:53, 25.0000
2020/03/03 23:25:53, 25.0000
2020/03/03 23:26:53, 25.0000
2020/03/03 23:27:53, 25.0000
2020/03/03 23:27:57, 25.0000
2020/03/03 23:28:58, 25.0000
2020/03/03 23:29:58, 25.0000
2020/03/03 23:30:58, 25.0000
2020/03/03 23:31:58, 25.0000
2020/03/03 23:32:58, 25.0000
2020/03/03 23:33:58, 25.0000
2020/03/03 23:34:58, 25.0000
2020/03/03 23:35:58, 25.0000
2020/03/03 23:36:58, 25.0000
2020/03/03 23:37:58, 25.0000
2020/03/03 23:38:58, 25.0000
2020/03/03 23:39:58, 25.0000
2020/03/03 23:40:58, 25.0000
2020/03/03 23:41:58, 25.0000
2020/03/03 23:42:58, 25.0000
2020/03/03 23:43:04, 25.0000
2020/03/03 23:43:18, 25.0000
2020/03/03 23:43:34, 25.0000
2020/03/03 23:43:50, 25.0000
2020/03/03 23:44:06, 25.0000
2020/03/03 23:44:21, 25.0000
2020/03/03 23:44:37, 25.0000
2020/03/03 23:45:37, 25.0000
2020/03/03 23:46:12, 25.0000

Signature=0xACCCCF37
