Conc1	1E-07	
Start1	690.01	
Stop1	2789.8	
Kobs	0.00226662121801488	
Error Kobs	2.59318868093834E-05	
Koff	0.0035876215545311	
Error Koff	1.90265909114649E-05	
Time1	Data1	Fit1	
690.01	-0.00186355	-0.00186355	
690.21	-0.00022821	0.001221	
690.41	0.00157803	0.00426803	
690.61	0.00381509	0.00727801	
690.81	0.00644961	0.01025139	
691.01	0.00904057	0.01318862	
691.21	0.01188224	0.01609015	
691.41	0.01482269	0.01895643	
691.61	0.01773837	0.02178788	
691.81	0.0212653	0.02458495	
692.01	0.02413936	0.02734805	
692.21	0.02681232	0.0300776	
692.41	0.0295217	0.03277402	
692.61	0.0330294	0.03543772	
692.81	0.03537885	0.03806911	
693.01	0.03819005	0.04066858	
693.21	0.0407753	0.04323652	
693.41	0.04340496	0.04577333	
693.61	0.04611313	0.04827939	
693.81	0.04913188	0.05075509	
694.01	0.05207423	0.05320079	
694.21	0.05447259	0.05561687	
694.41	0.05708195	0.05800369	
694.61	0.05989992	0.06036162	
694.81	0.06246041	0.06269101	
695.01	0.06496057	0.06499222	
695.21	0.06742828	0.06726559	
695.41	0.07009799	0.06951147	
695.61	0.07312476	0.07173019	
695.81	0.07627287	0.07392211	
696.01	0.07870605	0.07608753	
696.21	0.081143	0.0782268	
696.41	0.08342615	0.08034023	
696.61	0.08598766	0.08242815	
696.81	0.0880421	0.08449087	
697.01	0.09056464	0.0865287	
697.21	0.09296203	0.08854195	
697.41	0.09559049	0.09053092	
697.61	0.09775924	0.09249592	
697.81	0.10029937	0.09443723	
698.01	0.10240119	0.09635516	
698.21	0.10406566	0.09824999	
698.41	0.10618164	0.100122	
698.61	0.10850566	0.10197148	
698.81	0.11089589	0.10379871	
699.01	0.11341243	0.10560397	
699.21	0.11576028	0.10738751	
699.41	0.11828778	0.10914962	
699.61	0.12080261	0.11089055	
699.81	0.1227411	0.11261058	
700.01	0.12454167	0.11430995	
700.21	0.12605142	0.11598892	
700.41	0.12772693	0.11764775	
700.61	0.12948894	0.11928667	
700.81	0.13174037	0.12090595	
701.01	0.1336133	0.12250582	
701.21	0.13516662	0.12408652	
701.41	0.13630357	0.12564829	
701.61	0.13782285	0.12719136	
701.81	0.13995622	0.12871597	
702.01	0.14154756	0.13022234	
702.21	0.14316959	0.13171069	
702.41	0.14481052	0.13318125	
702.61	0.14655228	0.13463424	
702.81	0.14818567	0.13606988	
703.01	0.14980863	0.13748838	
703.21	0.15174776	0.13888995	
703.41	0.15301823	0.1402748	
703.61	0.15424474	0.14164314	
703.81	0.15523087	0.14299518	
704.01	0.15588938	0.1443311	
704.21	0.1570531	0.14565112	
704.41	0.15834385	0.14695543	
704.61	0.15924465	0.14824422	
704.81	0.16052117	0.14951769	
705.01	0.16146128	0.15077602	
705.21	0.16194697	0.1520194	
705.41	0.16307367	0.15324801	
705.61	0.16469146	0.15446205	
705.81	0.16602571	0.15566168	
706.01	0.16678718	0.15684709	
706.21	0.16715835	0.15801845	
706.41	0.16806863	0.15917593	
706.61	0.16899824	0.16031972	
706.81	0.17008923	0.16144996	
707.01	0.17142564	0.16256684	
707.21	0.17265563	0.16367052	
707.41	0.17306877	0.16476116	
707.61	0.17399646	0.16583892	
707.81	0.17477647	0.16690397	
708.01	0.17526176	0.16795645	
708.21	0.17616155	0.16899652	
708.41	0.1767479	0.17002434	
708.61	0.17739029	0.17104006	
708.81	0.17827507	0.17204383	
709.01	0.17943582	0.17303579	
709.21	0.18002748	0.17401609	
709.41	0.18108973	0.17498488	
709.61	0.18127844	0.17594229	
709.81	0.18176729	0.17688847	
710.01	0.18213616	0.17782356	
710.21	0.18272727	0.17874769	
710.41	0.18408286	0.17966099	
710.61	0.18524108	0.18056361	
710.81	0.18588652	0.18145567	
711.01	0.1865507	0.18233731	
711.21	0.1875437	0.18320865	
711.41	0.18858843	0.18406982	
711.61	0.18985962	0.18492094	
711.81	0.1908189	0.18576214	
712.01	0.19163805	0.18659355	
712.21	0.19227056	0.18741528	
712.41	0.19261812	0.18822745	
712.61	0.19353132	0.18903018	
712.81	0.19389865	0.18982358	
713.01	0.19453474	0.19060778	
713.21	0.19489748	0.19138288	
713.41	0.19525933	0.19214901	
713.61	0.19506863	0.19290625	
713.81	0.19617611	0.19365474	
714.01	0.1964339	0.19439457	
714.21	0.19728251	0.19512586	
714.41	0.19776894	0.1958487	
714.61	0.19806644	0.19656321	
714.81	0.19829115	0.19726948	
715.01	0.19876931	0.19796762	
715.21	0.19964053	0.19865773	
715.41	0.20066276	0.1993399	
715.61	0.20118948	0.20001423	
715.81	0.20196377	0.20068083	
716.01	0.20257588	0.20133978	
716.21	0.20264633	0.20199119	
716.41	0.20283361	0.20263513	
716.61	0.20339224	0.20327172	
716.81	0.20357306	0.20390103	
717.01	0.20357364	0.20452315	
717.21	0.20415496	0.20513818	
717.41	0.20476626	0.20574621	
717.61	0.20518985	0.20634731	
717.81	0.2058891	0.20694157	
718.01	0.20577422	0.20752909	
718.21	0.20642546	0.20810993	
718.41	0.20656573	0.20868419	
718.61	0.20697957	0.20925194	
718.81	0.2074366	0.20981327	
719.01	0.20770739	0.21036826	
719.21	0.20832431	0.21091697	
719.41	0.20921019	0.2114595	
719.61	0.20937492	0.21199591	
719.81	0.21063435	0.21252629	
720.01	0.21126958	0.2130507	
720.21	0.21144166	0.21356921	
720.41	0.21188177	0.21408192	
720.61	0.21196358	0.21458887	
720.81	0.21196422	0.21509015	
721.01	0.21200235	0.21558583	
721.21	0.21290922	0.21607597	
721.41	0.21317854	0.21656064	
721.61	0.21332428	0.2170399	
721.81	0.21355668	0.21751384	
722.01	0.21355673	0.21798251	
722.21	0.21435241	0.21844597	
722.41	0.21478029	0.21890429	
722.61	0.21465649	0.21935754	
722.81	0.21439296	0.21980577	
723.01	0.21467507	0.22024906	
723.21	0.21508258	0.22068745	
723.41	0.21593619	0.22112101	
723.61	0.21608254	0.2215498	
723.81	0.21681109	0.22197387	
724.01	0.21656232	0.2223933	
724.21	0.21699619	0.22280812	
724.41	0.21732763	0.22321841	
724.61	0.2174948	0.22362421	
724.81	0.21753302	0.22402558	
725.01	0.21812009	0.22442257	
725.21	0.21863312	0.22481525	
725.41	0.21906075	0.22520365	
725.61	0.21942088	0.22558785	
725.81	0.21975631	0.22596787	
726.01	0.22054932	0.22634379	
726.21	0.22117246	0.22671565	
