Temperature Log
Time (s), Plate
2020/02/24 20:14:52, 25.0000
2020/02/24 20:15:52, 25.0000
2020/02/24 20:15:54, 25.0000
2020/02/24 20:16:55, 25.0000
2020/02/24 20:17:17, 25.0000
2020/02/24 20:17:31, 25.0000
2020/02/24 20:17:46, 25.1000
2020/02/24 20:18:03, 25.0000
2020/02/24 20:18:18, 25.1000
2020/02/24 20:18:34, 25.1000
2020/02/24 20:18:50, 25.1000
2020/02/24 20:19:50, 25.1000
2020/02/24 20:20:50, 25.1000
2020/02/24 20:21:50, 25.1000
2020/02/24 20:22:50, 25.0000
2020/02/24 20:23:50, 25.0000
2020/02/24 20:23:59, 25.0000
2020/02/24 20:24:59, 25.0000
2020/02/24 20:26:00, 25.0000
2020/02/24 20:27:00, 25.0000
2020/02/24 20:28:00, 25.0000
2020/02/24 20:29:00, 25.0000
2020/02/24 20:29:05, 25.0000
2020/02/24 20:30:05, 25.0000
2020/02/24 20:31:05, 25.0000
2020/02/24 20:32:05, 25.0000
2020/02/24 20:33:05, 25.0000
2020/02/24 20:34:05, 25.0000
2020/02/24 20:35:05, 25.0000
2020/02/24 20:36:05, 25.0000
2020/02/24 20:37:05, 25.0000
2020/02/24 20:38:05, 25.0000
2020/02/24 20:39:05, 25.0000
2020/02/24 20:40:05, 25.0000
2020/02/24 20:41:05, 25.0000
2020/02/24 20:42:05, 25.0000
2020/02/24 20:43:05, 25.0000
2020/02/24 20:44:05, 25.0000
2020/02/24 20:45:06, 25.0000
2020/02/24 20:46:06, 25.0000
2020/02/24 20:47:06, 25.0000
2020/02/24 20:48:06, 25.0000
2020/02/24 20:49:06, 25.0000
2020/02/24 20:49:10, 25.0000
2020/02/24 20:50:10, 25.0000
2020/02/24 20:51:10, 25.0000
2020/02/24 20:52:10, 25.0000
2020/02/24 20:53:10, 25.0000
2020/02/24 20:54:10, 25.0000
2020/02/24 20:55:11, 25.0000
2020/02/24 20:56:11, 25.0000
2020/02/24 20:57:11, 25.0000
2020/02/24 20:58:11, 25.0000
2020/02/24 20:59:11, 25.0000
2020/02/24 21:00:11, 25.0000
2020/02/24 21:01:11, 25.0000
2020/02/24 21:02:11, 25.0000
2020/02/24 21:03:11, 25.0000
2020/02/24 21:04:11, 25.0000
2020/02/24 21:04:17, 25.0000
2020/02/24 21:04:31, 25.0000
2020/02/24 21:04:47, 25.0000
2020/02/24 21:05:03, 25.0000
2020/02/24 21:05:18, 25.0000
2020/02/24 21:05:34, 25.0000
2020/02/24 21:05:50, 25.0000
2020/02/24 21:06:50, 25.0000
2020/02/24 21:07:50, 25.0000
2020/02/24 21:08:50, 25.0000
2020/02/24 21:09:50, 25.0000
2020/02/24 21:10:50, 25.0000
2020/02/24 21:11:25, 25.0000

Signature=0x827202B3
