Conc1	1E-10	
Start1	450.03	
Stop1	2549.82	
Kobs	0.00296991435847791	
Error Kobs	0.000580990947569767	
Koff	0.00304361578885207	
Error Koff	NaN	
Time1	Data1	Fit1	
815.23	0.02177924	0.02191318	
815.43	0.0217427	0.02191869	
815.63	0.02149575	0.0219242	
815.83	0.02157517	0.0219297	
816.03	0.02141672	0.02193521	
816.23	0.021344	0.02194071	
816.43	0.02141706	0.02194621	
816.63	0.02142869	0.02195171	
816.83	0.02101029	0.02195721	
817.03	0.02117097	0.0219627	
817.23	0.02149843	0.02196819	
817.43	0.02175839	0.02197368	
817.63	0.02126254	0.02197916	
817.83	0.02127832	0.02198465	
818.03	0.02160885	0.02199013	
818.23	0.02140345	0.02199561	
818.43	0.02161319	0.02200108	
818.63	0.022013	0.02200656	
818.83	0.02223832	0.02201203	
819.03	0.0220791	0.0220175	
819.23	0.02201886	0.02202296	
819.43	0.0219019	0.02202843	
819.63	0.02193301	0.02203389	
819.83	0.0222996	0.02203935	
820.03	0.02246644	0.02204481	
820.23	0.0223756	0.02205026	
820.43	0.02224441	0.02205571	
820.63	0.02239245	0.02206116	
820.83	0.02250141	0.02206661	
821.03	0.02247285	0.02207206	
821.23	0.02256269	0.0220775	
821.43	0.02219302	0.02208294	
821.63	0.02220833	0.02208838	
821.83	0.02262277	0.02209381	
822.03	0.02213509	0.02209925	
822.23	0.02151625	0.02210468	
822.43	0.021808	0.02211011	
822.63	0.02166102	0.02211553	
822.83	0.02166459	0.02212096	
823.03	0.02105672	0.02212638	
823.23	0.02137146	0.0221318	
823.43	0.02143264	0.02213721	
823.63	0.02141977	0.02214263	
823.83	0.02119193	0.02214804	
824.03	0.02124484	0.02215345	
824.23	0.0215061	0.02215886	
824.43	0.02161737	0.02216426	
824.63	0.02190593	0.02216966	
824.83	0.02188111	0.02217507	
825.03	0.02143476	0.02218046	
825.23	0.02137025	0.02218586	
825.43	0.02157084	0.02219125	
825.63	0.02193906	0.02219664	
825.83	0.02158661	0.02220203	
826.03	0.02126449	0.02220742	
826.23	0.02085141	0.0222128	
826.43	0.0215374	0.02221818	
826.63	0.02168324	0.02222356	
826.83	0.02207296	0.02222894	
827.03	0.02215725	0.02223431	
827.23	0.02248596	0.02223969	
827.43	0.02220542	0.02224506	
827.63	0.02232201	0.02225042	
827.83	0.02233485	0.02225579	
828.03	0.02299288	0.02226115	
828.23	0.02306578	0.02226651	
828.43	0.02318117	0.02227187	
828.63	0.02277858	0.02227723	
828.83	0.02292538	0.02228258	
829.03	0.02307725	0.02228793	
829.23	0.02308106	0.02229328	
829.43	0.02335283	0.02229863	
829.63	0.0231218	0.02230397	
829.83	0.02296363	0.02230932	
830.03	0.02292586	0.02231466	
830.23	0.02296578	0.02231999	
830.43	0.02367276	0.02232533	
830.63	0.0235698	0.02233066	
830.83	0.02308867	0.02233599	
831.03	0.02283992	0.02234132	
831.23	0.02223004	0.02234665	
831.43	0.02170985	0.02235197	
831.63	0.02174766	0.02235729	
831.83	0.02172931	0.02236261	
832.03	0.02163175	0.02236793	
832.23	0.02140719	0.02237324	
832.43	0.0216367	0.02237855	
832.63	0.0211633	0.02238386	
832.83	0.02166947	0.02238917	
833.03	0.02176006	0.02239448	
833.23	0.02173641	0.02239978	
833.43	0.02208269	0.02240508	
833.63	0.02210703	0.02241038	
833.83	0.02254987	0.02241568	
834.03	0.02282966	0.02242097	
834.23	0.02314651	0.02242626	
834.43	0.02324117	0.02243155	
834.63	0.02279108	0.02243684	
834.83	0.02266189	0.02244212	
835.03	0.02315006	0.0224474	
835.23	0.02295924	0.02245268	
835.43	0.02286479	0.02245796	
835.63	0.02277674	0.02246324	
835.83	0.02249904	0.02246851	
836.03	0.02207375	0.02247378	
836.23	0.02186694	0.02247905	
836.43	0.02133995	0.02248432	
836.63	0.02091818	0.02248958	
836.83	0.02124719	0.02249484	
837.03	0.02151694	0.0225001	
837.23	0.02142647	0.02250536	
837.43	0.02216363	0.02251062	
837.63	0.02241435	0.02251587	
837.83	0.02236422	0.02252112	
838.03	0.02254353	0.02252637	
838.23	0.0226574	0.02253162	
838.43	0.02261952	0.02253686	
838.63	0.02289706	0.0225421	
838.83	0.02355513	0.02254734	
839.03	0.02362849	0.02255258	
839.23	0.02354216	0.02255781	
839.43	0.02311085	0.02256305	
839.63	0.02292587	0.02256828	
839.83	0.02309246	0.0225735	
840.03	0.02299059	0.02257873	
840.23	0.02314973	0.02258395	
840.43	0.02338153	0.02258918	
840.63	0.0237274	0.0225944	
840.83	0.02382555	0.02259961	
841.03	0.02404973	0.02260483	
841.23	0.02388998	0.02261004	
841.43	0.02414796	0.02261525	
841.63	0.02400582	0.02262046	
841.83	0.02390083	0.02262566	
842.03	0.02395645	0.02263087	
842.23	0.02367056	0.02263607	
842.43	0.02308396	0.02264127	
842.63	0.02270153	0.02264647	
842.83	0.02221228	0.02265166	
843.03	0.02144707	0.02265685	
843.23	0.02140847	0.02266204	
843.43	0.02153337	0.02266723	
843.63	0.02197944	0.02267242	
843.83	0.02180666	0.0226776	
844.03	0.02216349	0.02268278	
844.23	0.02243199	0.02268796	
844.43	0.02290096	0.02269314	
844.63	0.0224313	0.02269831	
844.83	0.02198016	0.02270349	
845.03	0.02191516	0.02270866	
845.23	0.02193774	0.02271382	
845.43	0.02174063	0.02271899	
845.63	0.02153359	0.02272415	
845.83	0.02174886	0.02272931	
846.03	0.02143076	0.02273447	
846.23	0.02127048	0.02273963	
846.43	0.02134315	0.02274479	
846.63	0.02156137	0.02274994	
846.83	0.02205845	0.02275509	
847.03	0.0227559	0.02276024	
847.23	0.02379007	0.02276538	
847.43	0.02417527	0.02277053	
847.63	0.02435441	0.02277567	
847.83	0.02453613	0.02278081	
848.03	0.02499114	0.02278595	
848.23	0.02568684	0.02279108	
848.43	0.02567492	0.02279621	
848.63	0.02531753	0.02280135	
848.83	0.02510315	0.02280647	
849.03	0.02469929	0.0228116	
849.23	0.0243876	0.02281672	
849.43	0.02385572	0.02282185	
849.63	0.02317922	0.02282697	
849.83	0.02317209	0.02283208	
850.03	0.02256071	0.0228372	
850.23	0.02269388	0.02284231	
850.43	0.02272978	0.02284742	
850.63	0.02292818	0.02285253	
850.83	0.02300724	0.02285764	
851.03	0.02328233	0.02286274	
851.23	0.02340463	0.02286785	
851.43	0.02359076	0.02287295	
851.63	0.0238557	0.02287805	
851.83	0.02417135	0.02288314	
852.03	0.02451792	0.02288823	
852.23	0.02519277	0.02289333	
852.43	0.02498344	0.02289842	
852.63	0.02531112	0.0229035	
852.83	0.02519361	0.02290859	
853.03	0.0246647	0.02291367	
853.23	0.02394846	0.02291875	
853.43	0.02401804	0.02292383	
853.63	0.02356336	0.02292891	
853.83	0.02324343	0.02293398	
854.03	0.02293151	0.02293905	
854.23	0.02253789	0.02294412	
854.43	0.0220928	0.02294919	
854.63	0.02197091	0.02295426	
854.83	0.02184061	0.02295932	
855.03	0.02222998	0.02296438	
855.23	0.02256499	0.02296944	
855.43	0.02297611	0.0229745	
855.63	0.02304891	0.02297955	
855.83	0.02347904	0.02298461	
856.03	0.02368744	0.02298966	
856.23	0.02362624	0.02299471	
856.43	0.02365548	0.02299975	
856.63	0.02369627	0.0230048	
856.83	0.02361636	0.02300984	
857.03	0.02328448	0.02301488	
857.23	0.02379046	0.02301992	
857.43	0.02432801	0.02302495	
857.63	0.02365105	0.02302999	
857.83	0.0232762	0.02303502	
858.03	0.02329131	0.02304005	
858.23	0.02309031	0.02304508	
858.43	0.02304277	0.0230501	
858.63	0.02343465	0.02305512	
858.83	0.02382913	0.02306014	
859.03	0.02378832	0.02306516	
859.23	0.02370257	0.02307018	
859.43	0.02374328	0.02307519	
859.63	0.02351833	0.02308021	
859.83	0.02325264	0.02308522	
860.03	0.02300868	0.02309023	
860.23	0.02227104	0.02309523	
860.43	0.02208507	0.02310024	
860.63	0.02233713	0.02310524	
860.83	0.0222897	0.02311024	
861.03	0.02275678	0.02311523	
861.23	0.02332377	0.02312023	
861.43	0.02309236	0.02312522	
861.63	0.02330157	0.02313021	
861.83	0.02406479	0.0231352	
862.03	0.02456485	0.02314019	
862.23	0.02480533	0.02314518	
862.43	0.02511848	0.02315016	
862.63	0.02566481	0.02315514	
862.83	0.0254488	0.02316012	
863.03	0.02516958	0.0231651	
863.23	0.02521812	0.02317007	
863.43	0.02527803	0.02317504	
863.63	0.02554746	0.02318001	
863.83	0.02566326	0.02318498	
864.03	0.02550912	0.02318995	
864.23	0.02481845	0.02319491	
864.43	0.02537742	0.02319987	
864.63	0.02525038	0.02320483	
864.83	0.02511914	0.02320979	
865.03	0.02515536	0.02321475	
865.23	0.02492727	0.0232197	
865.43	0.02476782	0.02322465	
865.63	0.02482097	0.0232296	
865.83	0.0243633	0.02323455	
866.03	0.02443556	0.02323949	
866.23	0.02422454	0.02324444	
866.43	0.024177	0.02324938	
866.63	0.02383539	0.02325432	
866.83	0.02346764	0.02325925	
867.03	0.02382518	0.02326419	
867.23	0.02438582	0.02326912	
867.43	0.02447178	0.02327405	
867.63	0.02447708	0.02327898	
867.83	0.02424675	0.02328391	
868.03	0.023757	0.02328883	
868.23	0.023996	0.02329376	
868.43	0.02392937	0.02329868	
868.63	0.02359408	0.02330359	
868.83	0.02381214	0.02330851	
869.03	0.0236669	0.02331343	
869.23	0.02391434	0.02331834	
869.43	0.0242719	0.02332325	
869.63	0.02386293	0.02332816	
869.83	0.02364168	0.02333306	
870.03	0.02375506	0.02333797	
870.23	0.023558	0.02334287	
870.43	0.02364855	0.02334777	
870.63	0.0236875	0.02335267	
870.83	0.02365305	0.02335756	
871.03	0.02366038	0.02336246	
871.23	0.02350606	0.02336735	
871.43	0.02292011	0.02337224	
871.63	0.02270287	0.02337712	
871.83	0.02236568	0.02338201	
872.03	0.02222121	0.02338689	
872.23	0.02239718	0.02339178	
872.43	0.02249394	0.02339665	
872.63	0.02309618	0.02340153	
872.83	0.02335321	0.02340641	
873.03	0.0238157	0.02341128	
873.23	0.02394264	0.02341615	
873.43	0.02418291	0.02342102	
873.63	0.02399158	0.02342589	
873.83	0.02406299	0.02343075	
874.03	0.02412836	0.02343562	
874.23	0.02431689	0.02344048	
874.43	0.02425299	0.02344534	
874.63	0.02423748	0.0234502	
874.83	0.02405514	0.02345505	
875.03	0.02399311	0.0234599	
875.23	0.02421001	0.02346475	
875.43	0.02425033	0.0234696	
875.63	0.02417029	0.02347445	
875.83	0.02367453	0.0234793	
876.03	0.02355018	0.02348414	
876.23	0.02372436	0.02348898	
876.43	0.02368571	0.02349382	
876.63	0.02352202	0.02349866	
876.83	0.02350901	0.02350349	
877.03	0.02381599	0.02350832	
877.23	0.02421412	0.02351315	
877.43	0.02461835	0.02351798	
877.63	0.02466879	0.02352281	
877.83	0.024884	0.02352763	
878.03	0.02535672	0.02353246	
878.23	0.02579366	0.02353728	
878.43	0.02586831	0.0235421	
878.63	0.02628964	0.02354691	
878.83	0.026568	0.02355173	
879.03	0.0267659	0.02355654	
879.23	0.02657009	0.02356135	
879.43	0.02652168	0.02356616	
879.63	0.025733	0.02357097	
879.83	0.02531196	0.02357577	
880.03	0.02521193	0.02358058	
880.23	0.02527932	0.02358538	
880.43	0.02441301	0.02359018	
880.63	0.023802	0.02359497	
880.83	0.02364661	0.02359977	
881.03	0.02345424	0.02360456	
881.23	0.02349111	0.02360935	
881.43	0.02300147	0.02361414	
881.63	0.02312217	0.02361893	
881.83	0.02315655	0.02362371	
882.03	0.02333401	0.0236285	
882.23	0.02328647	0.02363328	
882.43	0.02341382	0.02363806	
882.63	0.0233831	0.02364283	
882.83	0.02354742	0.02364761	
883.03	0.0233613	0.02365238	
883.23	0.02320205	0.02365715	
883.43	0.02372211	0.02366192	
883.63	0.02369311	0.02366669	
883.83	0.02436843	0.02367145	
884.03	0.02457272	0.02367622	
884.23	0.02452963	0.02368098	
884.43	0.02450961	0.02368574	
884.63	0.02420035	0.0236905	
884.83	0.02440399	0.02369525	
885.03	0.02480362	0.0237	
885.23	0.02503848	0.02370476	
885.43	0.02505613	0.02370951	
885.63	0.02486048	0.02371425	
885.83	0.02493935	0.023719	
886.03	0.02550002	0.02372374	
886.23	0.02549974	0.02372848	
886.43	0.02570809	0.02373322	
886.63	0.02554378	0.02373796	
886.83	0.02561271	0.0237427	
887.03	0.02508604	0.02374743	
887.23	0.02486231	0.02375216	
887.43	0.02466535	0.02375689	
887.63	0.02442413	0.02376162	
887.83	0.02431714	0.02376635	
888.03	0.02379874	0.02377107	
888.23	0.02386498	0.02377579	
888.43	0.02410343	0.02378051	
888.63	0.02367054	0.02378523	
888.83	0.02382379	0.02378995	
889.03	0.02449348	0.02379466	
889.23	0.0244264	0.02379938	
889.43	0.02447983	0.02380409	
889.63	0.02493976	0.02380879	
889.83	0.02539886	0.0238135	
890.03	0.02564061	0.02381821	
890.23	0.02550656	0.02382291	
890.43	0.0257107	0.02382761	
890.63	0.02552395	0.02383231	
890.83	0.02539905	0.02383701	
891.03	0.02502921	0.0238417	
891.23	0.02461241	0.02384639	
891.43	0.02375406	0.02385109	
891.63	0.02363106	0.02385577	
891.83	0.02342805	0.02386046	
892.03	0.02323553	0.02386515	
892.23	0.02336522	0.02386983	
892.43	0.02298433	0.02387451	
892.63	0.02268179	0.02387919	
892.83	0.02278642	0.02388387	
893.03	0.02352918	0.02388855	
893.23	0.0233119	0.02389322	
893.43	0.02363492	0.02389789	
893.63	0.02374641	0.02390256	
893.83	0.02348824	0.02390723	
894.03	0.02368316	0.0239119	
894.23	0.02416174	0.02391656	
894.43	0.02456902	0.02392122	
894.63	0.02501481	0.02392588	
894.83	0.0255218	0.02393054	
895.03	0.02528758	0.0239352	
895.23	0.02461257	0.02393985	
895.43	0.02470291	0.02394451	
895.63	0.02530454	0.02394916	
895.83	0.02560893	0.02395381	
896.03	0.02537832	0.02395845	
896.23	0.02530619	0.0239631	
896.43	0.02467881	0.02396774	
896.63	0.0244769	0.02397238	
896.83	0.02451435	0.02397702	
897.03	0.02420056	0.02398166	
897.23	0.02356936	0.0239863	
897.43	0.02345835	0.02399093	
897.63	0.02328194	0.02399556	
897.83	0.02292941	0.02400019	
898.03	0.02321556	0.02400482	
898.23	0.0231504	0.02400945	
898.43	0.02315901	0.02401407	
898.63	0.02337167	0.02401869	
898.83	0.0233547	0.02402331	
899.03	0.02325299	0.02402793	
899.23	0.0233127	0.02403255	
899.43	0.02385538	0.02403717	
899.63	0.02375611	0.02404178	
899.83	0.02329378	0.02404639	
900.03	0.02293626	0.024051	
900.23	0.0230353	0.02405561	
900.43	0.0227053	0.02406021	
900.63	0.02298482	0.02406482	
900.83	0.02325028	0.02406942	
901.03	0.02341749	0.02407402	
901.23	0.02411848	0.02407862	
901.43	0.0243814	0.02408321	
901.63	0.02467705	0.02408781	
901.83	0.02496605	0.0240924	
902.03	0.02566828	0.02409699	
902.23	0.02591615	0.02410158	
902.43	0.02663281	0.02410617	
902.63	0.02661723	0.02411075	
902.83	0.026362	0.02411533	
903.03	0.02629841	0.02411992	
903.23	0.02641263	0.0241245	
903.43	0.02627874	0.02412907	
903.63	0.02575941	0.02413365	
903.83	0.0251387	0.02413822	
904.03	0.02477598	0.02414279	
904.23	0.02435636	0.02414736	
904.43	0.02424188	0.02415193	
904.63	0.02422943	0.0241565	
904.83	0.02429973	0.02416106	
905.03	0.02484939	0.02416563	
905.23	0.02516619	0.02417019	
905.43	0.02494208	0.02417475	
905.63	0.02554631	0.0241793	
905.83	0.02575824	0.02418386	
906.03	0.02552864	0.02418841	
906.23	0.02554834	0.02419296	
906.43	0.02550926	0.02419751	
906.63	0.02514042	0.02420206	
906.83	0.02491687	0.02420661	
907.03	0.0251585	0.02421115	
907.23	0.02547455	0.0242157	
907.43	0.0248889	0.02422024	
907.63	0.02444717	0.02422478	
907.83	0.02387636	0.02422931	
908.03	0.02357691	0.02423385	
908.23	0.02359624	0.02423838	
908.43	0.02393456	0.02424291	
908.63	0.02437437	0.02424744	
908.83	0.02458265	0.02425197	
909.03	0.02488335	0.0242565	
909.23	0.02450857	0.02426102	
909.43	0.02420542	0.02426554	
909.63	0.02399479	0.02427006	
909.83	0.02358125	0.02427458	
910.03	0.02351733	0.0242791	
910.23	0.02350632	0.02428361	
910.43	0.02332995	0.02428813	
910.63	0.02334534	0.02429264	
910.83	0.02300958	0.02429715	
911.03	0.02304845	0.02430165	
911.23	0.02275743	0.02430616	
911.43	0.02217362	0.02431066	
911.63	0.02201925	0.02431517	
911.83	0.02174661	0.02431967	
912.03	0.02201489	0.02432417	
912.23	0.02228079	0.02432866	
912.43	0.02324881	0.02433316	
912.63	0.0235221	0.02433765	
912.83	0.02346858	0.02434214	
913.03	0.02379142	0.02434663	
913.23	0.024082	0.02435112	
913.43	0.02474664	0.02435561	
913.63	0.02505679	0.02436009	
913.83	0.02583651	0.02436457	
914.03	0.0260276	0.02436905	
914.23	0.02551523	0.02437353	
914.43	0.02561991	0.02437801	
914.63	0.02544956	0.02438248	
914.83	0.02514218	0.02438696	
915.03	0.02509724	0.02439143	
915.23	0.02439834	0.0243959	
915.43	0.02407407	0.02440037	
915.63	0.02415879	0.02440483	
915.83	0.02425964	0.0244093	
916.03	0.02452324	0.02441376	
916.23	0.02489043	0.02441822	
916.43	0.02570473	0.02442268	
916.63	0.02551349	0.02442714	
916.83	0.02577494	0.02443159	
917.03	0.02612028	0.02443605	
917.23	0.02668035	0.0244405	
917.43	0.02670131	0.02444495	
917.63	0.02670662	0.0244494	
917.83	0.02663688	0.02445384	
918.03	0.02616254	0.02445829	
918.23	0.02564391	0.02446273	
918.43	0.02586601	0.02446717	
918.63	0.02561616	0.02447161	
918.83	0.0257634	0.02447605	
919.03	0.02600154	0.02448049	
919.23	0.02607855	0.02448492	
919.43	0.02651851	0.02448935	
919.63	0.02616311	0.02449378	
919.83	0.02560899	0.02449821	
920.03	0.02539284	0.02450264	
920.23	0.02509819	0.02450706	
920.43	0.02515977	0.02451149	
920.63	0.02456917	0.02451591	
920.83	0.02437705	0.02452033	
921.03	0.02431645	0.02452475	
921.23	0.02412332	0.02452916	
921.43	0.02379406	0.02453358	
921.63	0.02402956	0.02453799	
921.83	0.02393694	0.0245424	
922.03	0.02376665	0.02454681	
922.23	0.02384128	0.02455122	
922.43	0.02429931	0.02455562	
922.63	0.02454681	0.02456003	
922.83	0.02517277	0.02456443	
923.03	0.02561331	0.02456883	
923.23	0.02543445	0.02457323	
923.43	0.02540907	0.02457763	
923.63	0.02500936	0.02458202	
923.83	0.02508274	0.02458642	
924.03	0.02522268	0.02459081	
924.23	0.02570889	0.0245952	
924.43	0.02573189	0.02459959	
924.63	0.02575811	0.02460397	
924.83	0.02594389	0.02460836	
925.03	0.02627761	0.02461274	
925.23	0.02602314	0.02461712	
925.43	0.02636247	0.0246215	
925.63	0.02627824	0.02462588	
925.83	0.02598092	0.02463025	
926.03	0.0259213	0.02463463	
926.23	0.0257556	0.024639	
926.43	0.02587783	0.02464337	
926.63	0.02579665	0.02464774	
926.83	0.02568201	0.02465211	
927.03	0.02531485	0.02465647	
927.23	0.02522449	0.02466084	
927.43	0.02550748	0.0246652	
927.63	0.02508174	0.02466956	
927.83	0.02474065	0.02467392	
928.03	0.02444124	0.02467828	
928.23	0.0241338	0.02468263	
928.43	0.02350761	0.02468699	
928.63	0.02359544	0.02469134	
928.83	0.02343702	0.02469569	
929.03	0.02335902	0.02470004	
929.23	0.02292871	0.02470438	
929.43	0.02314055	0.02470873	
929.63	0.02256941	0.02471307	
929.83	0.02270884	0.02471741	
930.03	0.02274536	0.02472175	
930.23	0.02292375	0.02472609	
930.43	0.02326476	0.02473043	
930.63	0.02388158	0.02473476	
930.83	0.02407297	0.02473909	
931.03	0.02443626	0.02474343	
931.23	0.02476045	0.02474775	
931.43	0.02504904	0.02475208	
931.63	0.02489222	0.02475641	
931.83	0.02493111	0.02476073	
932.03	0.02478411	0.02476506	
932.23	0.02492048	0.02476938	
932.43	0.02502507	0.0247737	
932.63	0.02523133	0.02477801	
932.83	0.02518317	0.02478233	
933.03	0.02495156	0.02478664	
933.23	0.0245778	0.02479096	
933.43	0.02426729	0.02479527	
933.63	0.02382452	0.02479957	
933.83	0.02404516	0.02480388	
934.03	0.024133	0.02480819	
934.23	0.02469076	0.02481249	
934.43	0.02469086	0.02481679	
934.63	0.02481619	0.02482109	
934.83	0.02466961	0.02482539	
935.03	0.02486027	0.02482969	
935.23	0.02483524	0.02483399	
935.43	0.02479766	0.02483828	
935.63	0.02446977	0.02484257	
935.83	0.02421358	0.02484686	
936.03	0.0241251	0.02485115	
936.23	0.02453941	0.02485544	
936.43	0.0242185	0.02485972	
936.63	0.02423207	0.02486401	
936.83	0.02429539	0.02486829	
937.03	0.02383294	0.02487257	
937.23	0.02406651	0.02487685	
937.43	0.02392215	0.02488112	
937.63	0.02440497	0.0248854	
937.83	0.0242049	0.02488967	
938.03	0.02447805	0.02489394	
938.23	0.02437299	0.02489821	
938.43	0.02405202	0.02490248	
938.63	0.02400291	0.02490675	
938.83	0.02392083	0.02491101	
939.03	0.02390358	0.02491528	
939.23	0.02362769	0.02491954	
939.43	0.02392917	0.0249238	
939.63	0.02375243	0.02492806	
939.83	0.02416216	0.02493231	
940.03	0.02431734	0.02493657	
940.23	0.02482658	0.02494082	
940.43	0.02502822	0.02494507	
940.63	0.02565837	0.02494932	
940.83	0.02606345	0.02495357	
941.03	0.02585554	0.02495782	
941.23	0.02639004	0.02496206	
941.43	0.02608945	0.02496631	
941.63	0.02630231	0.02497055	
941.83	0.02585028	0.02497479	
942.03	0.02574881	0.02497903	
942.23	0.02559625	0.02498327	
942.43	0.02518748	0.0249875	
942.63	0.02496181	0.02499173	
942.83	0.02462693	0.02499597	
943.03	0.02489987	0.0250002	
943.23	0.02515173	0.02500442	
943.43	0.02552328	0.02500865	
943.63	0.02510547	0.02501288	
943.83	0.02594463	0.0250171	
944.03	0.02638245	0.02502132	
944.23	0.02700542	0.02502554	
944.43	0.02706592	0.02502976	
944.63	0.02702347	0.02503398	
944.83	0.02686008	0.02503819	
945.03	0.02665626	0.02504241	
945.23	0.02697347	0.02504662	
945.43	0.02664217	0.02505083	
945.63	0.02643732	0.02505504	
945.83	0.02618304	0.02505924	
946.03	0.02561728	0.02506345	
946.23	0.0254226	0.02506765	
946.43	0.02472086	0.02507186	
946.63	0.02452299	0.02507606	
946.83	0.02449611	0.02508025	
947.03	0.02476105	0.02508445	
947.23	0.02484476	0.02508865	
947.43	0.02465635	0.02509284	
947.63	0.02474318	0.02509703	
947.83	0.02542061	0.02510122	
948.03	0.02538184	0.02510541	
948.23	0.02511194	0.0251096	
948.43	0.02500343	0.02511379	
948.63	0.02505969	0.02511797	
948.83	0.02533967	0.02512215	
949.03	0.02580017	0.02512633	
949.23	0.02621888	0.02513051	
949.43	0.02618678	0.02513469	
949.63	0.02656695	0.02513887	
949.83	0.02690504	0.02514304	
950.03	0.0266938	0.02514722	
950.23	0.02655889	0.02515139	
950.43	0.02698854	0.02515556	
950.63	0.02699863	0.02515972	
950.83	0.02712988	0.02516389	
951.03	0.02723935	0.02516805	
951.23	0.02671208	0.02517222	
951.43	0.0268733	0.02517638	
951.63	0.02722721	0.02518054	
951.83	0.02690151	0.0251847	
952.03	0.02647923	0.02518885	
952.23	0.02603341	0.02519301	
952.43	0.02586218	0.02519716	
952.63	0.02520979	0.02520131	
952.83	0.02517712	0.02520546	
953.03	0.02468866	0.02520961	
953.23	0.02429649	0.02521376	
953.43	0.02459995	0.02521791	
953.63	0.0255074	0.02522205	
953.83	0.02546421	0.02522619	
954.03	0.02501797	0.02523033	
954.23	0.02520028	0.02523447	
954.43	0.02585076	0.02523861	
954.63	0.02600704	0.02524274	
954.83	0.02635328	0.02524688	
955.03	0.02652226	0.02525101	
955.23	0.02661177	0.02525514	
955.43	0.02768816	0.02525927	
955.63	0.02792466	0.0252634	
955.83	0.02811971	0.02526753	
956.03	0.0281726	0.02527165	
956.23	0.02793096	0.02527577	
956.43	0.02794765	0.0252799	
956.63	0.02745963	0.02528401	
956.83	0.02700134	0.02528813	
957.03	0.02647681	0.02529225	
957.23	0.02656167	0.02529637	
957.43	0.02698918	0.02530048	
957.63	0.02715059	0.02530459	
957.83	0.02680353	0.0253087	
958.03	0.02644131	0.02531281	
958.23	0.02674969	0.02531692	
958.43	0.02634485	0.02532102	
958.63	0.026031	0.02532513	
958.83	0.02553057	0.02532923	
959.03	0.02497788	0.02533333	
959.23	0.02498634	0.02533743	
959.43	0.02497612	0.02534153	
959.63	0.02488804	0.02534562	
959.83	0.02540727	0.02534972	
960.03	0.02503744	0.02535381	
960.23	0.02492185	0.0253579	
960.43	0.02468497	0.02536199	
960.63	0.0244551	0.02536608	
960.83	0.02404426	0.02537017	
961.03	0.02425912	0.02537425	
961.23	0.02466449	0.02537834	
961.43	0.02508385	0.02538242	
961.63	0.02541213	0.0253865	
961.83	0.0255151	0.02539058	
962.03	0.02525503	0.02539465	
962.23	0.02541355	0.02539873	
962.43	0.0250264	0.0254028	
962.63	0.02505924	0.02540688	
962.83	0.02502618	0.02541095	
963.03	0.02527073	0.02541502	
963.23	0.02575669	0.02541908	
963.43	0.02573103	0.02542315	
963.63	0.02616237	0.02542722	
963.83	0.02640049	0.02543128	
964.03	0.0257542	0.02543534	
964.23	0.0260149	0.0254394	
964.43	0.02561475	0.02544346	
964.63	0.02572741	0.02544752	
964.83	0.0256566	0.02545157	
965.03	0.02593911	0.02545563	
965.23	0.02595876	0.02545968	
965.43	0.02588514	0.02546373	
965.63	0.02561151	0.02546778	
965.83	0.02517163	0.02547183	
966.03	0.02497032	0.02547587	
966.23	0.0248728	0.02547992	
966.43	0.02496448	0.02548396	
966.63	0.02492032	0.025488	
966.83	0.0253657	0.02549204	
967.03	0.02552527	0.02549608	
967.23	0.02574391	0.02550012	
967.43	0.0257808	0.02550415	
967.63	0.0264091	0.02550819	
967.83	0.02628995	0.02551222	
968.03	0.02616117	0.02551625	
968.23	0.02650541	0.02552028	
968.43	0.02599123	0.02552431	
968.63	0.02594738	0.02552833	
968.83	0.02550031	0.02553236	
969.03	0.02538323	0.02553638	
969.23	0.02472989	0.0255404	
969.43	0.02492266	0.02554442	
969.63	0.02464935	0.02554844	
969.83	0.02425216	0.02555246	
970.03	0.02417935	0.02555647	
970.23	0.02449554	0.02556049	
970.43	0.02469141	0.0255645	
970.63	0.02491838	0.02556851	
970.83	0.02543415	0.02557252	
971.03	0.02571926	0.02557653	
971.23	0.02592656	0.02558053	
971.43	0.02631688	0.02558454	
971.63	0.02712498	0.02558854	
971.83	0.02732087	0.02559254	
972.03	0.02757672	0.02559654	
972.23	0.0272813	0.02560054	
972.43	0.02702763	0.02560454	
972.63	0.02700494	0.02560854	
972.83	0.02648072	0.02561253	
973.03	0.02626578	0.02561652	
973.23	0.02584733	0.02562051	
973.43	0.02649828	0.0256245	
973.63	0.02584338	0.02562849	
973.83	0.02606935	0.02563248	
974.03	0.02602832	0.02563646	
974.23	0.02603249	0.02564045	
974.43	0.02597737	0.02564443	
974.63	0.02607995	0.02564841	
974.83	0.0261001	0.02565239	
975.03	0.02597563	0.02565637	
975.23	0.0257344	0.02566034	
975.43	0.02631344	0.02566432	
975.63	0.02644127	0.02566829	
975.83	0.0263859	0.02567226	
976.03	0.02603227	0.02567623	
976.23	0.02568715	0.0256802	
976.43	0.02547968	0.02568417	
976.63	0.02524022	0.02568813	
976.83	0.02477401	0.0256921	
977.03	0.02440745	0.02569606	
977.23	0.02430515	0.02570002	
977.43	0.02439851	0.02570398	
977.63	0.02433186	0.02570794	
977.83	0.02466548	0.02571189	
978.03	0.02461189	0.02571585	
978.23	0.02472654	0.0257198	
978.43	0.024933	0.02572375	
978.63	0.02524412	0.02572771	
