Conc1	1E-06	
Start1	450.03	
Stop1	2549.84	
Kobs	0.19932090240929	
Error Kobs	0.00881528133816954	
Koff	0.00369220914358132	
Error Koff	2.72510040900259E-05	
Time1	Data1	Fit1	
450.03	0.04661147	0.04661147	
450.23	0.05987321	0.05571435	
450.43	0.07443601	0.06447124	
450.63	0.0899004	0.07289565	
450.83	0.1059636	0.08100055	
451.03	0.12188656	0.08879843	
451.23	0.1372528	0.09630128	
451.43	0.15178053	0.10352061	
451.63	0.16468395	0.11046751	
451.83	0.1745295	0.1171526	
452.03	0.18199092	0.12358611	
452.23	0.18648818	0.12977787	
452.43	0.1899524	0.13573731	
452.63	0.19308946	0.1414735	
452.83	0.19568397	0.14699516	
453.03	0.19861065	0.15231066	
453.23	0.20122754	0.15742806	
453.43	0.20278592	0.16235508	
453.63	0.20481796	0.16709916	
453.83	0.20656353	0.17166744	
454.03	0.20786577	0.17606678	
454.23	0.20878208	0.18030377	
454.43	0.21001864	0.18438475	
454.63	0.2114869	0.18831581	
454.83	0.21314111	0.1921028	
455.03	0.21459809	0.19575134	
455.23	0.21602056	0.19926683	
455.43	0.21725892	0.20265446	
455.63	0.21817457	0.20591923	
455.83	0.21934647	0.20906592	
456.03	0.22079818	0.21209914	
456.23	0.22208444	0.21502332	
456.43	0.22305488	0.21784271	
456.63	0.2241891	0.22056139	
456.83	0.22547135	0.2231833	
457.03	0.22681695	0.22571221	
457.23	0.22793635	0.22815174	
457.43	0.22852348	0.23050537	
457.63	0.22923349	0.23277647	
457.83	0.23006342	0.23496823	
458.03	0.23054389	0.23708376	
458.23	0.23107933	0.23912603	
458.43	0.23198038	0.24109789	
458.63	0.23284435	0.24300209	
458.83	0.23363953	0.24484125	
459.03	0.23447009	0.24661792	
459.23	0.23505742	0.24833452	
459.43	0.23565799	0.2499934	
459.63	0.23634361	0.25159681	
459.83	0.23735221	0.25314689	
460.03	0.23785944	0.25464574	
460.23	0.23836667	0.25609534	
460.43	0.23906679	0.25749761	
460.63	0.24039243	0.25885439	
460.83	0.24125867	0.26016745	
461.03	0.24224665	0.26143849	
461.23	0.24295952	0.26266915	
461.43	0.24336577	0.26386099	
461.63	0.24452472	0.26501552	
461.83	0.24546745	0.2661342	
462.03	0.24631401	0.26721841	
462.23	0.24703872	0.2682695	
462.43	0.24766065	0.26928874	
462.63	0.24796762	0.27027739	
462.83	0.24828186	0.27123662	
463.03	0.24895666	0.27216757	
463.23	0.24924177	0.27307135	
463.43	0.24948612	0.273949	
463.63	0.24940188	0.27480155	
463.83	0.25014317	0.27562996	
464.03	0.25116885	0.27643516	
464.23	0.25141272	0.27721806	
464.43	0.25199206	0.27797952	
464.63	0.25279514	0.27872038	
464.83	0.25312638	0.27944141	
465.03	0.25365311	0.28014341	
465.23	0.25387189	0.28082709	
465.43	0.25440312	0.28149316	
465.63	0.25536318	0.28214232	
465.83	0.25598171	0.2827752	
466.03	0.25671016	0.28339244	
466.23	0.25725283	0.28399465	
466.43	0.25747015	0.28458239	
466.63	0.25779597	0.28515623	
466.83	0.25816173	0.28571671	
