Conc1	2.5E-07	
Start1	450.03	
Stop1	2549.84	
Kobs	0.274215631591234	
Error Kobs	0.00343146478888905	
Koff	0.0033192808875656	
Error Koff	NaN	
Time1	Data1	Fit1	
977.03	0.399329	0.39598413	
977.23	0.39988498	0.39602912	
977.43	0.40007429	0.3960741	
977.63	0.40028894	0.39611905	
977.83	0.40060746	0.39616399	
978.03	0.40086855	0.39620891	
978.23	0.40080839	0.3962538	
978.43	0.40030192	0.39629868	
978.63	0.39986235	0.39634355	
978.83	0.39941534	0.39638839	
979.03	0.39867766	0.39643321	
979.23	0.39841318	0.39647802	
979.43	0.39761355	0.3965228	
979.63	0.39693843	0.39656757	
979.83	0.3970276	0.39661232	
980.03	0.39714269	0.39665705	
980.23	0.39744989	0.39670176	
980.43	0.39792202	0.39674645	
980.63	0.39808424	0.39679113	
980.83	0.39847824	0.39683578	
981.03	0.39898551	0.39688042	
981.23	0.39886946	0.39692503	
981.43	0.3989547	0.39696963	
981.63	0.3995835	0.39701421	
981.83	0.40006387	0.39705878	
982.03	0.40009411	0.39710332	
982.23	0.39946647	0.39714784	
982.43	0.39937435	0.39719235	
982.63	0.3988437	0.39723684	
982.83	0.39849548	0.3972813	
983.03	0.39828167	0.39732575	
983.23	0.39826871	0.39737019	
983.43	0.39831774	0.3974146	
983.63	0.39844895	0.39745899	
983.83	0.39879162	0.39750337	
984.03	0.39883822	0.39754773	
984.23	0.39883319	0.39759206	
984.43	0.39930506	0.39763638	
984.63	0.39917355	0.39768068	
984.83	0.39935796	0.39772497	
985.03	0.39981914	0.39776923	
985.23	0.39987534	0.39781348	
985.43	0.40017592	0.3978577	
985.63	0.4012314	0.39790191	
985.83	0.40095227	0.3979461	
986.03	0.40076663	0.39799028	
986.23	0.40101155	0.39803443	
986.43	0.40169583	0.39807856	
986.63	0.40150264	0.39812268	
986.83	0.40217097	0.39816678	
987.03	0.4025353	0.39821086	
987.23	0.40289442	0.39825492	
987.43	0.4030437	0.39829896	
987.63	0.4028524	0.39834298	
987.83	0.40260367	0.39838699	
988.03	0.40231858	0.39843098	
988.23	0.4021365	0.39847495	
988.43	0.40221042	0.3985189	
988.63	0.40208325	0.39856283	
988.83	0.40211511	0.39860674	
989.03	0.40221119	0.39865064	
989.23	0.40140141	0.39869452	
989.43	0.40118759	0.39873837	
989.63	0.40101237	0.39878221	
989.83	0.40016784	0.39882604	
990.03	0.39981236	0.39886984	
990.23	0.40021928	0.39891362	
990.43	0.40006469	0.39895739	
990.63	0.39960551	0.39900114	
990.83	0.39967163	0.39904487	
991.03	0.39947589	0.39908858	
991.23	0.39944901	0.39913228	
991.43	0.39926981	0.39917595	
991.63	0.39918455	0.39921961	
991.83	0.39899937	0.39926325	
992.03	0.39925942	0.39930687	
992.23	0.39952495	0.39935047	
992.43	0.39986788	0.39939405	
992.63	0.40042013	0.39943762	
992.83	0.40078412	0.39948117	
993.03	0.40135854	0.3995247	
993.23	0.40124288	0.39956821	
993.43	0.40166379	0.3996117	
993.63	0.40184878	0.39965518	
993.83	0.4017665	0.39969863	
994.03	0.40162238	0.39974207	
994.23	0.40223344	0.39978549	
994.43	0.40245084	0.39982889	
994.63	0.40230172	0.39987228	
994.83	0.40254871	0.39991564	
995.03	0.40266138	0.39995899	
995.23	0.40266006	0.40000232	
995.43	0.40254759	0.40004563	
995.63	0.40230723	0.40008893	
995.83	0.40264013	0.4001322	
996.03	0.40269038	0.40017546	
996.23	0.40232917	0.4002187	
996.43	0.40240484	0.40026192	
996.63	0.40231883	0.40030512	
996.83	0.40256714	0.4003483	
997.03	0.40262459	0.40039147	
997.23	0.40249917	0.40043462	
997.43	0.40255607	0.40047775	
997.63	0.40271498	0.40052086	
997.83	0.40278652	0.40056396	
998.03	0.40261245	0.40060703	
998.23	0.40314967	0.40065009	
998.43	0.40324381	0.40069313	
998.63	0.40310217	0.40073615	
998.83	0.40340827	0.40077916	
999.03	0.40330709	0.40082215	
999.23	0.40355399	0.40086511	
999.43	0.40347063	0.40090806	
999.63	0.40339443	0.400951	
999.83	0.40362706	0.40099391	
1000.03	0.40350847	0.40103681	
1000.23	0.40335486	0.40107969	
1000.43	0.40342963	0.40112255	
1000.63	0.40334792	0.40116539	
1000.83	0.4030649	0.40120821	
1001.03	0.4029319	0.40125102	
1001.23	0.40319006	0.40129381	
1001.43	0.4027567	0.40133658	
1001.63	0.40345079	0.40137933	
1001.83	0.40310144	0.40142207	
1002.03	0.40293848	0.40146479	
1002.23	0.40299265	0.40150749	
1002.43	0.40257216	0.40155017	
1002.63	0.40250517	0.40159283	
1002.83	0.40230952	0.40163548	
1003.03	0.40222067	0.4016781	
1003.23	0.40255699	0.40172071	
1003.43	0.40280248	0.40176331	
1003.63	0.4028619	0.40180588	
1003.83	0.40328778	0.40184844	
1004.03	0.40366194	0.40189098	
1004.23	0.40353146	0.4019335	
1004.43	0.40337568	0.401976	
1004.63	0.40283603	0.40201849	
1004.83	0.40232989	0.40206095	
1005.03	0.40237504	0.4021034	
1005.23	0.40248235	0.40214584	
1005.43	0.40203988	0.40218825	
1005.63	0.40257673	0.40223065	
1005.83	0.40243132	0.40227303	
1006.03	0.40262469	0.40231539	
1006.23	0.40305619	0.40235773	
1006.43	0.40321914	0.40240006	
1006.63	0.40362048	0.40244237	
1006.83	0.4038174	0.40248466	
1007.03	0.40429998	0.40252693	
1007.23	0.40496375	0.40256918	
1007.43	0.40520166	0.40261142	
1007.63	0.40541879	0.40265364	
1007.83	0.40576728	0.40269584	
1008.03	0.40618738	0.40273803	
1008.23	0.40576175	0.40278019	
1008.43	0.40562726	0.40282234	
1008.63	0.40532162	0.40286447	
1008.83	0.40509756	0.40290659	
1009.03	0.4048677	0.40294868	
1009.23	0.40440456	0.40299076	
1009.43	0.40401879	0.40303282	
1009.63	0.40414858	0.40307487	
1009.83	0.40417711	0.40311689	
1010.03	0.40418239	0.4031589	
1010.23	0.40465044	0.40320089	
1010.43	0.4041812	0.40324286	
1010.63	0.40366913	0.40328482	
1010.83	0.40364307	0.40332676	
1011.03	0.40373209	0.40336868	
1011.23	0.40363286	0.40341058	
1011.43	0.40350442	0.40345247	
1011.63	0.40392991	0.40349433	
1011.83	0.40416669	0.40353618	
1012.03	0.4044282	0.40357802	
1012.23	0.40440199	0.40361983	
1012.43	0.40530285	0.40366163	
1012.63	0.4056759	0.40370341	
1012.83	0.40605971	0.40374517	
1013.03	0.40681662	0.40378692	
1013.23	0.40684403	0.40382864	
1013.43	0.40725745	0.40387035	
1013.63	0.40738014	0.40391205	
1013.83	0.4072876	0.40395372	
1014.03	0.40721547	0.40399538	
1014.23	0.40755318	0.40403702	
1014.43	0.40716327	0.40407864	
1014.63	0.40678181	0.40412025	
1014.83	0.40688323	0.40416184	
1015.03	0.4063886	0.40420341	
1015.23	0.40621467	0.40424496	
1015.43	0.4058694	0.4042865	
1015.63	0.40565592	0.40432802	
1015.83	0.40551767	0.40436952	
1016.03	0.40526693	0.404411	
1016.23	0.40548105	0.40445247	
1016.43	0.40596196	0.40449392	
1016.63	0.40598185	0.40453535	
1016.83	0.40654621	0.40457677	
1017.03	0.40691219	0.40461816	
1017.23	0.4068446	0.40465954	
1017.43	0.40698436	0.40470091	
1017.63	0.40719924	0.40474225	
1017.83	0.40749779	0.40478358	
1018.03	0.40766209	0.40482489	
1018.23	0.40786786	0.40486618	
1018.43	0.40772983	0.40490746	
1018.63	0.40777409	0.40494872	
1018.83	0.40803433	0.40498996	
1019.03	0.40792968	0.40503118	
1019.23	0.40794258	0.40507239	
1019.43	0.40766377	0.40511358	
1019.63	0.40786162	0.40515475	
1019.83	0.40774199	0.40519591	
1020.03	0.40768616	0.40523705	
1020.23	0.40751634	0.40527817	
1020.43	0.40743066	0.40531927	
1020.63	0.40705391	0.40536036	
1020.83	0.40731217	0.40540143	
1021.03	0.40717604	0.40544248	
1021.23	0.40753535	0.40548352	
1021.43	0.40755323	0.40552453	
1021.63	0.40800913	0.40556553	
1021.83	0.40796917	0.40560652	
1022.03	0.40787192	0.40564748	
1022.23	0.40809996	0.40568843	
1022.43	0.40837641	0.40572937	
1022.63	0.4084937	0.40577028	
1022.83	0.40878281	0.40581118	
1023.03	0.40896411	0.40585206	
1023.23	0.40869331	0.40589292	
1023.43	0.4085323	0.40593377	
1023.63	0.40865638	0.4059746	
1023.83	0.40806692	0.40601541	
1024.03	0.40765522	0.40605621	
1024.23	0.40686895	0.40609698	
1024.43	0.40679598	0.40613775	
1024.63	0.40676974	0.40617849	
1024.83	0.40697408	0.40621922	
1025.03	0.40695791	0.40625993	
1025.23	0.40746969	0.40630062	
1025.43	0.40754181	0.4063413	
1025.63	0.40777973	0.40638195	
1025.83	0.40735302	0.4064226	
1026.03	0.40716166	0.40646322	
1026.23	0.40734386	0.40650383	
1026.43	0.40743883	0.40654442	
1026.63	0.40761772	0.40658499	
1026.83	0.40789961	0.40662555	
1027.03	0.40772135	0.40666609	
1027.23	0.40775239	0.40670661	
1027.43	0.40806607	0.40674712	
1027.63	0.40852246	0.40678761	
1027.83	0.40862624	0.40682808	
1028.03	0.40885723	0.40686854	
1028.23	0.40935476	0.40690897	
1028.43	0.41013278	0.4069494	
1028.63	0.41041386	0.4069898	
1028.83	0.41070177	0.40703019	
1029.03	0.41083538	0.40707056	
1029.23	0.41105667	0.40711091	
1029.43	0.41095046	0.40715125	
1029.63	0.4104902	0.40719157	
1029.83	0.40980185	0.40723187	
1030.03	0.40973228	0.40727216	
1030.23	0.40983092	0.40731243	
1030.43	0.40976563	0.40735268	
1030.63	0.40949339	0.40739292	
1030.83	0.40924864	0.40743314	
1031.03	0.40912995	0.40747334	
1031.23	0.41003234	0.40751352	
1031.43	0.40984354	0.40755369	
1031.63	0.40951551	0.40759384	
1031.83	0.40946464	0.40763398	
1032.03	0.40932508	0.4076741	
1032.23	0.40939607	0.4077142	
1032.43	0.40940105	0.40775428	
1032.63	0.4096982	0.40779435	
1032.83	0.40973673	0.4078344	
1033.03	0.41000331	0.40787443	
1033.23	0.41015623	0.40791445	
1033.43	0.41030688	0.40795445	
1033.63	0.41004574	0.40799444	
1033.83	0.41007325	0.4080344	
1034.03	0.41022758	0.40807435	
1034.23	0.41019502	0.40811429	
1034.43	0.40995348	0.4081542	
1034.63	0.40965654	0.40819411	
1034.83	0.40949529	0.40823399	
1035.03	0.40959919	0.40827386	
1035.23	0.40962182	0.40831371	
1035.43	0.40886707	0.40835354	
1035.63	0.40855393	0.40839336	
1035.83	0.40837329	0.40843316	
1036.03	0.40815476	0.40847294	
1036.23	0.4085255	0.40851271	
1036.43	0.40899405	0.40855246	
1036.63	0.40953934	0.40859219	
1036.83	0.40997764	0.40863191	
1037.03	0.41053776	0.40867161	
1037.23	0.41025988	0.40871129	
1037.43	0.41013455	0.40875096	
1037.63	0.40983088	0.40879061	
1037.83	0.40991388	0.40883025	
1038.03	0.40984104	0.40886986	
1038.23	0.40973892	0.40890946	
1038.43	0.40974563	0.40894905	
1038.63	0.40937244	0.40898862	
1038.83	0.40949532	0.40902817	
1039.03	0.40967041	0.4090677	
1039.23	0.40968665	0.40910722	
1039.43	0.40980774	0.40914672	
1039.63	0.40970258	0.40918621	
1039.83	0.4096303	0.40922567	
1040.03	0.40992653	0.40926513	
1040.23	0.41036482	0.40930456	
1040.43	0.41100217	0.40934398	
1040.63	0.41106606	0.40938338	
1040.83	0.41093386	0.40942277	
1041.03	0.41090861	0.40946214	
1041.23	0.41095867	0.40950149	
1041.43	0.41127823	0.40954083	
1041.63	0.41157535	0.40958015	
1041.83	0.41169838	0.40961945	
1042.03	0.41172596	0.40965874	
1042.23	0.41162277	0.40969801	
1042.43	0.41170049	0.40973727	
1042.63	0.41138763	0.4097765	
1042.83	0.41172673	0.40981572	
1043.03	0.41208977	0.40985493	
1043.23	0.41185336	0.40989412	
1043.43	0.41201251	0.40993329	
1043.63	0.41187069	0.40997245	
1043.83	0.41188425	0.41001159	
1044.03	0.41169634	0.41005071	
1044.23	0.41184894	0.41008982	
1044.43	0.41212254	0.41012891	
1044.63	0.41171265	0.41016798	
1044.83	0.41179059	0.41020704	
1045.03	0.41224882	0.41024608	
1045.23	0.41221729	0.4102851	
1045.43	0.41229611	0.41032411	
1045.63	0.41243378	0.41036311	
1045.83	0.41248841	0.41040208	
1046.03	0.41232546	0.41044104	
1046.23	0.41242069	0.41047999	
1046.43	0.41289527	0.41051891	
1046.63	0.41281458	0.41055782	
1046.83	0.41313075	0.41059672	
1047.03	0.41309657	0.4106356	
1047.23	0.41293733	0.41067446	
1047.43	0.41337982	0.4107133	
1047.63	0.41313667	0.41075213	
1047.83	0.412714	0.41079095	
1048.03	0.41229267	0.41082974	
1048.23	0.41254953	0.41086852	
1048.43	0.41262084	0.41090729	
1048.63	0.41227021	0.41094604	
1048.83	0.41205273	0.41098477	
1049.03	0.4122311	0.41102349	
1049.23	0.4124054	0.41106219	
1049.43	0.41249332	0.41110087	
1049.63	0.41296502	0.41113954	
1049.83	0.41289691	0.41117819	
1050.03	0.41274348	0.41121682	
1050.23	0.41300801	0.41125544	
1050.43	0.41325297	0.41129404	
1050.63	0.41302785	0.41133263	
1050.83	0.41302836	0.4113712	
1051.03	0.41302642	0.41140976	
1051.23	0.41374583	0.41144829	
1051.43	0.41381593	0.41148682	
1051.63	0.41341003	0.41152532	
1051.83	0.41327507	0.41156381	
1052.03	0.41329399	0.41160228	
1052.23	0.41375429	0.41164074	
1052.43	0.41357638	0.41167918	
1052.63	0.41331075	0.41171761	
1052.83	0.41331713	0.41175602	
1053.03	0.41418645	0.41179441	
1053.23	0.41411546	0.41183279	
1053.43	0.4139795	0.41187115	
1053.63	0.4139353	0.4119095	
1053.83	0.4140294	0.41194782	
1054.03	0.41396855	0.41198614	
1054.23	0.41402601	0.41202443	
1054.43	0.41401935	0.41206271	
1054.63	0.41411464	0.41210098	
1054.83	0.41417886	0.41213923	
1055.03	0.41449798	0.41217746	
1055.23	0.41495943	0.41221568	
1055.43	0.41472796	0.41225388	
1055.63	0.41491648	0.41229206	
1055.83	0.41495465	0.41233023	
1056.03	0.41499845	0.41236839	
1056.23	0.41531722	0.41240652	
1056.43	0.4149478	0.41244464	
1056.63	0.4153136	0.41248275	
1056.83	0.41548418	0.41252084	
1057.03	0.41587802	0.41255891	
1057.23	0.41540007	0.41259697	
1057.43	0.41557288	0.41263501	
1057.63	0.41565371	0.41267304	
1057.83	0.41617092	0.41271105	
1058.03	0.41594904	0.41274904	
1058.23	0.41560658	0.41278702	
1058.43	0.41527298	0.41282498	
1058.63	0.41516605	0.41286292	
1058.83	0.41470219	0.41290085	
1059.03	0.41462322	0.41293877	
1059.23	0.41440838	0.41297667	
1059.43	0.41404079	0.41301455	
1059.63	0.41390712	0.41305242	
1059.83	0.41367973	0.41309027	
1060.03	0.41366763	0.4131281	
1060.23	0.41350914	0.41316592	
1060.43	0.41355708	0.41320372	
1060.63	0.41374983	0.41324151	
1060.83	0.41418704	0.41327928	
1061.03	0.41437432	0.41331704	
1061.23	0.41451575	0.41335478	
1061.43	0.41508197	0.4133925	
1061.63	0.41546605	0.41343021	
1061.83	0.41578638	0.4134679	
1062.03	0.41559238	0.41350558	
1062.23	0.41569892	0.41354324	
1062.43	0.416196	0.41358089	
1062.63	0.41652402	0.41361852	
1062.83	0.41688263	0.41365613	
1063.03	0.4166577	0.41369373	
1063.23	0.41622951	0.41373131	
1063.43	0.41627643	0.41376888	
1063.63	0.41675179	0.41380643	
1063.83	0.41654642	0.41384397	
1064.03	0.4160998	0.41388148	
1064.23	0.41631018	0.41391899	
1064.43	0.4166738	0.41395648	
1064.63	0.41661695	0.41399395	
1064.83	0.41685039	0.41403141	
1065.03	0.41658013	0.41406885	
1065.23	0.41638305	0.41410627	
1065.43	0.41649649	0.41414368	
1065.63	0.41612205	0.41418108	
1065.83	0.41591932	0.41421846	
1066.03	0.4158701	0.41425582	
1066.23	0.4159973	0.41429317	
1066.43	0.41594147	0.4143305	
1066.63	0.41569352	0.41436781	
1066.83	0.41562509	0.41440511	
1067.03	0.41533892	0.4144424	
1067.23	0.41536284	0.41447967	
1067.43	0.4158284	0.41451692	
1067.63	0.41597472	0.41455416	
1067.83	0.41532912	0.41459138	
1068.03	0.41519815	0.41462859	
1068.23	0.41583888	0.41466578	
1068.43	0.41592309	0.41470295	
1068.63	0.41590485	0.41474011	
1068.83	0.41616194	0.41477726	
1069.03	0.41632529	0.41481439	
1069.23	0.41621729	0.4148515	
1069.43	0.41656833	0.4148886	
1069.63	0.41660337	0.41492568	
1069.83	0.4172272	0.41496275	
1070.03	0.41751729	0.4149998	
1070.23	0.41740299	0.41503684	
1070.43	0.41719942	0.41507386	
1070.63	0.41772979	0.41511086	
1070.83	0.41788928	0.41514785	
1071.03	0.41725177	0.41518483	
1071.23	0.41726057	0.41522178	
1071.43	0.41731784	0.41525873	
1071.63	0.41668508	0.41529565	
1071.83	0.4160917	0.41533257	
1072.03	0.41619568	0.41536946	
1072.23	0.41604833	0.41540634	
1072.43	0.41537406	0.41544321	
1072.63	0.41536313	0.41548006	
1072.83	0.415275	0.4155169	
1073.03	0.41526569	0.41555372	
1073.23	0.41569705	0.41559052	
1073.43	0.41636452	0.41562731	
1073.63	0.41706101	0.41566408	
1073.83	0.41784499	0.41570084	
1074.03	0.41811451	0.41573758	
1074.23	0.41807776	0.41577431	
1074.43	0.41829092	0.41581102	
1074.63	0.41891294	0.41584772	
1074.83	0.41846594	0.4158844	
1075.03	0.41834803	0.41592106	
1075.23	0.41917039	0.41595772	
1075.43	0.41925314	0.41599435	
1075.63	0.41889385	0.41603097	
1075.83	0.41892893	0.41606757	
1076.03	0.41883831	0.41610416	
1076.23	0.41797053	0.41614074	
1076.43	0.41764006	0.4161773	
1076.63	0.41798628	0.41621384	
1076.83	0.41743128	0.41625037	
1077.03	0.4175471	0.41628688	
1077.23	0.41810878	0.41632338	
1077.43	0.41839909	0.41635986	
1077.63	0.41866346	0.41639633	
1077.83	0.41877595	0.41643278	
1078.03	0.41841939	0.41646921	
1078.23	0.41814221	0.41650564	
1078.43	0.41847806	0.41654204	
1078.63	0.41848273	0.41657843	
1078.83	0.41855281	0.41661481	
1079.03	0.41908703	0.41665117	
1079.23	0.41955476	0.41668751	
1079.43	0.41903297	0.41672384	
1079.63	0.41852165	0.41676016	
1079.83	0.41851735	0.41679646	
1080.03	0.41816189	0.41683274	
1080.23	0.41803291	0.41686901	
1080.43	0.41795594	0.41690526	
1080.63	0.41785362	0.4169415	
1080.83	0.41734984	0.41697772	
1081.03	0.41762122	0.41701393	
1081.23	0.41796277	0.41705013	
1081.43	0.41838278	0.4170863	
1081.63	0.41843588	0.41712247	
1081.83	0.41839393	0.41715861	
1082.03	0.41841297	0.41719475	
1082.23	0.41864069	0.41723086	
1082.43	0.41919899	0.41726697	
1082.63	0.41934046	0.41730305	
1082.83	0.41960478	0.41733913	
1083.03	0.41973935	0.41737518	
1083.23	0.41963663	0.41741123	
1083.43	0.4191635	0.41744725	
1083.63	0.41960651	0.41748326	
1083.83	0.41994549	0.41751926	
1084.03	0.41970199	0.41755524	
1084.23	0.41977932	0.41759121	
1084.43	0.41938883	0.41762716	
1084.63	0.4196695	0.4176631	
1084.83	0.41980479	0.41769902	
1085.03	0.42045127	0.41773493	
1085.23	0.42098446	0.41777082	
1085.43	0.42155075	0.41780669	
1085.63	0.42161693	0.41784256	
1085.83	0.42184146	0.4178784	
1086.03	0.42241304	0.41791423	
1086.23	0.42254612	0.41795005	
1086.43	0.42229623	0.41798585	
1086.63	0.4215431	0.41802164	
1086.83	0.42137568	0.41805741	
1087.03	0.421076	0.41809317	
1087.23	0.42072662	0.41812891	
1087.43	0.42044286	0.41816463	
1087.63	0.42003322	0.41820035	
1087.83	0.41957877	0.41823604	
1088.03	0.41867473	0.41827172	
1088.23	0.41867483	0.41830739	
1088.43	0.41830106	0.41834304	
1088.63	0.41839321	0.41837868	
1088.83	0.41828876	0.4184143	
1089.03	0.41860425	0.41844991	
1089.23	0.41910208	0.4184855	
1089.43	0.41935402	0.41852108	
1089.63	0.41983228	0.41855664	
1089.83	0.4204522	0.41859219	
1090.03	0.42060989	0.41862772	
1090.23	0.42035139	0.41866324	
1090.43	0.42003952	0.41869874	
1090.63	0.41995641	0.41873423	
1090.83	0.42052028	0.4187697	
1091.03	0.42060671	0.41880516	
1091.23	0.42065552	0.41884061	
1091.43	0.42082942	0.41887603	
1091.63	0.42065858	0.41891145	
1091.83	0.42034904	0.41894685	
1092.03	0.41973423	0.41898223	
1092.23	0.41975259	0.4190176	
1092.43	0.41949501	0.41905296	
1092.63	0.41932583	0.4190883	
1092.83	0.41938147	0.41912362	
1093.03	0.4204033	0.41915893	
1093.23	0.42052136	0.41919423	
1093.43	0.42057055	0.41922951	
1093.63	0.4208364	0.41926477	
1093.83	0.42115417	0.41930003	
1094.03	0.42124655	0.41933526	
1094.23	0.42130527	0.41937048	
1094.43	0.42157962	0.41940569	
1094.63	0.4217968	0.41944088	
1094.83	0.42163322	0.41947606	
1095.03	0.42166339	0.41951122	
1095.23	0.42122784	0.41954637	
1095.43	0.42094208	0.41958151	
1095.63	0.42022435	0.41961662	
1095.83	0.41975245	0.41965173	
1096.03	0.4198968	0.41968682	
1096.23	0.42006095	0.41972189	
1096.43	0.42028247	0.41975695	
1096.63	0.4205253	0.419792	
1096.83	0.421091	0.41982703	
1097.03	0.42187472	0.41986205	
1097.23	0.42161494	0.41989705	
1097.43	0.4217772	0.41993203	
1097.63	0.42185964	0.41996701	
1097.83	0.42246474	0.42000196	
1098.03	0.42256721	0.42003691	
1098.23	0.42235237	0.42007183	
1098.43	0.42218415	0.42010675	
1098.63	0.42184215	0.42014165	
1098.83	0.4210769	0.42017653	
1099.03	0.42076463	0.4202114	
1099.23	0.42061724	0.42024626	
1099.43	0.4206247	0.4202811	
1099.63	0.42022284	0.42031592	
1099.83	0.42017141	0.42035073	
1100.03	0.42021484	0.42038553	
1100.23	0.41992569	0.42042031	
1100.43	0.42024583	0.42045508	
1100.63	0.42037458	0.42048983	
1100.83	0.42064854	0.42052457	
1101.03	0.42093418	0.4205593	
1101.23	0.4207307	0.42059401	
1101.43	0.42076247	0.4206287	
1101.63	0.42115281	0.42066338	
1101.83	0.4213394	0.42069805	
1102.03	0.42091871	0.4207327	
1102.23	0.42124601	0.42076734	
1102.43	0.42153953	0.42080196	
1102.63	0.42206009	0.42083657	
1102.83	0.42223401	0.42087116	
1103.03	0.42293468	0.42090574	
1103.23	0.42344061	0.42094031	
1103.43	0.42341615	0.42097486	
1103.63	0.42303884	0.42100939	
1103.83	0.42316469	0.42104391	
1104.03	0.42339067	0.42107842	
1104.23	0.42365394	0.42111291	
1104.43	0.42394799	0.42114739	
1104.63	0.42385996	0.42118185	
1104.83	0.42381259	0.4212163	
1105.03	0.42392125	0.42125074	
1105.23	0.42372659	0.42128516	
1105.43	0.42420218	0.42131956	
1105.63	0.42398449	0.42135396	
1105.83	0.42398838	0.42138833	
1106.03	0.42379248	0.4214227	
1106.23	0.42420371	0.42145704	
1106.43	0.42462076	0.42149138	
1106.63	0.42455872	0.4215257	
1106.83	0.42430708	0.42156	
1107.03	0.42410309	0.42159429	
1107.23	0.42361829	0.42162857	
1107.43	0.42336629	0.42166283	
1107.63	0.4229976	0.42169708	
1107.83	0.42305272	0.42173131	
1108.03	0.42285964	0.42176553	
1108.23	0.42315392	0.42179974	
1108.43	0.42283957	0.42183393	
1108.63	0.42297416	0.42186811	
1108.83	0.42302339	0.42190227	
1109.03	0.42352343	0.42193641	
1109.23	0.42358262	0.42197055	
1109.43	0.42366879	0.42200467	
1109.63	0.42388223	0.42203877	
1109.83	0.42403378	0.42207286	
1110.03	0.42386211	0.42210694	
1110.23	0.424017	0.422141	
1110.43	0.42382693	0.42217505	
1110.63	0.42315066	0.42220908	
1110.83	0.42320794	0.4222431	
1111.03	0.42291729	0.42227711	
1111.23	0.42301451	0.4223111	
1111.43	0.42276572	0.42234507	
1111.63	0.42233187	0.42237904	
1111.83	0.42236645	0.42241299	
1112.03	0.42299535	0.42244692	
1112.23	0.42364968	0.42248084	
1112.43	0.42342378	0.42251474	
1112.63	0.42414329	0.42254864	
1112.83	0.42440766	0.42258251	
1113.03	0.42462165	0.42261638	
1113.23	0.42425909	0.42265023	
1113.43	0.42393728	0.42268406	
1113.63	0.42403887	0.42271788	
1113.83	0.42354444	0.42275169	
1114.03	0.42319746	0.42278548	
1114.23	0.4225228	0.42281926	
1114.43	0.42241057	0.42285302	
1114.63	0.4225238	0.42288677	
1114.83	0.42218877	0.42292051	
1115.03	0.42168823	0.42295423	
1115.23	0.42161726	0.42298794	
1115.43	0.42130069	0.42302163	
1115.63	0.42116303	0.42305531	
1115.83	0.42193774	0.42308897	
1116.03	0.42223187	0.42312263	
1116.23	0.42283622	0.42315626	
1116.43	0.42275642	0.42318989	
1116.63	0.42363919	0.42322349	
1116.83	0.42368281	0.42325709	
1117.03	0.42400041	0.42329067	
1117.23	0.42382734	0.42332424	
1117.43	0.42385273	0.42335779	
1117.63	0.42416654	0.42339133	
1117.83	0.42430897	0.42342485	
1118.03	0.42418807	0.42345836	
1118.23	0.42448713	0.42349186	
1118.43	0.42511295	0.42352534	
1118.63	0.42485891	0.42355881	
1118.83	0.42442147	0.42359227	
1119.03	0.42435531	0.42362571	
1119.23	0.42421592	0.42365913	
1119.43	0.424346	0.42369255	
1119.63	0.42423838	0.42372594	
1119.83	0.42438976	0.42375933	
1120.03	0.42429988	0.4237927	
1120.23	0.42449061	0.42382606	
1120.43	0.42386594	0.4238594	
1120.63	0.42420164	0.42389273	
1120.83	0.42419291	0.42392604	
1121.03	0.42401699	0.42395934	
1121.23	0.42399973	0.42399263	
1121.43	0.42402783	0.4240259	
1121.63	0.42412025	0.42405916	
1121.83	0.42421425	0.42409241	
1122.03	0.42417285	0.42412564	
1122.23	0.42466267	0.42415886	
1122.43	0.42437477	0.42419206	
1122.63	0.42423457	0.42422525	
1122.83	0.42436237	0.42425843	
1123.03	0.42449103	0.42429159	
1123.23	0.42447675	0.42432473	
1123.43	0.42448931	0.42435787	
1123.63	0.4245611	0.42439099	
1123.83	0.42471267	0.4244241	
1124.03	0.42488946	0.42445719	
1124.23	0.42487205	0.42449027	
1124.43	0.425084	0.42452333	
1124.63	0.42533832	0.42455638	
1124.83	0.42557247	0.42458942	
1125.03	0.42568249	0.42462244	
1125.23	0.42619533	0.42465545	
1125.43	0.42625164	0.42468845	
1125.63	0.42634312	0.42472143	
1125.83	0.42660733	0.4247544	
1126.03	0.42671128	0.42478735	
1126.23	0.42668125	0.42482029	
1126.43	0.42683362	0.42485322	
1126.63	0.42713289	0.42488613	
1126.83	0.42674769	0.42491903	
1127.03	0.42655565	0.42495192	
1127.23	0.42612492	0.42498479	
1127.43	0.42594487	0.42501765	
1127.63	0.4261768	0.42505049	
1127.83	0.42594579	0.42508332	
1128.03	0.42591805	0.42511614	
1128.23	0.42621037	0.42514894	
1128.43	0.42599278	0.42518173	
1128.63	0.42602801	0.42521451	
1128.83	0.42664986	0.42524727	
1129.03	0.42681721	0.42528002	
1129.23	0.42691513	0.42531275	
1129.43	0.42711603	0.42534547	
1129.63	0.42721295	0.42537818	
1129.83	0.42733673	0.42541087	
1130.03	0.42725607	0.42544355	
1130.23	0.42668543	0.42547622	
1130.43	0.42628939	0.42550887	
1130.63	0.42572483	0.42554151	
1130.83	0.4253075	0.42557413	
1131.03	0.42527663	0.42560674	
1131.23	0.42538851	0.42563934	
1131.43	0.42574555	0.42567192	
1131.63	0.42564179	0.42570449	
1131.83	0.42557065	0.42573705	
1132.03	0.42541511	0.42576959	
1132.23	0.42582766	0.42580212	
1132.43	0.4262567	0.42583464	
1132.63	0.42672417	0.42586714	
