Temperature Log
Time (s), Plate
2020/02/22 00:33:43, 25.1000
2020/02/22 00:34:44, 25.1000
2020/02/22 00:35:44, 25.1000
2020/02/22 00:36:44, 25.1000
2020/02/22 00:37:44, 25.0000
2020/02/22 00:38:44, 25.0000
2020/02/22 00:38:45, 25.0000
2020/02/22 00:39:45, 25.0000
2020/02/22 00:40:07, 25.0000
2020/02/22 00:41:07, 25.0000
2020/02/22 00:42:07, 25.0000
2020/02/22 00:43:07, 25.0000
2020/02/22 00:44:07, 25.0000
2020/02/22 00:45:07, 25.0000
2020/02/22 00:46:07, 25.0000
2020/02/22 00:47:07, 25.0000
2020/02/22 00:47:12, 25.0000
2020/02/22 00:48:12, 25.0000
2020/02/22 00:49:12, 25.0000
2020/02/22 00:50:12, 25.0000
2020/02/22 00:51:12, 25.0000
2020/02/22 00:52:12, 25.0000
2020/02/22 00:53:13, 25.0000
2020/02/22 00:54:13, 25.0000
2020/02/22 00:55:13, 25.0000
2020/02/22 00:55:29, 25.0000
2020/02/22 00:56:29, 25.0000
2020/02/22 00:57:29, 25.0000
2020/02/22 00:58:29, 25.0000
2020/02/22 00:59:29, 25.0000
2020/02/22 01:00:29, 25.0000
2020/02/22 01:00:35, 25.0000
2020/02/22 01:01:35, 25.0000
2020/02/22 01:02:35, 25.0000
2020/02/22 01:03:35, 25.0000
2020/02/22 01:04:35, 25.0000
2020/02/22 01:05:35, 25.0000
2020/02/22 01:05:42, 25.0000
2020/02/22 01:06:42, 25.0000
2020/02/22 01:07:42, 25.0000
2020/02/22 01:08:42, 25.0000
2020/02/22 01:09:42, 25.0000
2020/02/22 01:10:42, 25.0000
2020/02/22 01:11:42, 25.0000
2020/02/22 01:12:43, 25.0000
2020/02/22 01:13:43, 25.0000
2020/02/22 01:14:43, 25.0000
2020/02/22 01:15:43, 25.0000
2020/02/22 01:16:43, 25.0000
2020/02/22 01:17:43, 25.0000
2020/02/22 01:18:43, 25.0000
2020/02/22 01:19:43, 25.0000
2020/02/22 01:20:43, 25.0000
2020/02/22 01:20:53, 25.0000
2020/02/22 01:21:53, 25.0000
2020/02/22 01:22:53, 25.0000
2020/02/22 01:23:53, 25.0000
2020/02/22 01:24:53, 25.0000
2020/02/22 01:25:53, 25.0000
2020/02/22 01:26:53, 25.0000
2020/02/22 01:27:53, 25.0000
2020/02/22 01:28:53, 25.0000
2020/02/22 01:29:54, 25.0000
2020/02/22 01:30:54, 25.0000
2020/02/22 01:31:54, 25.0000
2020/02/22 01:32:54, 25.0000
2020/02/22 01:33:54, 25.0000
2020/02/22 01:34:54, 25.0000
2020/02/22 01:35:54, 25.0000
2020/02/22 01:36:04, 25.0000
2020/02/22 01:36:19, 25.0000
2020/02/22 01:36:34, 25.0000
2020/02/22 01:36:50, 25.0000
2020/02/22 01:37:06, 25.0000
2020/02/22 01:37:22, 25.0000
2020/02/22 01:37:38, 25.0000
2020/02/22 01:38:38, 25.0000
2020/02/22 01:39:38, 25.0000
2020/02/22 01:40:38, 25.0000
2020/02/22 01:41:38, 25.0000
2020/02/22 01:42:38, 25.0000
2020/02/22 01:43:12, 25.0000

Signature=0x511FB8B3
