Conc1	5E-08	
Start1	689.97	
Stop1	2789.78	
Kobs	0.00226333061193742	
Error Kobs	2.4053193887839E-05	
Koff	0.00361195533799519	
Error Koff	1.87388115871985E-05	
Time1	Data1	Fit1	
689.97	0.00171723	0.00171723	
690.17	0.00273203	0.00429861	
690.37	0.00377889	0.00685415	
690.57	0.00483364	0.00938412	
690.77	0.00639505	0.01188878	
690.97	0.00817403	0.01436838	
691.17	0.00974078	0.01682319	
691.37	0.01203502	0.01925345	
691.57	0.01439137	0.02165941	
691.77	0.01671628	0.02404133	
691.97	0.01883932	0.02639944	
692.17	0.02127322	0.02873399	
692.37	0.02376693	0.03104522	
692.57	0.02565878	0.03333336	
692.77	0.02759511	0.03559866	
692.97	0.02939919	0.03784134	
693.17	0.03189893	0.04006164	
693.37	0.03408296	0.04225978	
693.57	0.03648571	0.04443599	
693.77	0.03839757	0.04659049	
693.97	0.04096304	0.04872351	
694.17	0.04369909	0.05083526	
694.37	0.04560631	0.05292595	
694.57	0.04802767	0.05499582	
694.77	0.05077631	0.05704505	
694.97	0.0528987	0.05907388	
695.17	0.05499489	0.0610825	
695.37	0.05791479	0.06307111	
695.57	0.06037026	0.06503993	
695.77	0.06295655	0.06698916	
695.97	0.06506996	0.06891899	
696.17	0.06775123	0.07082963	
696.37	0.06967404	0.07272126	
696.57	0.07123556	0.07459409	
696.77	0.07282695	0.07644829	
696.97	0.07491825	0.07828408	
697.17	0.07704083	0.08010162	
697.37	0.07932305	0.08190111	
697.57	0.08176372	0.08368272	
697.77	0.08333486	0.08544666	
697.97	0.08574679	0.08719308	
698.17	0.08800608	0.08892218	
698.37	0.09001092	0.09063412	
698.57	0.09238211	0.09232908	
698.77	0.09442228	0.09400724	
698.97	0.09643406	0.09566877	
699.17	0.0984449	0.09731383	
699.37	0.10032906	0.0989426	
699.57	0.10202617	0.10055523	
699.77	0.10373184	0.1021519	
699.97	0.10506572	0.10373277	
700.17	0.10731739	0.10529799	
700.37	0.10884692	0.10684773	
700.57	0.11049034	0.10838214	
700.77	0.11234149	0.10990139	
700.97	0.11447258	0.11140562	
701.17	0.11647459	0.11289498	
701.37	0.11861782	0.11436964	
701.57	0.12060238	0.11582973	
701.77	0.1223676	0.11727542	
701.97	0.12466225	0.11870683	
702.17	0.12680182	0.12012413	
702.37	0.12857577	0.12152745	
702.57	0.13016808	0.12291693	
