Conc1	1E-07	
Start1	690.04	
Stop1	2789.84	
Kobs	0.000917684815120096	
Error Kobs	1.33892973956413E-05	
Koff	0.00431796309621869	
Error Koff	3.10481049867348E-05	
Time1	Data1	Fit1	
690.04	0.01585547	0.01585547	
690.24	0.0163266	0.01947667	
690.44	0.01750238	0.02304644	
690.64	0.01903216	0.02656554	
690.84	0.02102775	0.03003468	
691.04	0.0231568	0.03345457	
691.24	0.02583893	0.03682593	
691.44	0.02849123	0.04014945	
691.64	0.03104603	0.04342581	
691.84	0.03388087	0.04665569	
692.04	0.0368754	0.04983975	
692.24	0.03998918	0.05297865	
692.44	0.04339064	0.05607304	
692.64	0.04637024	0.05912355	
692.84	0.04925291	0.06213081	
693.04	0.052311	0.06509544	
693.24	0.05501154	0.06801805	
693.44	0.05813685	0.07089924	
693.64	0.06076134	0.07373961	
693.84	0.06328021	0.07653973	
694.04	0.06555651	0.07930019	
694.24	0.06865516	0.08202156	
694.44	0.07176195	0.08470438	
694.64	0.07520925	0.08734922	
694.84	0.07868542	0.08995662	
695.04	0.08188411	0.09252711	
695.24	0.08485767	0.09506122	
695.44	0.08740842	0.09755948	
695.64	0.09004278	0.10002239	
695.84	0.09277837	0.10245047	
696.04	0.09604876	0.1048442	
696.24	0.09890021	0.10720409	
696.44	0.10194299	0.10953061	
696.64	0.10422699	0.11182425	
696.84	0.10707382	0.11408548	
697.04	0.10939616	0.11631475	
697.24	0.11167985	0.11851253	
697.44	0.11453504	0.12067926	
697.64	0.11650167	0.1228154	
697.84	0.11885465	0.12492138	
698.04	0.1217812	0.12699763	
698.24	0.1245771	0.12904457	
698.44	0.12710063	0.13106263	
698.64	0.12974621	0.13305222	
698.84	0.13199474	0.13501375	
699.04	0.13391097	0.13694762	
699.24	0.13626757	0.13885422	
699.44	0.13838415	0.14073395	
699.64	0.14081455	0.14258718	
699.84	0.14281196	0.14441431	
700.04	0.14521744	0.1462157	
700.24	0.14719294	0.14799171	
700.44	0.14955606	0.14974273	
700.64	0.15163131	0.15146909	
700.84	0.15386707	0.15317116	
701.04	0.15552982	0.15484928	
701.24	0.15777245	0.1565038	
701.44	0.15999795	0.15813505	
701.64	0.16194481	0.15974337	
701.84	0.16396697	0.16132908	
702.04	0.16659474	0.16289251	
702.24	0.16825162	0.16443398	
702.44	0.16993034	0.1659538	
702.64	0.17133049	0.16745227	
702.84	0.17295979	0.16892972	
703.04	0.17452527	0.17038643	
703.24	0.17633558	0.17182271	
703.44	0.17746655	0.17323885	
703.64	0.17905408	0.17463513	
703.84	0.18034686	0.17601183	
704.04	0.18217195	0.17736925	
704.24	0.18417631	0.17870766	
704.44	0.18553545	0.18002732	
704.64	0.18667171	0.18132851	
704.84	0.18819555	0.18261148	
705.04	0.18965225	0.18387651	
705.24	0.19098495	0.18512385	
705.44	0.19267146	0.18635375	
705.64	0.19392116	0.18756646	
705.84	0.19499108	0.18876222	
706.04	0.19697421	0.18994128	
706.24	0.19817977	0.19110389	
706.44	0.19935057	0.19225026	
706.64	0.2002556	0.19338064	
706.84	0.20119763	0.19449526	
707.04	0.20180152	0.19559434	
707.24	0.20248754	0.1966781	
707.44	0.2033324	0.19774676	
707.64	0.20473104	0.19880054	
707.84	0.20606648	0.19983965	
708.04	0.20746846	0.20086431	
708.24	0.20857234	0.20187471	
708.44	0.20971938	0.20287106	
708.64	0.21080785	0.20385357	
708.84	0.21219436	0.20482243	
709.04	0.21290166	0.20577783	
709.24	0.21422686	0.20671997	
709.44	0.21541602	0.20764904	
709.64	0.2161291	0.20856523	
709.84	0.2170421	0.20946872	
710.04	0.2178307	0.21035969	
710.24	0.21843966	0.21123832	
710.44	0.21919407	0.21210479	
710.64	0.2197381	0.21295927	
710.84	0.22069351	0.21380193	
711.04	0.2214163	0.21463295	
711.24	0.22243777	0.21545248	
711.44	0.22395601	0.2162607	
711.64	0.22509796	0.21705776	
711.84	0.22570658	0.21784383	
712.04	0.22678965	0.21861906	
712.24	0.2272383	0.21938361	
712.44	0.22802012	0.22013763	
712.64	0.22825987	0.22088127	
712.84	0.22908028	0.22161468	
713.04	0.22976168	0.222338	
713.24	0.23071841	0.22305139	
713.44	0.23074166	0.22375497	
713.64	0.2300665	0.2244489	
713.84	0.23030423	0.22513331	
714.04	0.23016761	0.22580834	
714.24	0.2306414	0.22647412	
714.44	0.23126393	0.22713078	
714.64	0.23210507	0.22777846	
714.84	0.23260987	0.22841727	
715.04	0.23316158	0.22904736	
715.24	0.23358963	0.22966884	
715.44	0.23438329	0.23028184	
715.64	0.23431758	0.23088648	
715.84	0.23495897	0.23148287	
716.04	0.23567745	0.23207114	
716.24	0.23555278	0.23265141	
716.44	0.23638882	0.23322378	
716.64	0.23701608	0.23378837	
716.84	0.2376155	0.23434529	
717.04	0.23807558	0.23489465	
717.24	0.23820772	0.23543657	
717.44	0.23842251	0.23597113	
717.64	0.2384763	0.23649846	
717.84	0.23965706	0.23701866	
718.04	0.23965943	0.23753181	
718.24	0.24013379	0.23803804	
718.44	0.24085051	0.23853743	
718.64	0.24152137	0.23903009	
718.84	0.24139642	0.23951611	
719.04	0.24220013	0.23999558	
719.24	0.24246869	0.2404686	
719.44	0.24310732	0.24093526	
719.64	0.24352337	0.24139565	
719.84	0.24416206	0.24184987	
720.04	0.24432742	0.242298	
720.24	0.24468828	0.24274012	
720.44	0.24515621	0.24317632	
720.64	0.24512015	0.2436067	
720.84	0.24529681	0.24403132	
721.04	0.24565709	0.24445028	
721.24	0.24585477	0.24486366	
721.44	0.24614746	0.24527152	
721.64	0.24603461	0.24567396	
721.84	0.24601303	0.24607106	
722.04	0.24588639	0.24646287	
722.24	0.24581445	0.2468495	
722.44	0.24612773	0.24723099	
722.64	0.24664439	0.24760744	
722.84	0.24621145	0.24797891	
723.04	0.24676924	0.24834548	
723.24	0.24700092	0.24870721	
723.44	0.24742785	0.24906417	
723.64	0.24773884	0.24941643	
723.84	0.24748758	0.24976406	
724.04	0.24759735	0.25010713	
724.24	0.24841657	0.25044569	
724.44	0.2487342	0.25077982	
724.64	0.24963113	0.25110958	
724.84	0.25017355	0.25143503	
725.04	0.25073534	0.25175622	
725.24	0.2508481	0.25207324	
725.44	0.25122167	0.25238612	
725.64	0.25138785	0.25269494	
725.84	0.25154668	0.25299974	
726.04	0.25178183	0.25330059	
726.24	0.25156066	0.25359755	
726.44	0.25178176	0.25389066	
726.64	0.25207419	0.25417999	
726.84	0.25236157	0.25446559	
727.04	0.25253642	0.25474751	
727.24	0.25250751	0.2550258	
727.44	0.25248584	0.25530052	
727.64	0.25184519	0.25557171	
727.84	0.2516326	0.25583944	
728.04	0.2519704	0.25610374	
728.24	0.25261639	0.25636466	
728.44	0.25306958	0.25662226	
728.64	0.25323	0.25687658	
728.84	0.25338732	0.25712768	
729.04	0.25366347	0.25737558	
729.24	0.25345706	0.25762035	
729.44	0.25428832	0.25786202	
729.64	0.25440268	0.25810064	
729.84	0.25439008	0.25833625	
730.04	0.25461312	0.2585689	
730.24	0.25530636	0.25879863	
730.44	0.25571759	0.25902548	
730.64	0.25649341	0.25924949	
730.84	0.2572054	0.2594707	
731.04	0.25699234	0.25968915	
731.24	0.2575152	0.25990488	
731.44	0.2579676	0.26011794	
731.64	0.25798381	0.26032835	
731.84	0.25807336	0.26053616	
732.04	0.25794023	0.2607414	
732.24	0.25824245	0.26094411	
732.44	0.25843906	0.26114433	
732.64	0.25791809	0.26134209	
732.84	0.25804765	0.26153743	
733.04	0.2580299	0.26173038	
733.24	0.2582045	0.26192097	
733.44	0.25853167	0.26210924	
733.64	0.25819682	0.26229523	
733.84	0.25831745	0.26247896	
734.04	0.25852888	0.26266047	
734.24	0.25890107	0.26283979	
734.44	0.25887361	0.26301694	
734.64	0.25952351	0.26319197	
734.84	0.26020428	0.2633649	
