Temperature Log
Time (s), Plate
2020/02/26 01:03:15, 25.0000
2020/02/26 01:04:15, 25.0000
2020/02/26 01:04:17, 25.0000
2020/02/26 01:05:17, 25.0000
2020/02/26 01:05:39, 25.0000
2020/02/26 01:05:53, 25.0000
2020/02/26 01:06:09, 25.0000
2020/02/26 01:06:25, 25.0000
2020/02/26 01:06:41, 25.0000
2020/02/26 01:06:56, 25.0000
2020/02/26 01:07:12, 25.0000
2020/02/26 01:08:12, 25.0000
2020/02/26 01:09:12, 25.0000
2020/02/26 01:10:12, 25.0000
2020/02/26 01:11:12, 25.0000
2020/02/26 01:12:13, 25.0000
2020/02/26 01:12:22, 25.0000
2020/02/26 01:13:22, 25.0000
2020/02/26 01:14:22, 25.0000
2020/02/26 01:15:22, 25.0000
2020/02/26 01:16:22, 25.0000
2020/02/26 01:17:22, 25.0000
2020/02/26 01:17:29, 25.0000
2020/02/26 01:18:29, 25.0000
2020/02/26 01:19:29, 25.0000
2020/02/26 01:20:29, 25.0000
2020/02/26 01:21:30, 25.0000
2020/02/26 01:22:30, 25.0000
2020/02/26 01:23:30, 25.0000
2020/02/26 01:24:30, 25.0000
2020/02/26 01:25:30, 25.0000
2020/02/26 01:26:30, 25.0000
2020/02/26 01:27:30, 25.0000
2020/02/26 01:28:30, 25.0000
2020/02/26 01:29:30, 25.0000
2020/02/26 01:30:30, 25.0000
2020/02/26 01:31:30, 25.0000
2020/02/26 01:32:30, 25.0000
2020/02/26 01:33:30, 25.0000
2020/02/26 01:34:30, 25.0000
2020/02/26 01:35:30, 25.0000
2020/02/26 01:36:30, 25.0000
2020/02/26 01:37:30, 25.0000
2020/02/26 01:37:38, 25.0000
2020/02/26 01:38:38, 25.0000
2020/02/26 01:39:38, 25.0000
2020/02/26 01:40:39, 25.0000
2020/02/26 01:41:39, 25.0000
2020/02/26 01:42:39, 25.0000
2020/02/26 01:43:39, 25.0000
2020/02/26 01:44:39, 25.0000
2020/02/26 01:45:39, 25.0000
2020/02/26 01:46:39, 25.0000
2020/02/26 01:47:39, 25.0000
2020/02/26 01:48:39, 25.0000
2020/02/26 01:49:39, 25.0000
2020/02/26 01:50:39, 25.0000
2020/02/26 01:51:39, 25.0000
2020/02/26 01:52:39, 25.0000
2020/02/26 01:52:48, 25.0000
2020/02/26 01:53:04, 25.0000
2020/02/26 01:53:19, 25.0000
2020/02/26 01:53:35, 25.0000
2020/02/26 01:53:51, 25.0000
2020/02/26 01:54:07, 25.0000
2020/02/26 01:54:23, 25.0000
2020/02/26 01:55:23, 25.0000
2020/02/26 01:56:23, 25.0000
2020/02/26 01:57:23, 25.0000
2020/02/26 01:58:23, 25.0000
2020/02/26 01:59:23, 25.0000
2020/02/26 01:59:57, 25.0000

Signature=0x13A55958
