Conc1	2E-08	
Start1	450.02	
Stop1	2549.82	
Kobs	0.000884825155208917	
Error Kobs	1.26870786831381E-05	
Koff	0.00487516224783814	
Error Koff	6.29610037004494E-05	
Time1	Data1	Fit1	
450.02	0.00111494	0.00111494	
450.22	0.0016605	0.00208946	
450.42	0.00257243	0.00305433	
450.62	0.00343184	0.00400966	
450.82	0.00437995	0.00495553	
451.02	0.00501726	0.00589206	
451.22	0.00579208	0.00681932	
451.42	0.00657126	0.00773742	
451.62	0.00721664	0.00864645	
451.82	0.00791584	0.0095465	
452.02	0.00876864	0.01043766	
452.22	0.00909142	0.01132001	
452.42	0.01017577	0.01219366	
452.62	0.01061051	0.01305868	
452.82	0.01087164	0.01391517	
453.02	0.01131151	0.01476321	
453.22	0.01199729	0.01560288	
453.42	0.01331105	0.01643428	
453.62	0.01429119	0.01725747	
453.82	0.01531592	0.01807256	
454.02	0.0164111	0.01887961	
454.22	0.01722751	0.01967872	
454.42	0.01827699	0.02046995	
454.62	0.01935858	0.0212534	
454.82	0.02044641	0.02202913	
455.02	0.02127463	0.02279723	
455.22	0.02211103	0.02355778	
455.42	0.02299984	0.02431084	
455.62	0.02353628	0.02505651	
455.82	0.02455004	0.02579484	
456.02	0.02540469	0.02652591	
456.22	0.0258262	0.02724981	
456.42	0.02657932	0.0279666	
456.62	0.02677952	0.02867635	
456.82	0.02728292	0.02937913	
457.02	0.02833656	0.03007501	
457.22	0.02967642	0.03076408	
457.42	0.03113769	0.03144638	
457.62	0.03206173	0.032122	
457.82	0.03264051	0.03279099	
458.02	0.03338723	0.03345343	
458.22	0.03384894	0.03410938	
458.42	0.03421666	0.03475891	
458.62	0.03487222	0.03540208	
458.82	0.03529236	0.03603896	
459.02	0.03582275	0.03666961	
459.22	0.03645306	0.0372941	
459.42	0.03728367	0.03791248	
459.62	0.03794964	0.03852481	
459.82	0.03893817	0.03913117	
460.02	0.03958628	0.0397316	
460.22	0.04068082	0.04032617	
460.42	0.04175862	0.04091494	
460.62	0.04263795	0.04149797	
460.82	0.04342869	0.04207531	
461.02	0.04460593	0.04264703	
461.22	0.04592013	0.04321317	
461.42	0.04695837	0.0437738	
461.62	0.04789947	0.04432897	
461.82	0.04803135	0.04487874	
462.02	0.04829572	0.04542316	
462.22	0.04869009	0.04596228	
462.42	0.04882701	0.04649616	
462.62	0.04913492	0.04702486	
462.82	0.04950086	0.04754841	
463.02	0.04992896	0.04806688	
463.22	0.05046752	0.04858032	
463.42	0.0505638	0.04908878	
463.62	0.05075126	0.04959231	
463.82	0.05127824	0.05009095	
464.02	0.05197589	0.05058477	
464.22	0.05234249	0.0510738	
464.42	0.05235276	0.05155809	
464.62	0.05241542	0.0520377	
464.82	0.05267142	0.05251266	
465.02	0.05353713	0.05298304	
465.22	0.0540419	0.05344886	
465.42	0.05446577	0.05391019	
465.62	0.05535176	0.05436706	
465.82	0.05559854	0.05481952	
466.02	0.05614035	0.05526762	
466.22	0.05706561	0.05571139	
466.42	0.05757221	0.05615089	
466.62	0.05794324	0.05658615	
466.82	0.05833176	0.05701722	
467.02	0.05864972	0.05744414	
467.22	0.05915216	0.05786695	
467.42	0.05948135	0.0582857	
467.62	0.0603956	0.05870042	
467.82	0.06172993	0.05911116	
468.02	0.06234043	0.05951795	
468.22	0.06264417	0.05992084	
468.42	0.06318756	0.06031986	
468.62	0.06411457	0.06071506	
468.82	0.06499714	0.06110647	
469.02	0.06576452	0.06149414	
469.22	0.06617154	0.06187809	
469.42	0.06637817	0.06225837	
469.62	0.06721304	0.06263501	
469.82	0.0675943	0.06300805	
470.02	0.06792024	0.06337753	
470.22	0.06815857	0.06374349	
470.42	0.06802466	0.06410595	
470.62	0.06782241	0.06446495	
470.82	0.06778949	0.06482054	
471.02	0.06773104	0.06517274	
471.22	0.0681114	0.06552158	
471.42	0.06832862	0.06586711	
471.62	0.06875905	0.06620935	
471.82	0.06924658	0.06654834	
472.02	0.06937941	0.06688411	
472.22	0.06989533	0.06721669	
472.42	0.07038208	0.06754612	
472.62	0.07123036	0.06787243	
472.82	0.07178325	0.06819564	
473.02	0.07218977	0.0685158	
473.22	0.07236142	0.06883293	
473.42	0.07188	0.06914705	
473.62	0.07196777	0.06945822	
473.82	0.0722501	0.06976644	
474.02	0.07221472	0.07007175	
474.22	0.07217888	0.07037419	
474.42	0.0723357	0.07067378	
474.62	0.07258194	0.07097054	
474.82	0.07274992	0.07126451	
475.02	0.07297742	0.07155572	
475.22	0.07311741	0.07184419	
475.42	0.07320097	0.07212996	
475.62	0.07368456	0.07241304	
475.82	0.074398	0.07269347	
476.02	0.07509074	0.07297127	
476.22	0.0750842	0.07324647	
476.42	0.0756188	0.07351909	
476.62	0.07595117	0.07378917	
476.82	0.07630377	0.07405672	
477.02	0.07620547	0.07432177	
477.22	0.07590377	0.07458436	
477.42	0.07551468	0.07484449	
477.62	0.07579231	0.07510221	
477.82	0.07616529	0.07535752	
478.02	0.07608952	0.07561046	
478.22	0.07596915	0.07586105	
478.42	0.0762842	0.07610932	
478.62	0.0766775	0.07635528	
478.82	0.07666627	0.07659896	
479.02	0.07686163	0.07684039	
479.22	0.07681108	0.07707958	
479.42	0.07742702	0.07731656	
479.62	0.07816854	0.07755136	
479.82	0.07879491	0.07778398	
480.02	0.07907604	0.07801446	
480.22	0.07947775	0.07824282	
480.42	0.07999362	0.07846908	
480.62	0.08008434	0.07869326	
480.82	0.0805895	0.07891537	
