Temperature Log
Time (s), Plate
2020/03/06 02:37:57, 25.1000
2020/03/06 02:37:59, 25.1000
2020/03/06 02:38:59, 24.8000
2020/03/06 02:39:21, 24.9000
2020/03/06 02:39:35, 24.9000
2020/03/06 02:39:51, 24.9000
2020/03/06 02:40:07, 24.9000
2020/03/06 02:40:22, 24.9000
2020/03/06 02:40:38, 25.0000
2020/03/06 02:40:54, 25.0000
2020/03/06 02:41:54, 25.0000
2020/03/06 02:42:54, 25.0000
2020/03/06 02:43:54, 25.0000
2020/03/06 02:44:54, 25.0000
2020/03/06 02:45:54, 25.0000
2020/03/06 02:46:04, 25.0000
2020/03/06 02:47:04, 25.0000
2020/03/06 02:48:04, 25.0000
2020/03/06 02:49:04, 25.0000
2020/03/06 02:50:04, 25.0000
2020/03/06 02:51:04, 25.0000
2020/03/06 02:51:11, 25.0000
2020/03/06 02:52:11, 25.0000
2020/03/06 02:53:11, 25.0000
2020/03/06 02:54:11, 25.0000
2020/03/06 02:55:11, 25.0000
2020/03/06 02:56:11, 25.0000
2020/03/06 02:57:11, 25.0000
2020/03/06 02:58:12, 25.0000
2020/03/06 02:59:12, 25.0000
2020/03/06 03:00:12, 25.0000
2020/03/06 03:01:12, 25.0000
2020/03/06 03:02:12, 25.0000
2020/03/06 03:03:12, 25.0000
2020/03/06 03:04:12, 25.0000
2020/03/06 03:05:12, 25.0000
2020/03/06 03:06:12, 25.0000
2020/03/06 03:07:12, 25.0000
2020/03/06 03:08:12, 25.0000
2020/03/06 03:09:12, 25.0000
2020/03/06 03:10:12, 25.0000
2020/03/06 03:11:12, 25.0000
2020/03/06 03:11:20, 25.0000
2020/03/06 03:12:20, 25.0000
2020/03/06 03:13:20, 25.0000
2020/03/06 03:14:20, 25.0000
2020/03/06 03:15:20, 25.0000
2020/03/06 03:16:20, 25.0000
2020/03/06 03:17:21, 25.0000
2020/03/06 03:18:21, 25.0000
2020/03/06 03:19:21, 25.0000
2020/03/06 03:20:21, 25.0000
2020/03/06 03:21:21, 25.0000
2020/03/06 03:22:21, 25.0000
2020/03/06 03:23:21, 25.0000
2020/03/06 03:24:21, 25.0000
2020/03/06 03:25:21, 25.0000
2020/03/06 03:26:21, 25.0000
2020/03/06 03:26:30, 25.0000
2020/03/06 03:26:45, 25.0000
2020/03/06 03:27:01, 25.0000
2020/03/06 03:27:17, 25.0000
2020/03/06 03:27:33, 25.0000
2020/03/06 03:27:49, 25.0000
2020/03/06 03:28:04, 25.0000
2020/03/06 03:29:04, 25.0000
2020/03/06 03:29:43, 25.0000

Signature=0x9479C5E1
