Conc1	4E-08	
Start1	450.03	
Stop1	2549.83	
Kobs	0.000538294097628388	
Error Kobs	7.64837047630647E-06	
Koff	0.00313478991721308	
Error Koff	3.65538440917244E-05	
Time1	Data1	Fit1	
450.03	0.00111082	0.00111082	
450.23	0.00134847	0.00273401	
450.43	0.00212528	0.0043338	
450.63	0.00310164	0.00591052	
450.83	0.00395564	0.00746453	
451.03	0.00491968	0.00899615	
451.23	0.00600534	0.0105057	
451.43	0.00743867	0.01199352	
451.63	0.00909934	0.01345992	
451.83	0.01025112	0.01490521	
452.03	0.01207846	0.01632971	
452.23	0.01381818	0.01773372	
452.43	0.01507237	0.01911754	
452.63	0.01625202	0.02048147	
452.83	0.01823271	0.02182579	
453.03	0.02009321	0.0231508	
453.23	0.02237947	0.02445677	
453.43	0.0238881	0.02574399	
453.63	0.02557255	0.02701274	
453.83	0.02693839	0.02826328	
454.03	0.02801838	0.02949587	
454.23	0.02917866	0.0307108	
454.43	0.03064212	0.0319083	
454.63	0.03187296	0.03308864	
454.83	0.0330264	0.03425207	
455.03	0.03423471	0.03539883	
455.23	0.03594839	0.03652918	
455.43	0.03747563	0.03764335	
455.63	0.03854722	0.03874158	
455.83	0.03992249	0.0398241	
456.03	0.04143354	0.04089114	
456.23	0.04230417	0.04194293	
456.43	0.04323378	0.0429797	
456.63	0.0448061	0.04400166	
456.83	0.04618483	0.04500903	
457.03	0.04739654	0.04600203	
457.23	0.04819521	0.04698086	
457.43	0.04925248	0.04794573	
457.63	0.0508098	0.04889686	
457.83	0.05156437	0.04983443	
458.03	0.05260112	0.05075865	
458.23	0.05397265	0.05166971	
458.43	0.05526022	0.05256781	
458.63	0.05701076	0.05345313	
458.83	0.05875376	0.05432587	
459.03	0.05979461	0.05518621	
459.23	0.06105357	0.05603433	
459.43	0.06177626	0.05687041	
459.63	0.06268581	0.05769462	
459.83	0.06381292	0.05850714	
460.03	0.06379283	0.05930814	
460.23	0.06398606	0.0600978	
460.43	0.06433213	0.06087626	
460.63	0.06502021	0.06164371	
460.83	0.06529521	0.0624003	
461.03	0.06553944	0.0631462	
461.23	0.06592848	0.06388154	
461.43	0.0668772	0.06460651	
461.63	0.06816969	0.06532123	
461.83	0.0685954	0.06602587	
462.03	0.06911378	0.06672057	
462.23	0.07014085	0.06740548	
462.43	0.07111708	0.06808075	
462.63	0.07236526	0.0687465	
462.83	0.07303905	0.06940289	
463.03	0.07321791	0.07005005	
463.23	0.07386587	0.07068811	
463.43	0.07440521	0.07131721	
463.63	0.0749202	0.07193748	
463.83	0.07521155	0.07254905	
464.03	0.07530556	0.07315204	
464.23	0.07589657	0.07374659	
464.43	0.07660034	0.07433281	
464.63	0.07715855	0.07491083	
464.83	0.07728864	0.07548077	
465.03	0.07828878	0.07604275	
465.23	0.07898942	0.07659688	
465.43	0.07994329	0.07714328	
465.63	0.08106733	0.07768206	
465.83	0.08113616	0.07821333	
466.03	0.0817412	0.07873721	
466.23	0.08258313	0.0792538	
466.43	0.0832263	0.0797632	
466.63	0.08412013	0.08026554	
466.83	0.08445239	0.0807609	
467.03	0.08485332	0.08124938	
467.23	0.08552209	0.0817311	
467.43	0.08586223	0.08220615	
467.63	0.08605495	0.08267463	
467.83	0.08631695	0.08313663	
