Conc1	4E-07	
Start1	450.03	
Stop1	2549.83	
Kobs	0.399427763371899	
Error Kobs	0.0104952582647714	
Koff	0.00345148575703972	
Error Koff	2.29175675974755E-05	
Time1	Data1	Fit1	
450.03	0.01923513	0.01923513	
450.23	0.02640219	0.03162477	
450.43	0.03466644	0.04307925	
450.63	0.04407942	0.05367034	
450.83	0.05391627	0.06346433	
451.03	0.06422539	0.07252241	
451.23	0.07499894	0.08090106	
451.43	0.08570664	0.08865244	
451.63	0.09626548	0.0958247	
451.83	0.1060261	0.10246229	
452.03	0.11455679	0.10860624	
452.23	0.12141062	0.11429445	
452.43	0.12697638	0.1195619	
452.63	0.13172055	0.12444088	
452.83	0.13587408	0.12896119	
453.03	0.13929668	0.13315038	
453.23	0.14246315	0.13703385	
453.43	0.14534699	0.14063505	
453.63	0.14769454	0.14397566	
453.83	0.14982249	0.14707566	
454.03	0.15225651	0.14995352	
454.23	0.15429053	0.15262629	
454.43	0.15568599	0.15510969	
454.63	0.15715325	0.15741825	
454.83	0.15831836	0.15956539	
455.03	0.15950195	0.16156348	
455.23	0.16156433	0.16342397	
455.43	0.16283955	0.1651574	
455.63	0.16443964	0.16677351	
455.83	0.16554789	0.1682813	
456.03	0.16727834	0.16968909	
456.23	0.16828105	0.17100452	
456.43	0.16947333	0.17223469	
456.63	0.17046579	0.17338612	
456.83	0.17160293	0.17446485	
457.03	0.17270337	0.17547645	
457.23	0.17385639	0.17642607	
457.43	0.17461356	0.17731845	
457.63	0.17576265	0.17815796	
457.83	0.17695853	0.17894867	
458.03	0.17806698	0.1796943	
458.23	0.17810414	0.18039831	
458.43	0.17817706	0.18106388	
458.63	0.17870765	0.18169394	
458.83	0.17889562	0.18229122	
459.03	0.17902221	0.18285822	
459.23	0.17976344	0.18339725	
459.43	0.17974352	0.18391044	
459.63	0.17989038	0.18439978	
459.83	0.18011102	0.18486707	
460.03	0.18118517	0.18531401	
460.23	0.1812942	0.18574213	
460.43	0.18189238	0.18615288	
460.63	0.18214177	0.18654758	
460.83	0.18308104	0.18692745	
461.03	0.18375076	0.18729361	
461.23	0.1846192	0.1876471	
461.43	0.18516677	0.1879889	
461.63	0.18597555	0.18831987	
461.83	0.18645895	0.18864085	
462.03	0.1871061	0.18895259	
462.23	0.18713807	0.18925578	
462.43	0.18753352	0.18955108	
