Conc1	1E-06	
Start1	690.04	
Stop1	2789.84	
Kobs	0.210642422722655	
Error Kobs	0.00485493702354936	
Koff	0.00266125447155355	
Error Koff	2.0837298364141E-05	
Time1	Data1	Fit1	
690.04	0.0406418	0.0406418	
690.24	0.05679188	0.05525061	
690.44	0.07444904	0.06926494	
690.64	0.0940774	0.08270931	
690.84	0.1145253	0.09560723	
691.04	0.13581622	0.10798122	
691.24	0.15701235	0.1198529	
691.44	0.17733582	0.13124299	
691.64	0.19604189	0.14217134	
691.84	0.21256763	0.152657	
692.04	0.22622151	0.16271823	
692.24	0.23631423	0.17237252	
692.44	0.24412274	0.18163666	
692.64	0.25131994	0.19052674	
692.84	0.25730012	0.19905818	
693.04	0.26240633	0.20724577	
693.24	0.26679934	0.21510369	
693.44	0.2710843	0.22264553	
693.64	0.27522939	0.22988434	
693.84	0.27920434	0.23683259	
694.04	0.28220402	0.24350228	
694.24	0.28475379	0.24990488	
694.44	0.28694853	0.25605142	
694.64	0.28993071	0.26195244	
694.84	0.29217359	0.26761808	
695.04	0.2949288	0.27305802	
695.24	0.2972633	0.27828159	
695.44	0.29914529	0.28329769	
695.64	0.30093294	0.28811489	
695.84	0.30285342	0.29274138	
696.04	0.30445599	0.29718502	
696.24	0.30641789	0.30145334	
696.44	0.30781006	0.30555359	
696.64	0.30944183	0.30949267	
696.84	0.31128189	0.31327725	
697.04	0.31286052	0.31691367	
697.24	0.31460953	0.32040806	
697.44	0.31653086	0.32376626	
697.64	0.31837591	0.32699388	
697.84	0.31980133	0.33009631	
698.04	0.32116534	0.3330787	
698.24	0.32254336	0.335946	
698.44	0.32422498	0.33870296	
698.64	0.32583896	0.34135411	
698.84	0.32738906	0.34390382	
699.04	0.32927344	0.34635627	
699.24	0.33029576	0.34871545	
699.44	0.33150846	0.35098522	
699.64	0.33258996	0.35316926	
699.84	0.3338083	0.35527109	
700.04	0.33464142	0.35729411	
700.24	0.3357819	0.35924155	
700.44	0.33650465	0.36111653	
