Conc1	1E-06	
Start1	690.04	
Stop1	2789.84	
Kobs	0.028319635477192	
Error Kobs	0.000375544606074414	
Koff	0.00281138216055409	
Error Koff	2.00885058720887E-05	
Time1	Data1	Fit1	
690.04	0.01226375	0.01226375	
690.24	0.01922973	0.01408024	
690.44	0.02672878	0.01588691	
690.64	0.0348765	0.01768382	
690.84	0.04308424	0.01947101	
691.04	0.05162477	0.02124854	
691.24	0.05992449	0.02301647	
691.44	0.06782949	0.02477485	
691.64	0.07442413	0.02652374	
691.84	0.08015846	0.02826318	
692.04	0.08473422	0.02999324	
692.24	0.08805362	0.03171395	
692.44	0.09084745	0.03342539	
692.64	0.09348923	0.03512759	
692.84	0.09606888	0.03682062	
693.04	0.09864327	0.03850452	
693.24	0.10104157	0.04017934	
693.44	0.10312601	0.04184513	
693.64	0.10564599	0.04350195	
693.84	0.10772815	0.04514985	
694.04	0.10937092	0.04678888	
694.24	0.11114229	0.04841908	
694.44	0.11307211	0.05004051	
694.64	0.11488955	0.05165321	
694.84	0.11642425	0.05325724	
695.04	0.11848908	0.05485265	
695.24	0.12021179	0.05643947	
695.44	0.12144619	0.05801777	
695.64	0.122296	0.05958758	
695.84	0.12399057	0.06114897	
696.04	0.1252816	0.06270196	
696.24	0.12644887	0.06424662	
696.44	0.12692181	0.06578298	
696.64	0.12806332	0.0673111	
696.84	0.12943496	0.06883102	
697.04	0.13061708	0.07034279	
697.24	0.1313376	0.07184645	
697.44	0.13239093	0.07334205	
697.64	0.13351638	0.07482964	
697.84	0.13406059	0.07630926	
698.04	0.13466751	0.07778094	
698.24	0.13612784	0.07924475	
698.44	0.13726152	0.08070072	
698.64	0.13825778	0.0821489	
698.84	0.13938902	0.08358933	
699.04	0.14118991	0.08502206	
699.24	0.14223415	0.08644712	
699.44	0.14332332	0.08786457	
699.64	0.14430491	0.08927444	
699.84	0.145711	0.09067678	
700.04	0.14648703	0.09207162	
700.24	0.14689042	0.09345902	
700.44	0.14723057	0.09483902	
700.64	0.14842383	0.09621164	
700.84	0.14921166	0.09757695	
701.04	0.14995244	0.09893497	
701.24	0.15050925	0.10028575	
701.44	0.15088276	0.10162933	
701.64	0.15161673	0.10296575	
701.84	0.1522261	0.10429505	
702.04	0.15331362	0.10561728	
702.24	0.15447772	0.10693246	
702.44	0.1549253	0.10824064	
702.64	0.15558122	0.10954186	
702.84	0.15666238	0.11083616	
703.04	0.15776549	0.11212358	
703.24	0.15829265	0.11340416	
703.44	0.15908226	0.11467793	
703.64	0.15981018	0.11594493	
703.84	0.16052742	0.1172052	
704.04	0.16080444	0.11845879	
704.24	0.16114549	0.11970572	
704.44	0.16140496	0.12094603	
704.64	0.16238748	0.12217977	
704.84	0.16278206	0.12340696	
705.04	0.16327174	0.12462765	
705.24	0.16369884	0.12584187	
705.44	0.16413104	0.12704966	
705.64	0.1652647	0.12825105	
705.84	0.1661478	0.12944609	
706.04	0.16712909	0.1306348	
706.24	0.16803398	0.13181722	
706.44	0.16868771	0.13299339	
706.64	0.16938527	0.13416334	
706.84	0.17083163	0.13532711	
707.04	0.17146753	0.13648473	
707.24	0.17201747	0.13763624	
707.44	0.17276155	0.13878167	
707.64	0.17336024	0.13992105	
707.84	0.17356344	0.14105443	
708.04	0.1740866	0.14218182	
708.24	0.17463123	0.14330328	
708.44	0.17501851	0.14441882	
708.64	0.17561946	0.14552849	
708.84	0.17578159	0.14663231	
