Conc1	2E-09	
Start1	450.06	
Stop1	2549.87	
Kobs	0.0134543096276124	
Error Kobs	0.000127393516327766	
Koff	0.00459407426848923	
Error Koff	6.44178706818029E-05	
Time1	Data1	Fit1	
450.06	0.00057341	0.00057341	
450.26	0.00080715	0.00072181	
450.46	0.00093359	0.00086981	
450.66	0.00106318	0.00101743	
450.86	0.00104639	0.00116466	
451.06	0.00107666	0.00131151	
451.26	0.00092076	0.00145797	
451.46	0.00068308	0.00160405	
451.66	0.00129486	0.00174975	
451.86	0.00151786	0.00189507	
452.06	0.00186185	0.00204001	
452.26	0.0025044	0.00218456	
452.46	0.00301912	0.00232875	
452.66	0.00348989	0.00247255	
452.86	0.00386242	0.00261598	
453.06	0.00392239	0.00275903	
453.26	0.00464953	0.00290171	
453.46	0.00460831	0.00304402	
453.66	0.00512234	0.00318595	
453.86	0.00534135	0.00332752	
454.06	0.0055774	0.00346871	
454.26	0.00616243	0.00360954	
454.46	0.00619343	0.00374999	
454.66	0.00607462	0.00389009	
454.86	0.00613163	0.00402981	
455.06	0.00566365	0.00416917	
455.26	0.00517322	0.00430817	
455.46	0.0055757	0.0044468	
455.66	0.00632301	0.00458507	
455.86	0.00633461	0.00472298	
456.06	0.0066447	0.00486053	
456.26	0.0069169	0.00499772	
456.46	0.00716428	0.00513456	
456.66	0.00711811	0.00527103	
456.86	0.00713952	0.00540715	
457.06	0.00689309	0.00554292	
457.26	0.00671162	0.00567833	
457.46	0.00609255	0.00581339	
457.66	0.00615882	0.00594809	
457.86	0.00562139	0.00608245	
458.06	0.00606161	0.00621645	
458.26	0.00668437	0.0063501	
458.46	0.00652098	0.00648341	
458.66	0.00666654	0.00661637	
458.86	0.00661333	0.00674898	
459.06	0.00635404	0.00688124	
459.26	0.00672932	0.00701316	
459.46	0.00741614	0.00714474	
459.66	0.00734077	0.00727597	
459.86	0.00758449	0.00740687	
460.06	0.00765819	0.00753742	
460.26	0.00800113	0.00766763	
460.46	0.00865463	0.0077975	
460.66	0.00875747	0.00792703	
460.86	0.00882594	0.00805622	
461.06	0.00814199	0.00818508	
461.26	0.00771588	0.00831361	
461.46	0.00773186	0.00844179	
461.66	0.0077886	0.00856965	
461.86	0.00737006	0.00869717	
462.06	0.00768417	0.00882436	
462.26	0.00794146	0.00895121	
462.46	0.00808387	0.00907774	
462.66	0.00793629	0.00920394	
462.86	0.008013	0.00932981	
463.06	0.00842076	0.00945535	
463.26	0.00884667	0.00958057	
463.46	0.0091662	0.00970546	
463.66	0.00954837	0.00983002	
463.86	0.00965489	0.00995426	
464.06	0.0101768	0.01007818	
464.26	0.01072268	0.01020177	
464.46	0.01080712	0.01032504	
464.66	0.01074354	0.01044799	
464.86	0.0105153	0.01057063	
465.06	0.01029832	0.01069294	
465.26	0.01035099	0.01081494	
465.46	0.01112562	0.01093661	
465.66	0.01060983	0.01105797	
465.86	0.01069508	0.01117902	
466.06	0.01084662	0.01129975	
466.26	0.01098123	0.01142017	
466.46	0.01108383	0.01154027	
466.66	0.01117855	0.01166007	
466.86	0.01160107	0.01177955	
467.06	0.01207103	0.01189872	
467.26	0.01245903	0.01201758	
467.46	0.01276812	0.01213613	
467.66	0.01316193	0.01225437	
467.86	0.01313816	0.01237231	
468.06	0.01371876	0.01248994	
468.26	0.0132565	0.01260726	
468.46	0.01309918	0.01272428	
468.66	0.0131251	0.012841	
468.86	0.01301015	0.01295741	
469.06	0.01280382	0.01307352	
469.26	0.01270729	0.01318933	
469.46	0.01277255	0.01330484	
469.66	0.01261314	0.01342005	
469.86	0.01298014	0.01353496	
470.06	0.01318759	0.01364957	
470.26	0.01377433	0.01376389	
470.46	0.01394036	0.0138779	
470.66	0.01405341	0.01399162	
470.86	0.01434472	0.01410505	
471.06	0.01440302	0.01421818	
471.26	0.01456188	0.01433102	
471.46	0.01492098	0.01444357	
471.66	0.01548821	0.01455582	
471.86	0.01517528	0.01466779	
472.06	0.01488964	0.01477946	
472.26	0.01441526	0.01489084	
472.46	0.01444192	0.01500194	
472.66	0.01422978	0.01511274	
472.86	0.0139262	0.01522326	
473.06	0.01366399	0.0153335	
473.26	0.01352618	0.01544344	
473.46	0.0134747	0.01555311	
473.66	0.01391114	0.01566248	
473.86	0.01381926	0.01577158	
474.06	0.0143286	0.01588039	
474.26	0.01493265	0.01598892	
474.46	0.01496135	0.01609717	
474.66	0.01533512	0.01620514	
474.86	0.01502082	0.01631283	
475.06	0.01493822	0.01642024	
475.26	0.01511679	0.01652737	
475.46	0.01518917	0.01663423	
475.66	0.01493863	0.01674081	
475.86	0.01402655	0.01684711	
476.06	0.01426426	0.01695314	
476.26	0.01420945	0.01705889	
476.46	0.01481479	0.01716437	
476.66	0.01556737	0.01726958	
476.86	0.01598803	0.01737451	
477.06	0.01621554	0.01747917	
477.26	0.01645078	0.01758357	
477.46	0.016945	0.01768769	
477.66	0.01727984	0.01779154	
477.86	0.01766994	0.01789512	
478.06	0.01848	0.01799844	
478.26	0.01893094	0.01810149	
478.46	0.01901393	0.01820427	
478.66	0.01877904	0.01830679	
478.86	0.01809645	0.01840904	
479.06	0.01800116	0.01851103	
479.26	0.01757279	0.01861276	
479.46	0.0172793	0.01871422	
479.66	0.01705719	0.01881542	
479.86	0.0168987	0.01891636	
480.06	0.01701813	0.01901703	
480.26	0.01691997	0.01911745	
480.46	0.01793026	0.01921761	
480.66	0.01835789	0.01931751	
480.86	0.01842471	0.01941715	
481.06	0.01863737	0.01951654	
481.26	0.01855285	0.01961566	
481.46	0.01859234	0.01971454	
481.66	0.01898563	0.01981315	
481.86	0.01912069	0.01991151	
482.06	0.01954792	0.02000962	
482.26	0.01970136	0.02010748	
482.46	0.01969146	0.02020508	
482.66	0.01966446	0.02030243	
482.86	0.01980922	0.02039953	
483.06	0.02016387	0.02049638	
483.26	0.02047049	0.02059298	
483.46	0.02072664	0.02068933	
483.66	0.02071581	0.02078544	
483.86	0.02076897	0.02088129	
484.06	0.02077878	0.0209769	
484.26	0.02095009	0.02107226	
484.46	0.02108034	0.02116738	
484.66	0.02103085	0.02126225	
484.86	0.02082859	0.02135687	
485.06	0.02087456	0.02145125	
485.26	0.02013701	0.02154539	
485.46	0.02008858	0.02163929	
485.66	0.02022456	0.02173294	
485.86	0.01985869	0.02182636	
486.06	0.02003814	0.02191953	
486.26	0.01998158	0.02201247	
486.46	0.02014849	0.02210516	
486.66	0.02065225	0.02219761	
486.86	0.02114912	0.02228983	
487.06	0.02132443	0.02238181	
487.26	0.02094647	0.02247356	
487.46	0.02121651	0.02256506	
487.66	0.02155983	0.02265634	
487.86	0.02191471	0.02274737	
488.06	0.02232709	0.02283818	
488.26	0.0223602	0.02292875	
488.46	0.02232045	0.02301908	
488.66	0.02255534	0.02310919	
488.86	0.02239036	0.02319906	
489.06	0.02229667	0.0232887	
489.26	0.02191462	0.02337811	
489.46	0.02185875	0.02346729	
489.66	0.02140936	0.02355625	
489.86	0.02142655	0.02364497	
490.06	0.02166237	0.02373347	
490.26	0.02179411	0.02382174	
490.46	0.02216851	0.02390978	
490.66	0.0227084	0.02399759	
490.86	0.02268098	0.02408518	
491.06	0.02235154	0.02417255	
491.26	0.0226752	0.02425969	
491.46	0.02345654	0.02434661	
491.66	0.02378571	0.0244333	
491.86	0.02400567	0.02451978	
492.06	0.02471763	0.02460603	
492.26	0.02450246	0.02469205	
492.46	0.02436295	0.02477786	
492.66	0.02429763	0.02486345	
492.86	0.0240844	0.02494882	
493.06	0.02425112	0.02503397	
493.26	0.02447017	0.0251189	
493.46	0.02429031	0.02520361	
493.66	0.02384089	0.02528811	
493.86	0.02422279	0.02537239	
494.06	0.02461089	0.02545645	
494.26	0.0243173	0.0255403	
494.46	0.0245308	0.02562394	
494.66	0.02493275	0.02570736	
494.86	0.02424801	0.02579056	
495.06	0.02418779	0.02587355	
495.26	0.02438195	0.02595633	
495.46	0.0244868	0.0260389	
495.66	0.02459479	0.02612126	
495.86	0.02480437	0.0262034	
496.06	0.02515507	0.02628534	
496.26	0.0257061	0.02636706	
496.46	0.02622176	0.02644858	
496.66	0.02645206	0.02652989	
496.86	0.02677337	0.02661099	
497.06	0.02751029	0.02669188	
497.26	0.02793084	0.02677257	
497.46	0.02782382	0.02685305	
497.66	0.02745261	0.02693332	
497.86	0.02791745	0.02701339	
498.06	0.02829923	0.02709325	
498.26	0.02762971	0.02717291	
498.46	0.02742645	0.02725237	
498.66	0.02709521	0.02733162	
498.86	0.02632065	0.02741067	
499.06	0.02624721	0.02748952	
499.26	0.02654259	0.02756816	
499.46	0.02682492	0.02764661	
499.66	0.02696831	0.02772486	
499.86	0.02722623	0.0278029	
500.06	0.02758404	0.02788075	
500.26	0.02807216	0.02795839	
500.46	0.02792407	0.02803584	
500.66	0.02790801	0.0281131	
500.86	0.02802625	0.02819015	
501.06	0.02795045	0.02826701	
501.26	0.02821844	0.02834367	
501.46	0.02789895	0.02842014	
501.66	0.02810756	0.02849641	
501.86	0.02815301	0.02857249	
502.06	0.02801366	0.02864837	
502.26	0.02723327	0.02872406	
502.46	0.02727657	0.02879955	
502.66	0.02770016	0.02887486	
502.86	0.02808092	0.02894997	
503.06	0.0282507	0.02902489	
503.26	0.028881	0.02909962	
503.46	0.02885052	0.02917416	
503.66	0.02890265	0.02924851	
503.86	0.02879522	0.02932267	
504.06	0.02830856	0.02939664	
504.26	0.02826352	0.02947043	
504.46	0.02828623	0.02954402	
504.66	0.02834584	0.02961743	
504.86	0.02854737	0.02969065	
505.06	0.02840213	0.02976369	
505.26	0.02882161	0.02983653	
505.46	0.02859168	0.0299092	
505.66	0.02860531	0.02998168	
505.86	0.02862043	0.03005397	
506.06	0.02885697	0.03012608	
506.26	0.02921065	0.03019801	
506.46	0.02992928	0.03026975	
506.66	0.03053865	0.03034132	
506.86	0.03092839	0.0304127	
507.06	0.03100045	0.0304839	
507.26	0.03111632	0.03055491	
507.46	0.03090953	0.03062575	
507.66	0.03101147	0.03069641	
507.86	0.0308343	0.03076689	
508.06	0.03061189	0.03083719	
508.26	0.03063652	0.03090731	
508.46	0.0302093	0.03097725	
508.66	0.02979459	0.03104701	
508.86	0.02996471	0.0311166	
509.06	0.02947858	0.03118601	
509.26	0.0291566	0.03125525	
509.46	0.02895394	0.03132431	
509.66	0.0289836	0.03139319	
509.86	0.02964685	0.0314619	
510.06	0.02976289	0.03153044	
510.26	0.02989774	0.0315988	
510.46	0.0302445	0.03166699	
510.66	0.0304424	0.03173501	
510.86	0.03104846	0.03180285	
511.06	0.03115606	0.03187052	
511.26	0.03157583	0.03193802	
511.46	0.03217308	0.03200535	
511.66	0.03245701	0.03207251	
511.86	0.03255107	0.0321395	
512.06	0.03272126	0.03220632	
512.26	0.03267259	0.03227297	
512.46	0.03203789	0.03233945	
512.66	0.03205771	0.03240576	
512.86	0.03278612	0.03247191	
513.06	0.03263988	0.03253789	
513.26	0.03232341	0.0326037	
513.46	0.03248888	0.03266934	
513.66	0.0325618	0.03273482	
513.86	0.03284779	0.03280013	
514.06	0.03295223	0.03286528	
514.26	0.03264219	0.03293027	
514.46	0.03271489	0.03299509	
514.66	0.03273662	0.03305974	
514.86	0.03292502	0.03312423	
515.06	0.03332806	0.03318856	
515.26	0.03384362	0.03325273	
515.46	0.03372124	0.03331673	
515.66	0.03361938	0.03338058	
515.86	0.0336323	0.03344426	
516.06	0.0341317	0.03350778	
516.26	0.03380611	0.03357114	
516.46	0.03363638	0.03363434	
516.66	0.03399118	0.03369738	
516.86	0.03437816	0.03376027	
517.06	0.03412967	0.03382299	
517.26	0.03432811	0.03388556	
517.46	0.03464599	0.03394796	
517.66	0.03484904	0.03401021	
517.86	0.03457625	0.03407231	
518.06	0.03447844	0.03413425	
518.26	0.03416144	0.03419603	
518.46	0.03400817	0.03425765	
518.66	0.0337359	0.03431912	
518.86	0.03366502	0.03438044	
519.06	0.03394503	0.0344416	
519.26	0.03387437	0.03450261	
519.46	0.03374186	0.03456346	
519.66	0.03427296	0.03462416	
519.86	0.03435185	0.03468471	
520.06	0.0349748	0.03474511	
520.26	0.03481802	0.03480535	
520.46	0.03537769	0.03486544	
520.66	0.03528204	0.03492538	
520.86	0.0353316	0.03498517	
521.06	0.03533988	0.03504481	
521.26	0.03562949	0.03510431	
521.46	0.03535629	0.03516365	
521.66	0.03506996	0.03522284	
521.86	0.03463789	0.03528188	
522.06	0.03485621	0.03534078	
522.26	0.03515905	0.03539952	
522.46	0.0349751	0.03545812	
522.66	0.03483409	0.03551657	
522.86	0.03486026	0.03557488	
523.06	0.03503384	0.03563304	
523.26	0.03546394	0.03569105	
523.46	0.035655	0.03574892	
523.66	0.0362427	0.03580664	
523.86	0.03635519	0.03586422	
524.06	0.03696061	0.03592166	
524.26	0.03701681	0.03597895	
524.46	0.03705999	0.03603609	
524.66	0.03682141	0.03609309	
524.86	0.03686447	0.03614996	
525.06	0.03671037	0.03620667	
525.26	0.0365057	0.03626325	
525.46	0.0358347	0.03631968	
525.66	0.03533703	0.03637598	
525.86	0.03525192	0.03643213	
526.06	0.03517812	0.03648814	
526.26	0.03542426	0.03654401	
526.46	0.03519331	0.03659974	
526.66	0.03497899	0.03665533	
526.86	0.03488334	0.03671079	
527.06	0.03471714	0.0367661	
527.26	0.0350062	0.03682128	
527.46	0.03484411	0.03687632	
527.66	0.03554544	0.03693122	
527.86	0.0360517	0.03698598	
528.06	0.03704147	0.03704061	
528.26	0.03739071	0.0370951	
528.46	0.03804352	0.03714945	
528.66	0.03855179	0.03720367	
528.86	0.03839805	0.03725775	
529.06	0.03834202	0.0373117	
529.26	0.03825418	0.03736551	
529.46	0.03795473	0.03741919	
529.66	0.0379295	0.03747274	
529.86	0.03815679	0.03752615	
530.06	0.03857541	0.03757943	
530.26	0.03899361	0.03763258	
530.46	0.0389465	0.03768559	
530.66	0.03870006	0.03773847	
530.86	0.03846119	0.03779122	
531.06	0.03803208	0.03784384	
531.26	0.03816743	0.03789633	
531.46	0.03784819	0.03794868	
531.66	0.03833432	0.03800091	
531.86	0.03842837	0.038053	
532.06	0.03866955	0.03810497	
532.26	0.03830317	0.03815681	
532.46	0.03791101	0.03820852	
532.66	0.0377395	0.0382601	
532.86	0.03766842	0.03831155	
533.06	0.0379182	0.03836287	
533.26	0.03790359	0.03841407	
533.46	0.03790112	0.03846513	
533.66	0.03794741	0.03851608	
533.86	0.03827667	0.03856689	
534.06	0.03854287	0.03861758	
534.26	0.03822678	0.03866814	
534.46	0.03834632	0.03871858	
534.66	0.03785415	0.03876889	
534.86	0.03802457	0.03881908	
535.06	0.03834811	0.03886914	
535.26	0.03849542	0.03891908	
535.46	0.03844371	0.0389689	
535.66	0.03857798	0.03901859	
535.86	0.03826246	0.03906816	
536.06	0.03853955	0.0391176	
536.26	0.03799584	0.03916693	
536.46	0.0376579	0.03921613	
536.66	0.0379206	0.03926521	
536.86	0.03791664	0.03931416	
537.06	0.0380065	0.039363	
537.26	0.03867269	0.03941171	
537.46	0.03881476	0.03946031	
537.66	0.03871085	0.03950878	
537.86	0.03895524	0.03955714	
538.06	0.0386028	0.03960537	
538.26	0.03836853	0.03965349	
538.46	0.03861346	0.03970148	
538.66	0.03834901	0.03974936	
538.86	0.03937912	0.03979712	
539.06	0.03949878	0.03984476	
539.26	0.03945558	0.03989229	
539.46	0.03945801	0.03993969	
539.66	0.03924219	0.03998698	
539.86	0.03908875	0.04003415	
540.06	0.03928699	0.04008121	
540.26	0.03878159	0.04012815	
540.46	0.0390093	0.04017497	
540.66	0.03944204	0.04022168	
540.86	0.03959787	0.04026828	
541.06	0.04009149	0.04031475	
541.26	0.04056603	0.04036112	
541.46	0.04004495	0.04040737	
541.66	0.03985464	0.0404535	
541.86	0.04019846	0.04049953	
542.06	0.03992661	0.04054543	
542.26	0.03998562	0.04059123	
542.46	0.04029792	0.04063691	
542.66	0.04073192	0.04068248	
542.86	0.04105819	0.04072794	
543.06	0.04114376	0.04077329	
543.26	0.04127442	0.04081852	
543.46	0.04096668	0.04086365	
543.66	0.04059962	0.04090866	
543.86	0.04042732	0.04095356	
544.06	0.04063862	0.04099835	
544.26	0.04067724	0.04104303	
544.46	0.04099106	0.04108761	
544.66	0.04093584	0.04113207	
544.86	0.04079704	0.04117642	
545.06	0.04124184	0.04122067	
545.26	0.04114662	0.0412648	
545.46	0.04114991	0.04130883	
545.66	0.04151072	0.04135275	
545.86	0.04204451	0.04139656	
546.06	0.04184725	0.04144027	
546.26	0.04180649	0.04148386	
546.46	0.04238971	0.04152735	
546.66	0.04259476	0.04157074	
546.86	0.04264845	0.04161401	
547.06	0.04289106	0.04165719	
547.26	0.04242404	0.04170025	
547.46	0.04235807	0.04174321	
547.66	0.04223765	0.04178607	
547.86	0.04188464	0.04182882	
548.06	0.04168273	0.04187146	
548.26	0.04159674	0.041914	
548.46	0.04145468	0.04195644	
548.66	0.04102253	0.04199878	
548.86	0.04128292	0.04204101	
549.06	0.04125615	0.04208313	
549.26	0.04096455	0.04212516	
549.46	0.04125036	0.04216708	
549.66	0.04132006	0.0422089	
549.86	0.04152697	0.04225061	
550.06	0.04139822	0.04229223	
550.26	0.04150987	0.04233374	
550.46	0.04253862	0.04237516	
550.66	0.04256728	0.04241647	
550.86	0.04305975	0.04245768	
551.06	0.0434352	0.04249879	
551.26	0.04395226	0.0425398	
551.46	0.04420793	0.04258071	
551.66	0.04429028	0.04262152	
551.86	0.04405615	0.04266223	
552.06	0.04405082	0.04270284	
552.26	0.0441584	0.04274335	
552.46	0.04412197	0.04278377	
552.66	0.04398919	0.04282408	
552.86	0.04398132	0.0428643	
553.06	0.04339788	0.04290442	
553.26	0.0430574	0.04294445	
553.46	0.04312645	0.04298437	
553.66	0.04285001	0.0430242	
553.86	0.04262287	0.04306393	
554.06	0.04232615	0.04310357	
554.26	0.04255178	0.04314311	
554.46	0.04280256	0.04318255	
554.66	0.0428283	0.0432219	
554.86	0.0431517	0.04326115	
555.06	0.04327759	0.0433003	
555.26	0.04346211	0.04333937	
555.46	0.043591	0.04337833	
555.66	0.04415958	0.04341721	
555.86	0.04454761	0.04345598	
556.06	0.04471594	0.04349467	
556.26	0.04451934	0.04353326	
556.46	0.04480977	0.04357176	
556.66	0.0447004	0.04361016	
556.86	0.0448983	0.04364847	
557.06	0.04473085	0.04368669	
557.26	0.04466045	0.04372482	
557.46	0.04481696	0.04376285	
557.66	0.04394847	0.04380079	
557.86	0.04372723	0.04383864	
558.06	0.04400898	0.0438764	
558.26	0.04395694	0.04391407	
558.46	0.04363618	0.04395165	
558.66	0.04342028	0.04398913	
558.86	0.04297524	0.04402653	
559.06	0.04353887	0.04406383	
559.26	0.04401926	0.04410105	
559.46	0.04459745	0.04413817	
559.66	0.04490055	0.04417521	
559.86	0.04501233	0.04421216	
560.06	0.04472937	0.04424901	
560.26	0.04482443	0.04428578	
560.46	0.04525341	0.04432246	
560.66	0.04537012	0.04435905	
560.86	0.04571805	0.04439556	
561.06	0.04559181	0.04443197	
561.26	0.04546116	0.0444683	
561.46	0.04534742	0.04450454	
561.66	0.04486427	0.0445407	
561.86	0.04524713	0.04457676	
562.06	0.04552406	0.04461274	
562.26	0.04504593	0.04464864	
562.46	0.04490849	0.04468445	
562.66	0.04480717	0.04472017	
562.86	0.04528502	0.0447558	
563.06	0.0462796	0.04479135	
563.26	0.04620442	0.04482682	
