Conc1	2.5E-07	
Start1	690.01	
Stop1	2789.81	
Kobs	0.0937627194036145	
Error Kobs	0.000891728541075303	
Koff	0.00337154437955392	
Error Koff	1.70703934938754E-05	
Time1	Data1	Fit1	
690.01	0.01243143	0.01243143	
690.21	0.01480329	0.01815421	
690.41	0.01835586	0.02377178	
690.61	0.0222934	0.02928609	
690.81	0.02648239	0.03469904	
691.01	0.03135283	0.04001253	
691.21	0.03661256	0.04522841	
691.41	0.04207447	0.05034848	
691.61	0.04830918	0.05537452	
691.81	0.05368051	0.06030829	
692.01	0.05977209	0.06515149	
692.21	0.06556258	0.06990581	
692.41	0.07204712	0.07457289	
692.61	0.07758858	0.07915437	
692.81	0.08343471	0.08365182	
693.01	0.08944714	0.08806681	
693.21	0.09535208	0.09240088	
693.41	0.10122072	0.09665551	
693.61	0.10695943	0.1008322	
693.81	0.11266762	0.10493238	
694.01	0.11839903	0.10895748	
694.21	0.12370749	0.11290888	
694.41	0.12892416	0.11678797	
694.61	0.13385936	0.12059609	
694.81	0.13825344	0.12433454	
695.01	0.14299996	0.12800463	
695.21	0.14749318	0.13160762	
695.41	0.1516282	0.13514477	
695.61	0.155821	0.13861728	
695.81	0.15882148	0.14202637	
696.01	0.16330715	0.14537322	
696.21	0.16714316	0.14865897	
696.41	0.17109131	0.15188476	
696.61	0.17419549	0.15505171	
696.81	0.17735704	0.1581609	
697.01	0.18059378	0.16121342	
697.21	0.18383734	0.16421031	
697.41	0.18711243	0.16715261	
697.61	0.19048432	0.17004132	
697.81	0.19312928	0.17287746	
698.01	0.19577742	0.17566198	
698.21	0.19824483	0.17839585	
698.41	0.20053883	0.18108002	
698.61	0.20350198	0.18371539	
698.81	0.2060219	0.18630289	
699.01	0.20880387	0.18884339	
699.21	0.21129233	0.19133778	
699.41	0.2134411	0.1937869	
699.61	0.21581431	0.1961916	
699.81	0.21746378	0.19855271	
700.01	0.21983543	0.20087102	
700.21	0.22199984	0.20314735	
700.41	0.22388145	0.20538245	
700.61	0.22523581	0.20757711	
700.81	0.22678329	0.20973208	
701.01	0.22830717	0.21184808	
701.21	0.22988552	0.21392584	
701.41	0.23119834	0.21596608	
701.61	0.23249428	0.21796949	
701.81	0.23324205	0.21993675	
702.01	0.23448095	0.22186854	
702.21	0.23572885	0.22376551	
702.41	0.23692995	0.2256283	
702.61	0.23818649	0.22745757	
702.81	0.23971016	0.22925391	
703.01	0.24082784	0.23101796	
703.21	0.24200868	0.2327503	
703.41	0.24303781	0.23445153	
703.61	0.24421321	0.23612222	
703.81	0.24517854	0.23776295	
704.01	0.24694188	0.23937426	
704.21	0.24807584	0.2409567	
704.41	0.24885714	0.24251081	
704.61	0.24995908	0.24403711	
704.81	0.25144481	0.24553613	
705.01	0.25203655	0.24700836	
705.21	0.25328439	0.2484543	
705.41	0.25453068	0.24987445	
705.61	0.25592234	0.25126928	
705.81	0.25677912	0.25263926	
706.01	0.25766808	0.25398485	
706.21	0.25850003	0.25530651	
