Temperature Log
Time (s), Plate
2020/02/24 21:15:53, 24.8000
2020/02/24 21:16:53, 24.8000
2020/02/24 21:16:56, 24.8000
2020/02/24 21:17:56, 24.9000
2020/02/24 21:18:18, 24.9000
2020/02/24 21:18:32, 25.0000
2020/02/24 21:18:48, 25.0000
2020/02/24 21:19:03, 25.0000
2020/02/24 21:19:19, 25.0000
2020/02/24 21:19:35, 25.0000
2020/02/24 21:19:51, 25.0000
2020/02/24 21:20:51, 25.0000
2020/02/24 21:21:51, 25.0000
2020/02/24 21:22:51, 25.0000
2020/02/24 21:23:51, 25.0000
2020/02/24 21:24:51, 25.0000
2020/02/24 21:25:00, 25.0000
2020/02/24 21:26:00, 25.0000
2020/02/24 21:27:00, 25.0000
2020/02/24 21:28:01, 25.0000
2020/02/24 21:29:01, 25.0000
2020/02/24 21:30:01, 25.0000
2020/02/24 21:30:05, 25.0000
2020/02/24 21:31:06, 25.0000
2020/02/24 21:32:06, 25.0000
2020/02/24 21:33:06, 25.0000
2020/02/24 21:34:06, 25.0000
2020/02/24 21:35:06, 25.0000
2020/02/24 21:36:06, 25.0000
2020/02/24 21:37:06, 25.0000
2020/02/24 21:38:06, 25.0000
2020/02/24 21:39:06, 25.0000
2020/02/24 21:40:06, 25.0000
2020/02/24 21:41:06, 25.0000
2020/02/24 21:42:06, 25.0000
2020/02/24 21:43:06, 25.0000
2020/02/24 21:44:06, 25.0000
2020/02/24 21:45:06, 25.0000
2020/02/24 21:46:06, 25.0000
2020/02/24 21:47:06, 25.0000
2020/02/24 21:48:07, 25.0000
2020/02/24 21:49:07, 25.0000
2020/02/24 21:50:07, 25.0000
2020/02/24 21:50:12, 25.0000
2020/02/24 21:51:12, 25.0000
2020/02/24 21:52:12, 25.0000
2020/02/24 21:53:12, 25.0000
2020/02/24 21:54:12, 25.0000
2020/02/24 21:55:12, 25.0000
2020/02/24 21:56:13, 25.0000
2020/02/24 21:57:13, 25.0000
2020/02/24 21:58:13, 25.0000
2020/02/24 21:59:13, 25.0000
2020/02/24 22:00:13, 25.0000
2020/02/24 22:01:13, 25.0000
2020/02/24 22:02:13, 25.0000
2020/02/24 22:03:13, 25.0000
2020/02/24 22:04:13, 25.0000
2020/02/24 22:05:13, 25.0000
2020/02/24 22:05:20, 25.0000
2020/02/24 22:05:34, 25.0000
2020/02/24 22:05:50, 25.0000
2020/02/24 22:06:06, 25.0000
2020/02/24 22:06:21, 25.0000
2020/02/24 22:06:37, 25.0000
2020/02/24 22:06:53, 25.0000
2020/02/24 22:07:53, 25.0000
2020/02/24 22:08:53, 25.0000
2020/02/24 22:09:53, 25.0000
2020/02/24 22:10:53, 25.0000
2020/02/24 22:11:53, 25.0000
2020/02/24 22:12:28, 25.0000

Signature=0x88CFCC76
