Temperature Log
Time (s), Plate
2020/03/05 00:21:48, 24.8000
2020/03/05 00:21:53, 24.7000
2020/03/05 00:22:53, 24.7000
2020/03/05 00:23:15, 24.8000
2020/03/05 00:23:29, 24.9000
2020/03/05 00:23:45, 24.9000
2020/03/05 00:24:00, 24.9000
2020/03/05 00:24:16, 25.0000
2020/03/05 00:24:32, 25.0000
2020/03/05 00:24:48, 25.0000
2020/03/05 00:25:48, 25.1000
2020/03/05 00:25:57, 25.1000
2020/03/05 00:26:57, 25.1000
2020/03/05 00:27:58, 25.1000
2020/03/05 00:28:58, 25.1000
2020/03/05 00:29:58, 25.1000
2020/03/05 00:30:58, 25.1000
2020/03/05 00:31:03, 25.1000
2020/03/05 00:32:03, 25.0000
2020/03/05 00:33:03, 25.0000
2020/03/05 00:34:03, 25.0000
2020/03/05 00:35:03, 25.0000
2020/03/05 00:36:03, 25.0000
2020/03/05 00:37:03, 25.0000
2020/03/05 00:38:03, 25.0000
2020/03/05 00:39:03, 25.0000
2020/03/05 00:40:03, 25.0000
2020/03/05 00:41:03, 25.0000
2020/03/05 00:42:03, 25.0000
2020/03/05 00:43:03, 25.0000
2020/03/05 00:44:03, 25.0000
2020/03/05 00:45:03, 25.0000
2020/03/05 00:46:03, 25.0000
2020/03/05 00:47:03, 25.0000
2020/03/05 00:48:04, 25.0000
2020/03/05 00:49:04, 25.0000
2020/03/05 00:50:04, 25.0000
2020/03/05 00:51:04, 25.0000
2020/03/05 00:51:08, 25.0000
2020/03/05 00:52:08, 25.0000
2020/03/05 00:53:08, 25.0000
2020/03/05 00:54:08, 25.0000
2020/03/05 00:55:08, 25.0000
2020/03/05 00:56:08, 25.0000
2020/03/05 00:57:09, 25.0000
2020/03/05 00:58:09, 25.0000
2020/03/05 00:59:09, 25.0000
2020/03/05 01:00:09, 25.0000
2020/03/05 01:01:09, 25.0000
2020/03/05 01:02:09, 25.0000
2020/03/05 01:03:09, 25.0000
2020/03/05 01:04:09, 25.0000
2020/03/05 01:05:09, 25.0000
2020/03/05 01:06:09, 25.0000
2020/03/05 01:06:14, 25.0000
2020/03/05 01:06:29, 25.0000
2020/03/05 01:06:44, 25.0000
2020/03/05 01:07:00, 25.0000
2020/03/05 01:07:16, 25.0000
2020/03/05 01:07:32, 25.0000
2020/03/05 01:07:48, 25.0000
2020/03/05 01:08:48, 25.0000
2020/03/05 01:09:22, 25.0000

Signature=0xBDF89DE2
