Temperature Log
Time (s), Plate
2020/02/26 21:11:25, 24.9000
2020/02/26 21:12:25, 24.8000
2020/02/26 21:12:28, 24.8000
2020/02/26 21:13:28, 24.9000
2020/02/26 21:13:50, 24.9000
2020/02/26 21:14:04, 24.9000
2020/02/26 21:14:20, 25.0000
2020/02/26 21:14:35, 25.0000
2020/02/26 21:14:51, 25.0000
2020/02/26 21:15:07, 25.0000
2020/02/26 21:15:23, 25.0000
2020/02/26 21:16:23, 25.0000
2020/02/26 21:17:23, 25.0000
2020/02/26 21:18:23, 25.0000
2020/02/26 21:19:23, 25.0000
2020/02/26 21:20:23, 25.0000
2020/02/26 21:20:32, 25.0000
2020/02/26 21:21:32, 25.0000
2020/02/26 21:22:32, 25.0000
2020/02/26 21:23:32, 25.0000
2020/02/26 21:24:33, 25.0000
2020/02/26 21:25:33, 25.0000
2020/02/26 21:25:37, 25.0000
2020/02/26 21:26:37, 25.0000
2020/02/26 21:27:38, 25.0000
2020/02/26 21:28:38, 25.0000
2020/02/26 21:29:38, 25.0000
2020/02/26 21:30:38, 25.0000
2020/02/26 21:31:38, 25.0000
2020/02/26 21:32:38, 25.0000
2020/02/26 21:33:38, 25.0000
2020/02/26 21:34:38, 25.0000
2020/02/26 21:35:38, 25.0000
2020/02/26 21:36:38, 25.0000
2020/02/26 21:37:38, 25.0000
2020/02/26 21:38:38, 25.0000
2020/02/26 21:39:38, 25.0000
2020/02/26 21:40:38, 25.0000
2020/02/26 21:41:38, 25.0000
2020/02/26 21:42:38, 25.0000
2020/02/26 21:43:38, 25.0000
2020/02/26 21:44:39, 25.0000
2020/02/26 21:45:39, 25.0000
2020/02/26 21:45:45, 25.0000
2020/02/26 21:46:45, 25.0000
2020/02/26 21:47:45, 25.0000
2020/02/26 21:48:45, 25.0000
2020/02/26 21:49:45, 25.0000
2020/02/26 21:50:45, 25.0000
2020/02/26 21:51:45, 25.0000
2020/02/26 21:52:45, 25.0000
2020/02/26 21:53:45, 25.0000
2020/02/26 21:54:45, 25.0000
2020/02/26 21:55:45, 25.0000
2020/02/26 21:56:45, 25.0000
2020/02/26 21:57:45, 25.0000
2020/02/26 21:58:46, 25.0000
2020/02/26 21:59:46, 25.0000
2020/02/26 22:00:46, 25.0000
2020/02/26 22:00:53, 25.0000
2020/02/26 22:01:08, 25.0000
2020/02/26 22:01:24, 25.0000
2020/02/26 22:01:40, 25.0000
2020/02/26 22:01:56, 25.0000
2020/02/26 22:02:11, 25.0000
2020/02/26 22:02:27, 25.0000
2020/02/26 22:03:27, 25.0000
2020/02/26 22:04:27, 25.0000
2020/02/26 22:05:27, 25.0000
2020/02/26 22:06:28, 25.0000
2020/02/26 22:07:28, 25.0000
2020/02/26 22:08:02, 25.0000

Signature=0x7919B4AF
