Conc1	2.5E-07	
Start1	689.99	
Stop1	2789.79	
Kobs	0.0947904111011693	
Error Kobs	0.000944936206763818	
Koff	0.0466819029600138	
Error Koff	0.00218489490996746	
Time1	Data1	Fit1	
689.99	0.00374026	0.00374026	
690.19	0.00611989	0.0092556	
690.39	0.00982591	0.01466838	
690.59	0.01383982	0.01998053	
690.79	0.01856096	0.02519394	
690.99	0.02335999	0.03031047	
691.19	0.02854701	0.03533193	
691.39	0.03432831	0.04026012	
691.59	0.04068152	0.04509677	
691.79	0.04726626	0.04984361	
691.99	0.05384971	0.05450232	
692.19	0.05996394	0.05907456	
692.39	0.06639676	0.06356196	
692.59	0.07212771	0.0679661	
692.79	0.07718785	0.07228855	
692.99	0.0821493	0.07653085	
693.19	0.08759685	0.08069449	
693.39	0.09280451	0.08478095	
693.59	0.09770758	0.08879169	
693.79	0.10296625	0.09272812	
693.99	0.10822318	0.09659165	
694.19	0.11302497	0.10038363	
694.39	0.11866329	0.10410541	
694.59	0.1226549	0.10775831	
694.79	0.12671791	0.11134363	
694.99	0.13052077	0.11486263	
695.19	0.13465186	0.11831655	
695.39	0.13906976	0.12170662	
695.59	0.14327011	0.12503404	
695.79	0.14717325	0.12829998	
695.99	0.15076295	0.1315056	
696.19	0.15486441	0.13465203	
696.39	0.1587849	0.13774038	
696.59	0.16208312	0.14077174	
696.79	0.16522517	0.14374719	
696.99	0.16849799	0.14666776	
697.19	0.17162556	0.14953449	
697.39	0.17466679	0.1523484	
697.59	0.1776142	0.15511047	
697.79	0.18067476	0.15782167	
697.99	0.18322389	0.16048297	
698.19	0.18537857	0.16309529	
698.39	0.18787158	0.16565956	
698.59	0.18923829	0.16817668	
698.79	0.19153145	0.17064753	
698.99	0.19371296	0.17307299	
699.19	0.1959624	0.1754539	
699.39	0.19805196	0.1777911	
699.59	0.19991584	0.18008542	
699.79	0.20169928	0.18233765	
699.99	0.2036279	0.18454859	
700.19	0.20562127	0.186719	
700.39	0.20650563	0.18884966	
