Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	0.000629504735075646	
Error Kobs	6.13650589521251E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
726.62	0.4419951	0.44001318	
726.82	0.44252659	0.44041039	
727.02	0.44234861	0.44080707	
727.22	0.44323668	0.44120322	
727.42	0.44375753	0.44159884	
727.62	0.44367935	0.44199393	
727.82	0.44396162	0.44238849	
728.02	0.4443869	0.44278252	
728.22	0.44448174	0.44317603	
728.42	0.44516823	0.443569	
728.62	0.4454768	0.44396146	
728.82	0.44558838	0.44435339	
729.02	0.4455935	0.44474479	
729.22	0.44565015	0.44513567	
729.42	0.4460121	0.44552603	
729.62	0.44657136	0.44591586	
729.82	0.44720132	0.44630517	
730.02	0.44740936	0.44669397	
730.22	0.44806263	0.44708224	
730.42	0.44888657	0.44746999	
730.62	0.44996806	0.44785723	
730.82	0.45053909	0.44824394	
731.02	0.45086696	0.44863014	
731.22	0.45167359	0.44901582	
731.42	0.45136673	0.44940099	
731.62	0.45175658	0.44978564	
731.82	0.45208302	0.45016977	
732.02	0.45241458	0.45055339	
732.22	0.45297048	0.4509365	
732.42	0.45369023	0.4513191	
732.62	0.45378747	0.45170118	
732.82	0.45377119	0.45208276	
733.02	0.45437201	0.45246382	
733.22	0.45415686	0.45284437	
733.42	0.45457053	0.45322441	
733.62	0.45501552	0.45360395	
733.82	0.45558044	0.45398297	
734.02	0.45656874	0.45436149	
734.22	0.45733667	0.45473951	
734.42	0.45755111	0.45511702	
734.62	0.4582812	0.45549402	
734.82	0.45845154	0.45587052	
735.02	0.4587956	0.45624651	
735.22	0.45907721	0.456622	
735.42	0.45893494	0.45699699	
735.62	0.45934168	0.45737148	
735.82	0.45968522	0.45774546	
736.02	0.46009963	0.45811895	
736.22	0.46089228	0.45849194	
736.42	0.46112388	0.45886442	
736.62	0.46085395	0.45923641	
736.82	0.46137982	0.4596079	
737.02	0.46165037	0.4599789	
737.22	0.46186146	0.46034939	
737.42	0.46238482	0.4607194	
737.62	0.46220352	0.4610889	
737.82	0.46236772	0.46145791	
738.02	0.46270904	0.46182643	
738.22	0.46256579	0.46219446	
738.42	0.46264712	0.46256199	
738.62	0.46294639	0.46292903	
738.82	0.46328283	0.46329558	
739.02	0.46369825	0.46366164	
739.22	0.46452249	0.46402721	
