Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	8.28422576065814E-49	
Error Kobs	2.54986016066768E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
741.22	0.20289419	0.21508426	
741.42	0.20306055	0.21545867	
741.62	0.20283494	0.21583133	
741.82	0.20363397	0.21620225	
742.02	0.20342727	0.21657145	
742.22	0.20339805	0.21693893	
742.42	0.20398791	0.21730471	
742.62	0.20428969	0.2176688	
742.82	0.20457032	0.21803121	
743.02	0.20524076	0.21839195	
743.22	0.20582434	0.21875104	
743.42	0.20607492	0.21910849	
743.62	0.20631392	0.21946431	
743.82	0.20652704	0.2198185	
744.02	0.20683224	0.22017109	
744.22	0.20827483	0.22052208	
744.42	0.20864919	0.22087148	
744.62	0.20935895	0.22121931	
744.82	0.20977253	0.22156558	
745.02	0.21005524	0.22191029	
745.22	0.2106813	0.22225346	
745.42	0.21063736	0.2225951	
745.62	0.21047335	0.22293522	
745.82	0.21017504	0.22327382	
746.02	0.21005998	0.22361093	
746.22	0.21032837	0.22394655	
746.42	0.21054521	0.22428069	
746.62	0.21040603	0.22461336	
746.82	0.21029134	0.22494458	
747.02	0.2107329	0.22527434	
747.22	0.2106469	0.22560267	
747.42	0.21103372	0.22592957	
747.62	0.21185638	0.22625505	
747.82	0.21245682	0.22657913	
748.02	0.21314347	0.2269018	
748.22	0.21485642	0.22722309	
748.42	0.2150867	0.227543	
748.62	0.21511602	0.22786153	
748.82	0.21554903	0.22817871	
749.02	0.21586768	0.22849454	
749.22	0.21618753	0.22880902	
749.42	0.2165436	0.22912218	
749.62	0.21634805	0.22943401	
749.82	0.21629487	0.22974453	
750.02	0.21694224	0.23005374	
750.22	0.21701259	0.23036166	
750.42	0.21750993	0.23066829	
750.62	0.21778649	0.23097364	
750.82	0.21792087	0.23127772	
751.02	0.21789926	0.23158055	
751.22	0.21804433	0.23188212	
751.42	0.21869313	0.23218245	
751.62	0.21900923	0.23248154	
751.82	0.21932837	0.23277941	
752.02	0.21974333	0.23307606	
752.22	0.22019939	0.2333715	
752.42	0.22021068	0.23366574	
752.62	0.22003528	0.23395879	
752.82	0.22084125	0.23425065	
753.02	0.22108819	0.23454134	
753.22	0.22156763	0.23483085	
753.42	0.22247695	0.23511921	
753.62	0.22275152	0.23540642	
753.82	0.22367705	0.23569248	
754.02	0.2241896	0.2359774	
754.22	0.22474199	0.23626119	
754.42	0.2258102	0.23654386	
754.62	0.22601684	0.23682542	
754.82	0.22623246	0.23710587	
755.02	0.22690829	0.23738523	
755.22	0.22777159	0.23766349	
755.42	0.22817903	0.23794067	
755.62	0.22785284	0.23821677	
755.82	0.22814772	0.2384918	
756.02	0.2285141	0.23876577	
756.22	0.22860033	0.23903868	
756.42	0.2291365	0.23931055	
756.62	0.22903254	0.23958138	
756.82	0.22887325	0.23985117	
757.02	0.22902567	0.24011994	
757.22	0.22960286	0.24038768	
757.42	0.23016597	0.24065441	
757.62	0.22974495	0.24092014	
757.82	0.2300942	0.24118487	
758.02	0.22997233	0.2414486	
758.22	0.23019272	0.24171135	
758.42	0.23051279	0.24197312	
758.62	0.2302933	0.24223392	
758.82	0.23064539	0.24249375	
759.02	0.23127716	0.24275262	
759.22	0.2319546	0.24301054	
759.42	0.23187146	0.24326751	
759.62	0.23259328	0.24352354	
759.82	0.23333245	0.24377863	
760.02	0.23351883	0.2440328	
760.22	0.23386702	0.24428604	
760.42	0.23432193	0.24453837	
760.62	0.23460929	0.24478979	
760.82	0.23471461	0.24504031	
761.02	0.23532814	0.24528992	
761.22	0.23518267	0.24553865	
761.42	0.23503135	0.24578649	
761.62	0.23433144	0.24603345	
761.82	0.2344792	0.24627953	
762.02	0.23467812	0.24652475	
762.22	0.23442573	0.2467691	
762.42	0.23481921	0.2470126	
762.62	0.23517227	0.24725525	
762.82	0.2354942	0.24749705	
763.02	0.23633826	0.24773801	
763.22	0.23707561	0.24797813	
763.42	0.2371387	0.24821743	
763.62	0.2375257	0.2484559	
763.82	0.23701906	0.24869355	
764.02	0.23690745	0.24893039	
764.22	0.23729588	0.24916643	
