Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	8.2422287534681E-49	
Error Kobs	3.3634868140018E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
836.22	0.60659863	0.60179568	
836.42	0.60695491	0.60199072	
836.62	0.60712872	0.60218554	
836.82	0.6078478	0.60238012	
837.02	0.60851175	0.60257447	
837.22	0.60844708	0.6027686	
837.42	0.60873794	0.60296249	
837.62	0.60945746	0.60315615	
837.82	0.60984588	0.60334959	
838.02	0.61034082	0.6035428	
838.22	0.61044621	0.60373577	
838.42	0.61046469	0.60392852	
838.62	0.61060945	0.60412105	
838.82	0.61115325	0.60431334	
839.02	0.61097525	0.60450541	
839.22	0.6111063	0.60469725	
839.42	0.61112483	0.60488886	
839.62	0.61040333	0.60508024	
839.82	0.61013007	0.6052714	
840.02	0.60983702	0.60546234	
840.22	0.60961528	0.60565305	
840.42	0.60915244	0.60584353	
840.62	0.60863405	0.60603379	
840.82	0.60873051	0.60622382	
841.02	0.60870012	0.60641363	
841.22	0.60881854	0.60660321	
841.42	0.60959456	0.60679257	
841.62	0.60984167	0.6069817	
841.82	0.60964141	0.60717061	
842.02	0.60981251	0.6073593	
842.22	0.61033392	0.60754777	
842.42	0.61106556	0.60773601	
842.62	0.61188688	0.60792403	
842.82	0.61267565	0.60811183	
843.02	0.61276515	0.6082994	
843.22	0.61320675	0.60848675	
843.42	0.61358368	0.60867389	
843.62	0.61335533	0.6088608	
843.82	0.61374045	0.60904748	
844.02	0.61360536	0.60923395	
844.22	0.61326041	0.6094202	
844.42	0.61309826	0.60960623	
844.62	0.61260968	0.60979204	
844.82	0.61266189	0.60997763	
845.02	0.61307523	0.61016299	
845.22	0.61307921	0.61034814	
845.42	0.61356904	0.61053307	
845.62	0.61364626	0.61071779	
845.82	0.61426234	0.61090228	
846.02	0.61459474	0.61108655	
846.22	0.61494021	0.61127061	
846.42	0.6153681	0.61145445	
846.62	0.61613887	0.61163807	
846.82	0.6165678	0.61182148	
847.02	0.61686044	0.61200467	
847.22	0.61792178	0.61218764	
847.42	0.61872566	0.61237039	
847.62	0.61844063	0.61255293	
847.82	0.61830357	0.61273526	
848.02	0.6181923	0.61291736	
848.22	0.61806391	0.61309926	
848.42	0.61806618	0.61328093	
848.62	0.61713013	0.6134624	
848.82	0.61735946	0.61364364	
849.02	0.6178406	0.61382468	
849.22	0.6179455	0.6140055	
849.42	0.61823132	0.6141861	
849.62	0.61809066	0.61436649	
849.82	0.61785347	0.61454667	
850.02	0.61785153	0.61472664	
850.22	0.61793546	0.61490639	
850.42	0.61859685	0.61508593	
850.62	0.61925928	0.61526526	
850.82	0.61986436	0.61544438	
851.02	0.62030511	0.61562328	
851.22	0.62103924	0.61580197	
