Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	3.00649754100273E-47	
Error Kobs	2.71148526510491E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
813.22	0.27986363	0.27158364	
813.42	0.27974375	0.2716919	
813.62	0.2797242	0.27180002	
813.82	0.28024912	0.27190801	
814.02	0.28043018	0.27201587	
814.22	0.28085181	0.27212359	
814.42	0.28114664	0.27223119	
814.62	0.28110915	0.27233866	
814.82	0.28175991	0.27244601	
815.02	0.28255035	0.27255322	
815.22	0.28308169	0.2726603	
815.42	0.28329048	0.27276726	
815.62	0.28303125	0.27287409	
815.82	0.28352017	0.2729808	
816.02	0.28379575	0.27308738	
816.22	0.28356884	0.27319383	
816.42	0.28337617	0.27330015	
816.62	0.28364825	0.27340635	
816.82	0.28354008	0.27351243	
817.02	0.2830919	0.27361838	
817.22	0.28336932	0.27372421	
817.42	0.28257059	0.27382991	
817.62	0.28219885	0.27393549	
817.82	0.28263012	0.27404095	
818.02	0.28293437	0.27414629	
818.22	0.28320472	0.2742515	
818.42	0.28369219	0.27435659	
818.62	0.28369527	0.27446156	
818.82	0.2841227	0.27456641	
819.02	0.28486637	0.27467114	
819.22	0.28441697	0.27477575	
819.42	0.28441532	0.27488024	
819.62	0.28484449	0.2749846	
819.82	0.28561642	0.27508885	
820.02	0.28533607	0.27519298	
820.22	0.28596623	0.27529699	
820.42	0.28652389	0.27540088	
820.62	0.28659825	0.27550466	
820.82	0.28668855	0.27560832	
821.02	0.28658609	0.27571186	
821.22	0.28631074	0.27581528	
821.42	0.28593199	0.27591858	
821.62	0.28586732	0.27602177	
821.82	0.28629111	0.27612484	
822.02	0.2864264	0.2762278	
822.22	0.28694986	0.27633064	
822.42	0.28704782	0.27643337	
822.62	0.28722429	0.27653598	
822.82	0.28733562	0.27663848	
823.02	0.28718654	0.27674086	
823.22	0.28639489	0.27684313	
823.42	0.28677402	0.27694529	
823.62	0.28673294	0.27704733	
823.82	0.28643929	0.27714926	
824.02	0.28621496	0.27725107	
824.22	0.28659022	0.27735277	
824.42	0.28631992	0.27745437	
824.62	0.28634169	0.27755584	
824.82	0.28637641	0.27765721	
825.02	0.28592047	0.27775847	
825.22	0.28587187	0.27785961	
825.42	0.28631485	0.27796065	
825.62	0.28642834	0.27806157	
825.82	0.28723395	0.27816238	
826.02	0.28743472	0.27826309	
826.22	0.28791432	0.27836368	
826.42	0.28818462	0.27846416	
826.62	0.28896418	0.27856454	
826.82	0.28934338	0.27866481	
827.02	0.28937529	0.27876496	
827.22	0.28939656	0.27886501	
827.42	0.28960698	0.27896495	
827.62	0.28918959	0.27906478	
