Conc1	1E-06	
Start1	690.01	
Stop1	2789.81	
Kobs	0.00218976298171783	
Error Kobs	1.63381233159027E-05	
Koff	0.00349191049931275	
Error Koff	2.8006373809511E-05	
Time1	Data1	Fit1	
690.01	0.03549647	0.03549647	
690.21	0.0498398	0.05210776	
690.41	0.06641903	0.06790937	
690.61	0.08485548	0.08294105	
690.81	0.10463395	0.09724056	
691.01	0.12497413	0.11084383	
691.21	0.14625751	0.12378503	
691.41	0.16665952	0.13609664	
691.61	0.18550518	0.14780956	
691.81	0.20289167	0.15895314	
692.01	0.21791179	0.16955534	
692.21	0.22942978	0.17964272	
692.41	0.23750984	0.18924053	
692.61	0.24463518	0.1983728	
692.81	0.25075378	0.20706236	
693.01	0.25601288	0.21533094	
693.21	0.26080617	0.2231992	
693.41	0.26458229	0.23068677	
693.61	0.26798813	0.23781233	
693.81	0.27171865	0.24459365	
694.01	0.27472126	0.25104762	
694.21	0.27704942	0.25719028	
694.41	0.27966122	0.26303693	
694.61	0.28223599	0.26860208	
694.81	0.28441936	0.27389954	
695.01	0.28670301	0.27894244	
695.21	0.28917691	0.28374328	
695.41	0.29092633	0.28831393	
695.61	0.29295297	0.29266568	
695.81	0.29508476	0.29680927	
696.01	0.29737288	0.30075492	
696.21	0.29929603	0.30451233	
696.41	0.30139766	0.30809074	
696.61	0.30345343	0.31149893	
696.81	0.30530954	0.31474525	
697.01	0.30737359	0.31783764	
697.21	0.30957344	0.32078365	
697.41	0.31092765	0.32359046	
697.61	0.31283285	0.32626491	
697.81	0.31488588	0.32881348	
698.01	0.31662135	0.33124234	
698.21	0.31771008	0.33355738	
698.41	0.31881788	0.33576416	
698.61	0.319815	0.33786801	
698.81	0.32013423	0.33987397	
699.01	0.32127547	0.34178685	
699.21	0.32237357	0.3436112	
699.41	0.32317627	0.34535136	
699.61	0.32427699	0.34701148	
699.81	0.32489303	0.34859547	
700.01	0.32608936	0.35010706	
700.21	0.32666815	0.35154981	
700.41	0.32730347	0.35292709	
700.61	0.32762634	0.35424212	
700.81	0.32911958	0.35549794	
701.01	0.33029378	0.35669746	
701.21	0.3316655	0.35784343	
701.41	0.33264724	0.35893849	
701.61	0.3338036	0.35998513	
701.81	0.33499791	0.36098572	
702.01	0.33550912	0.36194252	
702.21	0.33594267	0.36285768	
702.41	0.33654671	0.36373324	
702.61	0.33730088	0.36457113	
702.81	0.33800537	0.36537321	
703.01	0.33932867	0.36614123	
703.21	0.33998256	0.36687686	
703.41	0.34053819	0.36758168	
703.61	0.34161065	0.36825721	
703.81	0.34227406	0.36890487	
704.01	0.34308222	0.36952605	
704.21	0.34363057	0.37012202	
704.41	0.34443831	0.37069403	
704.61	0.34518429	0.37124326	
704.81	0.34644907	0.37177081	
705.01	0.34738745	0.37227774	
705.21	0.34830294	0.37276507	
705.41	0.34851668	0.37323376	
705.61	0.34875041	0.37368472	
705.81	0.34942422	0.37411882	
706.01	0.34951746	0.37453687	
706.21	0.35028834	0.37493968	
706.41	0.35063963	0.37532797	
706.61	0.35021041	0.37570247	
706.81	0.35039535	0.37606385	
707.01	0.35017133	0.37641274	
707.21	0.35016556	0.37674976	
707.41	0.35067101	0.37707549	
707.61	0.35074622	0.37739049	
707.81	0.35112773	0.37769526	
708.01	0.35131556	0.37799033	
708.21	0.35199709	0.37827615	
708.41	0.35267285	0.37855318	
708.61	0.3532201	0.37882185	
708.81	0.35393782	0.37908257	
709.01	0.35462967	0.37933572	
709.21	0.35531689	0.37958167	
709.41	0.35633976	0.37982079	
709.61	0.35765714	0.38005338	
