Temperature Log
Time (s), Plate
2020/03/06 00:00:49, 24.9000
2020/03/06 00:00:51, 24.9000
2020/03/06 00:01:52, 24.8000
2020/03/06 00:02:14, 24.9000
2020/03/06 00:02:28, 24.9000
2020/03/06 00:02:43, 24.9000
2020/03/06 00:02:59, 24.9000
2020/03/06 00:03:15, 24.9000
2020/03/06 00:03:31, 25.0000
2020/03/06 00:03:47, 25.0000
2020/03/06 00:04:47, 25.0000
2020/03/06 00:05:47, 25.0000
2020/03/06 00:06:47, 25.0000
2020/03/06 00:07:47, 25.0000
2020/03/06 00:08:47, 25.0000
2020/03/06 00:08:56, 25.0000
2020/03/06 00:09:56, 25.0000
2020/03/06 00:10:56, 25.0000
2020/03/06 00:11:56, 25.0000
2020/03/06 00:12:56, 25.0000
2020/03/06 00:13:56, 25.0000
2020/03/06 00:14:04, 25.0000
2020/03/06 00:15:04, 25.0000
2020/03/06 00:16:04, 25.0000
2020/03/06 00:17:04, 25.0000
2020/03/06 00:18:04, 25.0000
2020/03/06 00:19:04, 25.0000
2020/03/06 00:20:04, 25.0000
2020/03/06 00:21:04, 25.0000
2020/03/06 00:22:04, 25.0000
2020/03/06 00:23:04, 25.0000
2020/03/06 00:24:04, 25.0000
2020/03/06 00:25:04, 25.0000
2020/03/06 00:26:04, 25.0000
2020/03/06 00:27:04, 25.0000
2020/03/06 00:28:05, 25.0000
2020/03/06 00:29:05, 25.0000
2020/03/06 00:30:05, 25.0000
2020/03/06 00:31:05, 25.0000
2020/03/06 00:32:05, 25.0000
2020/03/06 00:33:05, 25.0000
2020/03/06 00:34:05, 25.0000
2020/03/06 00:34:13, 25.0000
2020/03/06 00:35:13, 25.0000
2020/03/06 00:36:13, 25.0000
2020/03/06 00:37:13, 25.0000
2020/03/06 00:38:13, 25.0000
2020/03/06 00:39:13, 25.0000
2020/03/06 00:40:13, 25.0000
2020/03/06 00:41:13, 25.0000
2020/03/06 00:42:13, 25.0000
2020/03/06 00:43:13, 25.0000
2020/03/06 00:44:13, 25.0000
2020/03/06 00:45:13, 25.0000
2020/03/06 00:46:14, 25.0000
2020/03/06 00:47:14, 25.0000
2020/03/06 00:48:14, 25.0000
2020/03/06 00:49:14, 25.0000
2020/03/06 00:49:23, 25.0000
2020/03/06 00:49:38, 25.0000
2020/03/06 00:49:54, 25.0000
2020/03/06 00:50:09, 25.0000
2020/03/06 00:50:25, 25.0000
2020/03/06 00:50:41, 25.0000
2020/03/06 00:50:57, 25.0000
2020/03/06 00:51:57, 25.0000
2020/03/06 00:52:35, 25.0000

Signature=0x97A1B545
