Conc1	4E-06	
Start1	450.05	
Stop1	2549.85	
Kobs	0.00375128725097968	
Error Kobs	9.00549560097472E-05	
Koff	0.00644822773117864	
Error Koff	6.34806286749023E-05	
Time1	Data1	Fit1	
450.05	0.12850247	0.12850247	
450.25	0.15190025	0.13667447	
450.45	0.17661259	0.14465504	
450.65	0.20157761	0.15244872	
450.85	0.2264677	0.16005995	
451.05	0.24997315	0.16749303	
451.25	0.27183417	0.17475221	
451.45	0.29102952	0.18184159	
451.65	0.3067302	0.18876522	
451.85	0.31836618	0.195527	
452.05	0.32543877	0.20213079	
452.25	0.32562492	0.20858032	
452.45	0.32699934	0.21487926	
452.65	0.32928418	0.22103117	
452.85	0.33120185	0.22703954	
453.05	0.33301225	0.23290777	
453.25	0.33508979	0.23863919	
453.45	0.33678251	0.24423702	
453.65	0.33784681	0.24970445	
453.85	0.33936778	0.25504457	
454.05	0.34067435	0.26026038	
454.25	0.34213869	0.26535484	
454.45	0.34319709	0.27033082	
454.65	0.34463856	0.27519113	
454.85	0.34626663	0.27993852	
455.05	0.34760028	0.28457565	
455.25	0.3492302	0.28910514	
455.45	0.35054529	0.29352955	
455.65	0.35237837	0.29785136	
455.85	0.35451013	0.30207301	
456.05	0.35624073	0.30619686	
456.25	0.35747756	0.31022524	
456.45	0.35880293	0.31416041	
456.65	0.36015286	0.31800457	
456.85	0.36124665	0.32175989	
457.05	0.36237956	0.32542847	
457.25	0.36364599	0.32901236	
457.45	0.36431365	0.33251357	
457.65	0.36509418	0.33593406	
457.85	0.36618632	0.33927575	
458.05	0.3667125	0.3425405	
458.25	0.36718871	0.34573013	
458.45	0.3680212	0.34884642	
458.65	0.36912197	0.35189111	
458.85	0.37004125	0.3548659	
459.05	0.37082468	0.35777244	
459.25	0.37183117	0.36061235	
459.45	0.37247564	0.36338721	
459.65	0.37352554	0.36609856	
459.85	0.37427859	0.3687479	
460.05	0.37462284	0.37133671	
460.25	0.37579734	0.37386641	
460.45	0.3766599	0.3763384	
460.65	0.37840097	0.37875406	
460.85	0.37957278	0.38111472	
461.05	0.38047357	0.38342168	
461.25	0.38118221	0.38567621	
461.45	0.38158851	0.38787955	
461.65	0.38228617	0.39003292	
461.85	0.38267181	0.3921375	
462.05	0.3833373	0.39419445	
462.25	0.38435053	0.39620489	
462.45	0.38585583	0.39816992	
462.65	0.38615423	0.40009062	
462.85	0.38731171	0.40196804	
463.05	0.38800909	0.4038032	
463.25	0.38908491	0.40559711	
463.45	0.38912154	0.40735074	
463.65	0.3898244	0.40906504	
463.85	0.39012954	0.41074095	
464.05	0.3905941	0.41237937	
464.25	0.39133933	0.4139812	
464.45	0.39200464	0.41554729	
464.65	0.3927335	0.41707849	
464.85	0.39279288	0.41857564	
465.05	0.39320575	0.42003953	
465.25	0.39353242	0.42147095	
465.45	0.39413126	0.42287068	
465.65	0.39538489	0.42423945	
