Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	0.00157130545676886	
Error Kobs	3.89700351300084E-06	
Koff	0.00387348647587868	
Error Koff	1.22409676122044E-05	
Time1	Data1	Fit1	
690.02	0.02905233	0.02905233	
690.22	0.0432575	0.06106356	
690.42	0.05983037	0.09022042	
690.62	0.07959701	0.1167785	
690.82	0.10154722	0.14097049	
691.02	0.12504107	0.16300824	
691.22	0.14955067	0.18308464	
691.42	0.17421715	0.20137531	
691.62	0.19889858	0.21804014	
691.82	0.22254016	0.2332247	
692.02	0.24431904	0.24706153	
692.22	0.26253001	0.25967131	
692.42	0.27815808	0.27116389	
692.62	0.29230694	0.28163932	
692.82	0.30428401	0.29118867	
693.02	0.31484377	0.29989484	
693.22	0.32355201	0.30783334	
693.42	0.3306693	0.3150729	
693.62	0.33744645	0.3216761	
693.82	0.34310141	0.32769992	
694.02	0.34815003	0.33319623	
694.22	0.35275631	0.33821225	
694.42	0.35586951	0.342791	
694.62	0.35984448	0.34697162	
694.82	0.36222701	0.35078975	
695.02	0.36441178	0.35427785	
695.22	0.36627264	0.35746547	
695.42	0.36802295	0.36037951	
695.62	0.3700973	0.36304446	
695.82	0.37180166	0.36548262	
696.02	0.37309478	0.36771429	
696.22	0.37363436	0.36975796	
696.42	0.37458165	0.37163046	
696.62	0.37557647	0.37334711	
696.82	0.37632239	0.37492186	
697.02	0.37710451	0.37636742	
697.22	0.37786906	0.37769535	
697.42	0.37859885	0.37891617	
697.62	0.38002345	0.38003948	
697.82	0.38061328	0.38107401	
698.02	0.38142398	0.38202769	
698.22	0.38215136	0.38290776	
698.42	0.38221621	0.38372081	
698.62	0.3828583	0.38447285	
698.82	0.38274715	0.38516932	
699.02	0.38314717	0.38581519	
699.22	0.38340176	0.38641501	
699.42	0.38393778	0.38697288	
699.62	0.38433215	0.38749256	
699.82	0.38480876	0.38797746	
700.02	0.38516765	0.3884307	
700.22	0.38516128	0.3888551	
700.42	0.38563974	0.38925325	
700.62	0.38639331	0.38962749	
700.82	0.38658095	0.38997996	
701.02	0.38698792	0.3903126	
701.22	0.38755677	0.39062719	
701.42	0.38786492	0.39092534	
701.62	0.38818547	0.39120852	
701.82	0.38838577	0.39147805	
702.02	0.38863466	0.39173517	
702.22	0.38931526	0.39198098	
702.42	0.38955564	0.39221649	
702.62	0.38938568	0.39244262	
702.82	0.38989759	0.3926602	
703.02	0.39021594	0.39286999	
703.22	0.39083318	0.3930727	
703.42	0.39119443	0.39326894	
703.62	0.39161374	0.3934593	
703.82	0.39241988	0.3936443	
704.02	0.39260373	0.39382441	
704.22	0.39304776	0.39400007	
704.42	0.39350841	0.39417167	
704.62	0.39376136	0.39433958	
704.82	0.39325306	0.39450412	
705.02	0.39330093	0.39466558	
705.22	0.39317271	0.39482424	
705.42	0.39300695	0.39498035	
705.62	0.39321938	0.39513414	
705.82	0.39368329	0.3952858	
706.02	0.39411746	0.39543552	
706.22	0.39478102	0.39558347	
706.42	0.39470299	0.39572982	
706.62	0.39495041	0.39587469	
706.82	0.39570794	0.39601821	
707.02	0.39603101	0.39616051	
707.22	0.39679182	0.39630169	
707.42	0.39713774	0.39644185	
707.62	0.39784877	0.39658106	
707.82	0.39833159	0.39671943	
708.02	0.3983579	0.39685701	
708.22	0.39881542	0.39699387	
708.42	0.39844319	0.39713008	
708.62	0.39821491	0.39726568	
708.82	0.39809282	0.39740074	
709.02	0.39784589	0.39753529	
709.22	0.39752275	0.39766937	
709.42	0.39745459	0.39780304	
709.62	0.39793552	0.39793631	
709.82	0.39795374	0.39806922	
710.02	0.39819472	0.39820179	
710.22	0.39788363	0.39833407	
710.42	0.3979106	0.39846606	
